,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Elliot Yeo,MID,104,10.3,0,21,1,13,11,12,9,0,2020,Round 2
1,2,Stephen Coniglio,MID,90,13.4,0,19,1,10,5,10,9,0,2020,Round 2
2,2,Brandan Parfitt,MID,94,10.7,0,19,1,10,8,12,7,0,2020,Round 2
3,4,Ivan Soldo,RUC,74,6.7,0,6,2,9,2,4,2,23,2020,Round 2
4,5,Zak Butters,FWD,114,11.3,1,21,7,8,3,11,10,0,2020,Round 2
5,5,Josh Dunkley,FWD,105,16,1,27,3,8,3,7,20,0,2020,Round 2
6,5,Tim Kelly,MID,97,6.8,0,24,1,8,4,13,11,0,2020,Round 2
7,5,Jarryd Lyons,MID,76,10.1,0,17,1,8,2,11,6,0,2020,Round 2
8,5,Tom Rockliff,MID,105,8,0,24,3,8,3,14,10,0,2020,Round 2
9,10,Jed Anderson,MID,67,5.8,0,16,1,7,3,5,11,0,2020,Round 2
10,10,Andrew McGrath,MID,87,8.6,0,23,2,7,6,8,15,0,2020,Round 2
11,10,Matt Rowell,MID,108,24.6,2,26,1,7,5,11,15,0,2020,Round 2
12,10,James Worpel,MID,70,13.8,0,15,1,7,5,9,6,0,2020,Round 2
13,14,Shai Bolton,MID,73,12.9,1,11,3,6,1,9,2,0,2020,Round 2
14,14,Luke Breust,FWD,53,3.8,1,8,0,6,0,6,2,0,2020,Round 2
15,14,Dan Butler,FWD,82,10.8,2,14,3,6,0,9,5,0,2020,Round 2
16,14,Trent Dumont,MID,92,8.3,0,22,3,6,3,12,10,0,2020,Round 2
17,14,Aaron Hall,FWD,59,4.3,0,10,3,6,2,7,3,0,2020,Round 2
18,14,Jacob Hopper,MID,61,5,0,13,0,6,2,9,4,0,2020,Round 2
19,14,Quinton Narkle,MID,78,4.1,0,15,4,6,1,11,4,0,2020,Round 2
20,14,Reilly O'Brien,RUC,104,20.4,0,16,6,6,3,6,10,28,2020,Round 2
21,14,Christian Petracca,MID,108,20.3,2,24,5,6,5,12,12,0,2020,Round 2
22,14,Sam Powell-Pepper,FWD,56,10.6,0,11,2,6,0,7,4,0,2020,Round 2
23,14,Sebastian Ross,MID,107,10,0,24,7,6,5,14,10,0,2020,Round 2
24,14,Connor Rozee,FWD,76,18.1,1,17,2,6,8,8,9,0,2020,Round 2
25,14,Matt de Boer,MID,67,6.1,0,17,3,6,4,8,9,0,2020,Round 2
26,27,Taylor Adams,MID,100,16.3,1,21,6,5,8,14,7,0,2020,Round 2
27,27,Jarrod Berry,MID,62,6.4,0,14,2,5,2,7,7,0,2020,Round 2
28,27,Jack Billings,MID,112,13.3,3,24,4,5,3,17,7,0,2020,Round 2
29,27,Angus Brayshaw,MID,71,5.2,0,15,4,5,4,8,7,0,2020,Round 2
30,27,Shaun Burgoyne,FWD,46,10.4,1,9,0,5,2,7,2,0,2020,Round 2
31,27,Tom Clurey,KEYD,91,9.8,0,17,8,5,1,17,0,0,2020,Round 2
32,27,Trent Cotchin,MID,86,13.4,0,23,3,5,8,14,9,0,2020,Round 2
33,27,Harry Cunningham,DEF,69,1.2,0,15,3,5,1,11,4,0,2020,Round 2
34,27,Shane Edwards,MID,51,8.4,0,13,1,5,3,5,8,0,2020,Round 2
35,27,Jeremy Finlayson,KEYF,56,8.2,2,7,2,5,3,6,1,2,2020,Round 2
36,27,Max Gawn,RUC,123,15.4,0,21,4,5,3,13,8,34,2020,Round 2
37,27,Michael Gibbons,FWD,74,13.1,1,15,2,5,2,11,4,0,2020,Round 2
38,27,Jade Gresham,MID,92,15.9,0,25,2,5,5,13,12,0,2020,Round 2
39,27,Josh Kelly,MID,59,9.9,0,17,0,5,6,9,8,0,2020,Round 2
40,27,Jake Lloyd,DEF,111,10.5,1,29,4,5,0,15,14,0,2020,Round 2
