,Rank,Player,Position,AF,R,G,D,M,T    ,C,K,H,HO,Season,Round
0,1,Tom Rockliff,MID,123,4.3,0,23,2,15,4,12,11,0,2020,Round 10
1,2,Luke Parker,MID,79,3.4,0,12,2,12,3,6,6,0,2020,Round 10
2,3,Trent Dumont,MID,77,13.2,0,16,0,9,5,8,8,0,2020,Round 10
3,3,Sam Powell-Pepper,FWD,73,5,1,12,1,9,1,4,8,0,2020,Round 10
4,5,Matt Crouch,MID,91,4.8,0,27,0,8,7,10,17,0,2020,Round 10
5,5,Andrew McGrath,MID,73,6.1,0,18,1,8,4,10,8,0,2020,Round 10
6,5,Lachlan Murphy,FWD,50,6.5,0,8,0,8,1,1,7,0,2020,Round 10
7,5,Christian Petracca,MID,90,16.1,0,20,4,8,4,12,8,0,2020,Round 10
8,5,Steele Sidebottom,FWD,86,8.1,0,18,3,8,3,9,9,0,2020,Round 10
9,10,Ben Crocker,FWD,50,7.9,1,4,1,7,1,4,0,0,2020,Round 10
10,10,Josh Dunkley,FWD,83,7.4,0,19,1,7,5,11,8,1,2020,Round 10
11,10,Brandon Ellis,MID,96,9.9,0,23,3,7,2,12,11,0,2020,Round 10
12,10,Brodie Grundy,RUC,96,10.9,0,16,0,7,5,4,12,32,2020,Round 10
13,10,Rory Laird,MID,68,9,0,20,0,7,3,7,13,0,2020,Round 10
14,10,Jack Macrae,MID,105,11.1,0,27,3,7,5,13,14,2,2020,Round 10
15,10,Sam Mayes,DEF,64,4.6,0,11,3,7,0,7,4,0,2020,Round 10
16,10,Touk Miller,MID,105,14,2,18,5,7,5,12,6,0,2020,Round 10
17,18,Jamie Elliott,FWD,65,6.3,1,10,3,6,1,7,3,0,2020,Round 10
18,18,Clayton Oliver,MID,128,20.1,1,34,5,6,11,17,17,0,2020,Round 10
19,18,Connor Rozee,FWD,61,10.7,0,15,0,6,2,7,8,0,2020,Round 10
20,18,Sam Wicks,FWD,55,9,1,9,1,6,0,6,3,0,2020,Round 10
21,22,Jed Anderson,MID,78,8.8,0,22,1,5,5,11,11,0,2020,Round 10
22,22,James Bell,FWD,46,5.6,1,6,1,5,1,5,1,0,2020,Round 10
23,22,Jarrod Berry,MID,76,4.4,0,13,6,5,0,10,3,0,2020,Round 10
24,22,Marcus Bontempelli,MID,71,21.2,0,22,1,5,8,10,12,0,2020,Round 10
25,22,Jye Caldwell,FWD,40,6,0,8,0,5,1,4,4,0,2020,Round 10
26,22,Stephen Coniglio,MID,95,7.5,1,26,3,5,6,15,11,0,2020,Round 10
27,22,Trent Cotchin,MID,60,6.2,0,15,2,5,3,6,9,0,2020,Round 10
28,22,Jack Crisp,DEF,67,7.4,0,15,2,5,1,9,6,0,2020,Round 10
29,22,Oliver Florent,MID,52,2.7,0,12,1,5,3,7,5,0,2020,Round 10
30,22,Robbie Gray,FWD,68,10.8,2,15,1,5,3,6,9,0,2020,Round 10
31,22,Hugh Greenwood,MID,71,15.2,0,22,0,5,7,11,11,0,2020,Round 10
32,22,Zak Jones,MID,55,4.2,0,13,1,5,0,8,5,0,2020,Round 10
33,22,Nathan Jones,FWD,71,2.1,0,13,5,5,0,8,5,0,2020,Round 10
34,22,Jake Kelly,DEF,52,0.7,0,7,4,5,0,6,1,0,2020,Round 10
35,22,Jack Madgen,KEYD,73,12.2,0,16,3,5,0,9,7,0,2020,Round 10
36,22,Ned McHenry,FWD,41,3.6,0,8,1,5,0,5,3,0,2020,Round 10
37,22,Toby McLean,FWD,66,11.2,2,13,1,5,2,6,7,0,2020,Round 10
38,22,Callum Mills,DEF,66,5.3,0,12,4,5,1,10,2,0,2020,Round 10
39,22,Tom Papley,FWD,53,1.7,1,7,1,5,1,6,1,0,2020,Round 10
40,22,Darcy Parish,MID,56,4.6,0,13,2,5,4,6,7,0,2020,Round 10
41,22,Marlion Pickett,MID,65,6.9,1,14,3,5,1,5,9,0,2020,Round 10
42,22,Jack Steele,MID,111,17.9,2,21,8,5,3,13,8,0,2020,Round 10
43,22,Dylan Stephens,MID,60,9,1,12,2,5,0,9,3,0,2020,Round 10
44,22,Mitch Wallis,FWD,41,8.6,0,8,0,5,0,2,6,0,2020,Round 10
45,46,Taylor Adams,MID,111,13.6,1,29,4,4,3,17,12,0,2020,Round 10
46,46,Travis Boak,MID,46,5.3,0,10,2,4,2,4,6,0,2020,Round 10
47,46,Callum L. Brown,FWD,56,9.7,0,14,3,4,0,3,11,0,2020,Round 10
48,46,Dan Butler,FWD,83,18.4,4,13,1,4,1,12,1,0,2020,Round 10
49,46,Zak Butters,FWD,97,11.6,0,24,6,4,3,12,12,0,2020,Round 10
50,46,Darcy Byrne-Jones,DEF,69,11.9,0,15,5,4,2,11,4,0,2020,Round 10
51,46,Brent Daniels,FWD,46,10.4,0,12,0,4,3,4,8,0,2020,Round 10
52,46,Jordan Dawson,DEF,81,12.8,0,17,8,4,0,10,7,0,2020,Round 10
53,46,Mitch Duncan,MID,96,14.9,1,20,6,4,4,14,6,0,2020,Round 10
54,46,Kane Farrell,FWD,37,6,1,6,0,4,0,3,3,0,2020,Round 10
55,46,Jeremy Finlayson,KEYF,42,1.5,1,5,1,4,0,5,0,4,2020,Round 10
56,46,Darcy Fogarty,KEYF,36,1.1,1,5,1,4,0,2,3,0,2020,Round 10
57,46,Lachie Fogarty,FWD,87,12.6,0,23,3,4,4,14,9,0,2020,Round 10
58,46,Bayley Fritsch,FWD,63,9.6,2,8,5,4,0,7,1,0,2020,Round 10
59,46,Will Hayward,FWD,61,4.9,0,13,5,4,0,7,6,0,2020,Round 10
60,46,Elliott Himmelberg,KEYF,67,9.7,1,10,3,4,0,8,2,5,2020,Round 10
61,46,Jason Johannisen,DEF,57,3.3,0,14,2,4,0,7,7,0,2020,Round 10
62,46,Chayce Jones,MID,28,1,0,4,0,4,0,3,1,0,2020,Round 10
63,46,Josh Kelly,MID,78,7,0,22,1,4,3,12,10,0,2020,Round 10
64,46,Max King,KEYF,44,3.6,1,6,3,4,0,5,1,1,2020,Round 10
65,46,Zac Langdon,FWD,43,4.1,0,9,1,4,1,6,3,0,2020,Round 10
66,46,Brayden Maynard,DEF,77,7.9,0,19,4,4,2,14,5,0,2020,Round 10
67,46,Anthony McDonald-Tipungwuti,FWD,54,5,1,9,3,4,2,9,0,0,2020,Round 10
68,46,Alex Neal-Bullen,FWD,27,1.5,0,7,1,4,2,3,4,0,2020,Round 10
69,46,Jared Polec,MID,66,9.3,1,15,4,4,4,8,7,0,2020,Round 10
70,46,Joel Selwood,MID,48,7.2,0,14,0,4,3,6,8,0,2020,Round 10
71,46,Heath Shaw,DEF,66,11.3,2,9,6,4,0,8,1,0,2020,Round 10
72,46,Callum Sinclair,RUC,77,9.2,0,12,3,4,4,7,5,22,2020,Round 10
73,46,Devon Smith,FWD,73,4.8,0,18,3,4,3,10,8,0,2020,Round 10
74,46,Bailey Smith,MID,66,6.9,0,20,1,4,2,9,11,0,2020,Round 10
75,46,Jack Steven,FWD,92,7,0,21,6,4,3,15,6,0,2020,Round 10
76,46,Tim Taranto,MID,109,8.5,0,32,4,4,4,16,16,0,2020,Round 10
77,46,Josh Thomas,FWD,49,1.6,0,13,1,4,1,5,8,0,2020,Round 10
78,46,Will Walker,MID,44,10.4,0,11,1,4,2,6,5,0,2020,Round 10
79,46,Bailey Williams,DEF,79,11.3,0,17,4,4,0,16,1,0,2020,Round 10
80,81,Tom Atkins,FWD,37,3.3,0,7,2,3,0,4,3,0,2020,Round 10
81,81,Noah Balta,KEYD,58,9.7,0,10,6,3,0,8,2,0,2020,Round 10
82,81,Mark Blicavs,KEYD,64,15.1,0,19,1,3,6,6,13,7,2020,Round 10
83,81,Shai Bolton,MID,88,16.3,1,24,3,3,6,13,11,0,2020,Round 10
84,81,Connor Budarick,DEF,39,6.1,0,8,2,3,0,5,3,0,2020,Round 10
85,81,Jake Carlisle,KEYD,82,4.1,0,17,9,3,0,11,6,0,2020,Round 10
86,81,Mabior Chol,RUC,39,7,0,5,1,3,0,3,2,9,2020,Round 10
87,81,Sam Collins,KEYD,59,11.5,0,14,3,3,0,7,7,0,2020,Round 10
88,81,Caleb Daniel,DEF,54,9.3,0,16,2,3,3,7,9,0,2020,Round 10
89,81,Xavier Duursma,MID,45,1.1,0,10,2,3,1,7,3,0,2020,Round 10
90,81,Robbie Fox,KEYD,39,5,0,8,3,3,0,4,4,0,2020,Round 10
91,81,Aaron Francis,KEYD,45,3.5,0,10,3,3,1,6,4,0,2020,Round 10
