,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Nic Naitanui,RUC,50,2,4,6,5,58.1,10,86,2014,Round 18
1,2,Mark Jamar,RUC,47,1,3,4,10,52.2,21.3,90,2014,Round 18
2,3,Todd Goldstein,RUC,43,0,2,2,17,53.1,39.5,81,2014,Round 18
3,3,Sam Jacobs,RUC,43,1,3,4,16,55.1,37.2,78,2014,Round 18
4,5,Billy Longer,RUC,37,0,1,1,8,49.3,21.6,75,2014,Round 18
5,5,Stefan Martin,RUC,37,2,2,4,7,41.6,18.9,89,2014,Round 18
6,7,Matthew Lobbe,RUC,35,0,2,2,14,31.8,40,110,2014,Round 18
7,7,Paddy Ryder,RUC,35,1,3,4,8,41.2,22.9,85,2014,Round 18
8,9,Will Minson,RUC,33,1,4,5,7,37.5,21.2,88,2014,Round 18
9,10,Ivan Maric,RUC,29,0,7,7,2,26.4,6.9,110,2014,Round 18
10,10,Shane Mumford,RUC,29,1,4,5,9,35.8,31,81,2014,Round 18
11,12,Ben McEvoy,RUC,27,0,4,4,8,41.5,29.6,65,2014,Round 18
12,13,Cameron Wood,RUC,26,1,1,2,5,40,19.2,65,2014,Round 18
13,14,Zac Clarke,RUC,23,0,2,2,3,34.8,13,66,2014,Round 18
14,14,Jarrod Witts,RUC,23,0,2,2,7,32.9,30.4,70,2014,Round 18
15,16,Mike Pyke,RUC,21,0,1,1,6,31.8,28.6,66,2014,Round 18
16,17,Hamish McIntosh,RUC,20,0,0,0,4,44.4,20,45,2014,Round 18
17,17,Dawson Simpson,RUC,20,0,0,0,12,43.5,60,46,2014,Round 18
18,19,Dean Cox,RUC,18,0,1,1,1,56.3,5.6,32,2014,Round 18
19,20,Zac Smith,RUC,16,1,1,2,2,43.2,12.5,37,2014,Round 18
20,21,Rhys Stanley,KEYF,13,0,0,0,5,44.8,38.5,29,2014,Round 18
21,22,Rory Thompson,KEYD,11,0,3,3,3,26.8,27.3,41,2014,Round 18
22,23,Jonathon Ceglar,RUC,10,0,0,0,5,50,50,20,2014,Round 18
23,23,Jeremy McGovern,KEYF,10,0,0,0,1,37,10,27,2014,Round 18
24,23,Cameron Pedersen,KEYF,10,1,0,1,2,40,20,25,2014,Round 18
25,26,Ty Vickery,KEYF,9,0,1,1,0,25,0,36,2014,Round 18
26,26,Jesse White,KEYF,9,0,3,3,0,34.6,0,26,2014,Round 18
27,28,Sam Day,KEYF,7,0,1,1,3,35,42.9,20,2014,Round 18
28,28,Jonathon Griffin,RUC,7,0,0,0,2,26.9,28.6,26,2014,Round 18
29,30,Sam Reid,KEYF,6,4,2,6,1,37.5,16.7,16,2014,Round 18
30,31,Levi Casboult,KEYF,5,0,0,0,0,19.2,0,26,2014,Round 18
31,31,Majak Daw,KEYF,5,0,0,0,0,45.5,0,11,2014,Round 18
32,31,Josh Jenkins,KEYF,5,1,1,2,0,26.3,0,19,2014,Round 18
33,31,Jordan Lewis,MID,5,2,3,5,1,0,20,0,2014,Round 18
34,31,Jack Redpath,KEYF,5,0,0,0,2,45.5,40,11,2014,Round 18
35,36,Ryan Crowley,MID,4,1,2,3,0,100,0,1,2014,Round 18
36,36,Brad Ebert,MID,4,0,4,4,1,0,25,0,2014,Round 18
37,36,Ryan Lester,MID,4,0,5,5,1,0,25,0,2014,Round 18
38,36,Ollie Wines,MID,4,1,6,7,1,100,25,1,2014,Round 18
39,40,Nat Fyfe,MID,3,2,0,2,2,0,66.7,0,2014,Round 18
40,40,Cale Hooker,KEYD,3,0,0,0,0,37.5,0,8,2014,Round 18
41,40,Luke Parker,FWD,3,1,2,3,0,100,0,1,2014,Round 18
42,40,Jonathon Patton,KEYF,3,1,0,1,0,33.3,0,9,2014,Round 18
43,40,Justin Westhoff,KEYF,3,0,0,0,1,42.9,33.3,7,2014,Round 18
44,45,Josh Caddy,MID,2,1,2,3,0,0,0,0,2014,Round 18
45,45,Michael Close,KEYF,2,0,0,0,0,33.3,0,6,2014,Round 18
46,45,Patrick Dangerfield,MID,2,3,3,6,0,0,0,0,2014,Round 18
47,45,Tom J. Lynch,KEYF,2,0,1,1,0,33.3,0,6,2014,Round 18
48,45,Steven May,KEYD,2,0,0,0,0,100,0,1,2014,Round 18
49,45,Daniel Merrett,KEYF,2,0,0,0,1,18.2,50,11,2014,Round 18
50,45,Mitch Robinson,FWD,2,0,1,1,1,0,50,0,2014,Round 18
51,52,David Armitage,MID,1,4,3,7,1,0,100,0,2014,Round 18
52,52,Jimmy Bartel,FWD,1,0,1,1,0,0,0,0,2014,Round 18
53,52,Marcus Bontempelli,FWD,1,0,0,0,0,0,0,0,2014,Round 18
54,52,Jake Carlisle,KEYF,1,0,0,0,0,100,0,1,2014,Round 18
55,52,Nick Dal Santo,FWD,1,0,2,2,0,0,0,0,2014,Round 18
56,52,Chris Dawes,KEYF,1,0,0,0,0,50,0,2,2014,Round 18
57,52,Zac Dawson,KEYD,1,0,0,0,1,0,100,0,2014,Round 18
58,52,Brett Deledio,FWD,1,1,3,4,0,0,0,0,2014,Round 18
59,52,Xavier Ellis,DEF,1,0,2,2,0,0,0,0,2014,Round 18
60,52,Pearce Hanley,MID,1,4,5,9,1,0,100,0,2014,Round 18
61,52,Hamish Hartlett,FWD,1,0,3,3,0,0,0,0,2014,Round 18
62,52,Tom Hawkins,KEYF,1,0,0,0,1,50,100,2,2014,Round 18
63,52,Michael Hibberd,DEF,1,0,0,0,0,0,0,0,2014,Round 18
64,52,Jack Hombsch,KEYD,1,0,0,0,0,0,0,0,2014,Round 18
65,52,Josh P. Kennedy,MID,1,2,2,4,1,100,100,1,2014,Round 18
66,52,Will Langford,MID,1,0,2,2,0,0,0,0,2014,Round 18
67,52,Jackson Merrett,FWD,1,0,0,0,0,0,0,0,2014,Round 18
68,52,Sam Mitchell,MID,1,3,3,6,1,0,100,0,2014,Round 18
69,52,Leigh Montagna,MID,1,2,4,6,0,0,0,0,2014,Round 18
70,52,David Myers,MID,1,4,4,8,1,33.3,100,3,2014,Round 18
71,52,Tendai Mzungu,MID,1,0,2,2,0,0,0,0,2014,Round 18
72,52,Benjamin Newton,MID,1,0,1,1,0,0,0,0,2014,Round 18
73,52,Jaeger O'Meara,MID,1,0,3,3,0,0,0,0,2014,Round 18
74,52,Scott Pendlebury,MID,1,3,2,5,1,0,100,0,2014,Round 18
75,52,Jarryd Roughead,KEYF,1,0,3,3,0,100,0,1,2014,Round 18
76,52,Jay Schulz,KEYF,1,0,0,0,0,100,0,1,2014,Round 18
77,52,Liam Shiels,MID,1,0,1,1,0,0,0,0,2014,Round 18
78,52,Koby Stevens,FWD,1,1,2,3,0,100,0,1,2014,Round 18
79,52,David Swallow,MID,1,2,2,4,1,0,100,0,2014,Round 18
80,52,Kurt Tippett,KEYF,1,0,0,0,0,33.3,0,3,2014,Round 18
81,52,Callan Ward,MID,1,2,4,6,0,0,0,0,2014,Round 18
82,52,Aaron Young,MID,1,1,3,4,0,0,0,0,2014,Round 18
