,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,53,1,2,3,11,72.6,20.8,73,2017,Round 4
1,2,Stefan Martin,RUC,52,2,4,6,18,65,34.6,80,2017,Round 4
2,3,Shane Mumford,RUC,46,3,2,5,16,55.4,34.8,83,2017,Round 4
3,4,Zac Smith,RUC,41,1,2,3,14,61.2,34.1,67,2017,Round 4
4,5,Matthew Leuenberger,RUC,38,1,1,2,10,50.7,26.3,75,2017,Round 4
5,6,Tom Campbell,RUC,37,2,1,3,6,45.1,16.2,82,2017,Round 4
6,6,Brodie Grundy,RUC,37,0,3,3,17,53.6,45.9,69,2017,Round 4
7,8,Jonathan Giles,RUC,36,1,1,2,8,62.1,22.2,58,2017,Round 4
8,8,Jarrod Witts,RUC,36,3,1,4,10,55.4,27.8,65,2017,Round 4
9,10,Sam Jacobs,RUC,33,2,2,4,12,44,36.4,75,2017,Round 4
10,11,Todd Goldstein,RUC,29,1,1,2,8,43.3,27.6,67,2017,Round 4
11,12,Jackson Trengove,KEYF,27,1,1,2,8,33.3,29.6,81,2017,Round 4
12,13,Tom Hickey,RUC,24,1,1,2,5,39.3,20.8,61,2017,Round 4
13,13,Callum Sinclair,RUC,24,3,2,5,7,31.6,29.2,76,2017,Round 4
14,15,Matthew Kreuzer,RUC,23,2,1,3,3,34.8,13,66,2017,Round 4
15,16,Nathan Vardy,RUC,22,0,0,0,5,51.2,22.7,43,2017,Round 4
16,17,Ben McEvoy,RUC,18,2,3,5,6,36,33.3,50,2017,Round 4
17,18,Toby Nankervis,RUC,17,2,0,2,3,27,17.6,63,2017,Round 4
18,18,Braydon Preuss,RUC,17,0,2,2,6,63,35.3,27,2017,Round 4
19,20,Jake Spencer,RUC,15,2,1,3,6,18.8,40,80,2017,Round 4
20,21,Mark Blicavs,MID,10,0,3,3,4,52.6,40,19,2017,Round 4
21,22,Rory Lobb,KEYF,8,1,1,2,3,61.5,37.5,13,2017,Round 4
22,23,Joe Daniher,KEYF,7,0,0,0,2,53.8,28.6,13,2017,Round 4
23,23,Sam Reid,KEYF,7,0,0,0,2,35,28.6,20,2017,Round 4
24,23,Jack Watts,KEYF,7,0,0,0,0,41.2,0,17,2017,Round 4
