,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,38,0,1,1,16,60.3,42.1,63,2013,Round 5
1,2,Will Minson,RUC,37,1,4,5,16,57.8,43.2,64,2013,Round 5
2,3,Tom Bellchambers,RUC,32,0,1,1,8,71.1,25,45,2013,Round 5
3,3,Mike Pyke,RUC,32,0,2,2,7,50,21.9,64,2013,Round 5
4,5,Mark Jamar,RUC,28,1,2,3,9,52.8,32.1,53,2013,Round 5
5,6,Dean Cox,RUC,27,1,2,3,5,51.9,18.5,52,2013,Round 5
6,6,Ben McEvoy,RUC,27,0,1,1,3,31,11.1,87,2013,Round 5
7,8,Ivan Maric,RUC,26,2,3,5,5,36.1,19.2,72,2013,Round 5
8,9,Robert Warnock,RUC,25,1,3,4,7,53.2,28,47,2013,Round 5
9,10,Sam Jacobs,RUC,24,1,0,1,4,45.3,16.7,53,2013,Round 5
10,10,Shane Mumford,RUC,24,0,3,3,4,51.1,16.7,47,2013,Round 5
11,12,Jonathon Griffin,RUC,23,3,4,7,7,41.8,30.4,55,2013,Round 5
12,12,Matthew Leuenberger,RUC,23,2,1,3,8,57.5,34.8,40,2013,Round 5
13,14,Zac Smith,RUC,21,1,2,3,9,48.8,42.9,43,2013,Round 5
14,15,Billy Longer,RUC,20,1,0,1,7,40,35,50,2013,Round 5
15,16,Jonathan Giles,RUC,18,3,0,3,4,30,22.2,60,2013,Round 5
16,17,David Hale,RUC,17,0,1,1,3,47.2,17.6,36,2013,Round 5
17,18,David Hille,RUC,15,0,3,3,4,48.4,26.7,31,2013,Round 5
18,18,Brent Renouf,RUC,15,0,1,1,3,36.6,20,41,2013,Round 5
19,18,Trent West,RUC,15,1,0,1,7,27.8,46.7,54,2013,Round 5
20,21,Matthew Lobbe,RUC,13,1,1,2,3,39.4,23.1,33,2013,Round 5
21,22,Ben Hudson,RUC,12,1,3,4,5,25.5,41.7,47,2013,Round 5
22,23,Max Gawn,RUC,11,1,1,2,0,34.4,0,32,2013,Round 5
23,23,Jack Hannath,RUC,11,0,0,0,4,33.3,36.4,33,2013,Round 5
24,25,Ty Vickery,KEYF,10,0,0,0,2,66.7,20,15,2013,Round 5
25,26,Mark Blicavs,RUC,9,0,0,0,5,45,55.6,20,2013,Round 5
26,26,Shaun Hampson,KEYF,9,0,0,0,3,42.9,33.3,21,2013,Round 5
27,28,Quinten Lynch,KEYF,8,0,1,1,2,28.6,25,28,2013,Round 5
28,28,Callum Sinclair,RUC,8,0,2,2,6,36.4,75,22,2013,Round 5
29,30,Majak Daw,KEYF,7,1,0,1,2,50,28.6,14,2013,Round 5
30,31,Charlie Dixon,KEYF,6,1,0,1,2,35.3,33.3,17,2013,Round 5
31,31,Josh Jenkins,KEYF,6,0,1,1,0,21.4,0,28,2013,Round 5
32,33,Patrick Dangerfield,MID,4,0,3,3,1,0,25,0,2013,Round 5
33,33,Jordan Roughead,KEYD,4,1,0,1,1,66.7,25,6,2013,Round 5
34,33,Jarryd Roughead,KEYF,4,1,0,1,1,33.3,25,12,2013,Round 5
35,36,Max Bailey,RUC,3,2,1,3,3,9.7,100,31,2013,Round 5
36,36,Cameron Pedersen,KEYD,3,0,0,0,0,42.9,0,7,2013,Round 5
37,36,Sam Rowe,KEYF,3,0,0,0,0,21.4,0,14,2013,Round 5
38,36,Rhys Stanley,KEYD,3,0,0,0,0,42.9,0,7,2013,Round 5
39,40,Michael Barlow,MID,2,0,6,6,0,0,0,0,2013,Round 5
40,40,Nat Fyfe,MID,2,2,1,3,0,0,0,0,2013,Round 5
41,40,Brendon Goddard,MID,2,2,3,5,1,0,50,0,2013,Round 5
42,40,Shaun Grigg,MID,2,0,1,1,1,0,50,0,2013,Round 5
43,40,Justin Koschitzke,KEYF,2,1,0,1,0,12.5,0,16,2013,Round 5
44,40,Tom J. Lynch,KEYF,2,0,0,0,0,25,0,8,2013,Round 5
45,40,Nick Riewoldt,KEYF,2,0,1,1,1,0,50,0,2013,Round 5
46,40,Rory Sloane,MID,2,3,2,5,0,0,0,0,2013,Round 5
47,40,Callan Ward,MID,2,2,4,6,1,0,50,0,2013,Round 5
48,40,Justin Westhoff,KEYF,2,0,1,1,0,66.7,0,3,2013,Round 5
49,50,Ryan Bastinac,MID,1,0,2,2,1,0,100,0,2013,Round 5
50,50,Daniel Cross,MID,1,0,1,1,0,100,0,1,2013,Round 5
51,50,Nick Dal Santo,MID,1,1,1,2,0,100,0,1,2013,Round 5
