,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Braydon Preuss,RUC,46,1,2,3,13,63,28.3,73,2017,Round 2
1,2,Brodie Grundy,RUC,45,2,4,6,12,60,26.7,75,2017,Round 2
2,3,Tom Hickey,RUC,44,2,5,7,11,51.8,25,85,2017,Round 2
3,4,Sam Jacobs,RUC,43,0,4,4,7,54.4,16.3,79,2017,Round 2
4,5,Stefan Martin,RUC,42,5,3,8,15,60.9,35.7,69,2017,Round 2
5,6,Shane Mumford,RUC,38,1,1,2,16,50,42.1,76,2017,Round 2
6,7,Aaron Sandilands,RUC,36,0,4,4,8,60,22.2,60,2017,Round 2
7,8,Tom Campbell,RUC,33,0,3,3,3,56.9,9.1,58,2017,Round 2
8,9,Max Gawn,RUC,28,1,1,2,8,51.9,28.6,54,2017,Round 2
9,10,Ben McEvoy,RUC,27,1,2,3,10,49.1,37,55,2017,Round 2
10,10,Jarrod Witts,RUC,27,2,3,5,9,38.6,33.3,70,2017,Round 2
11,12,Sam Naismith,RUC,25,3,2,5,9,36.8,36,68,2017,Round 2
12,13,Paddy Ryder,RUC,23,0,3,3,8,35.9,34.8,64,2017,Round 2
13,14,Shaun McKernan,RUC,22,2,3,5,9,33.3,40.9,66,2017,Round 2
14,15,Matthew Kreuzer,RUC,21,1,0,1,8,38.2,38.1,55,2017,Round 2
15,16,Nathan Vardy,RUC,20,2,1,3,6,36.4,30,55,2017,Round 2
16,17,Toby Nankervis,RUC,18,2,5,7,6,26.5,33.3,68,2017,Round 2
17,18,Jonathan Giles,RUC,16,1,1,2,5,43.2,31.3,37,2017,Round 2
18,19,Tom Boyd,RUC,15,0,1,1,5,46.9,33.3,32,2017,Round 2
19,20,Rhys Stanley,RUC,14,5,2,7,5,25.5,35.7,55,2017,Round 2
20,21,Jonathon Griffin,RUC,12,0,3,3,1,40,8.3,30,2017,Round 2
21,22,Ty Vickery,KEYF,9,1,0,1,2,30,22.2,30,2017,Round 2
22,23,Majak Daw,KEYF,8,1,0,1,2,57.1,25,14,2017,Round 2
23,24,Mark Blicavs,MID,7,1,0,1,1,26.9,14.3,26,2017,Round 2
24,25,Charlie Dixon,KEYF,6,0,0,0,1,40,16.7,15,2017,Round 2
25,26,Levi Casboult,KEYF,5,0,0,0,1,41.7,20,12,2017,Round 2
26,26,Sam Reid,KEYF,5,0,0,0,1,29.4,20,17,2017,Round 2
27,28,Jesse White,KEYF,4,0,1,1,0,44.4,0,9,2017,Round 2
28,29,Ben Griffiths,KEYF,3,0,1,1,0,18.8,0,16,2017,Round 2
29,29,Rory Lobb,KEYF,3,0,0,0,1,50,33.3,6,2017,Round 2
30,31,Josh Bruce,KEYF,2,1,2,3,0,16.7,0,12,2017,Round 2
31,31,Jack Darling,KEYF,2,0,0,0,0,40,0,5,2017,Round 2
32,31,Cale Hooker,KEYF,2,0,0,0,0,50,0,4,2017,Round 2
33,31,Andy Otten,KEYF,2,0,1,1,1,18.2,50,11,2017,Round 2
34,31,Cyril Rioli,FWD,2,1,0,1,1,100,50,2,2017,Round 2
35,31,Jarryd Roughead,KEYF,2,0,1,1,0,40,0,5,2017,Round 2
36,31,Kurt Tippett,KEYF,2,0,1,1,0,50,0,4,2017,Round 2
37,31,Peter Wright,KEYF,2,0,2,2,0,15.4,0,13,2017,Round 2
38,39,Harris Andrews,KEYD,1,0,0,0,0,25,0,4,2017,Round 2
39,39,Tom J. Lynch,KEYF,1,0,0,0,0,0,0,0,2017,Round 2
40,39,Clayton Oliver,MID,1,2,3,5,0,100,0,1,2017,Round 2
41,39,Tom Rockliff,MID,1,4,7,11,0,100,0,1,2017,Round 2
42,39,Jackson Trengove,KEYF,1,1,1,2,1,10,100,10,2017,Round 2
43,39,Jack Watts,KEYF,1,0,2,2,1,8.3,100,12,2017,Round 2
44,45,Gary Ablett,MID,0,2,1,3,0,0,0,0,2017,Round 2
45,45,Blake Acres,FWD,0,0,1,1,0,0,0,0,2017,Round 2
46,45,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2017,Round 2
47,45,Taylor Adams,MID,0,1,5,6,0,0,0,0,2017,Round 2
48,45,Callum Ah Chee,FWD,0,0,0,0,0,0,0,0,2017,Round 2
49,45,Ben Ainsworth,FWD,0,1,0,1,0,0,0,0,2017,Round 2
50,45,James Aish,MID,0,0,1,1,0,0,0,0,2017,Round 2
51,45,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2017,Round 2
52,45,Patrick Ambrose,KEYD,0,1,0,1,0,0,0,0,2017,Round 2
53,45,Karl Amon,MID,0,0,3,3,0,0,0,0,2017,Round 2
54,45,Dennis Armfield,DEF,0,1,0,1,0,0,0,0,2017,Round 2
55,45,David Astbury,KEYD,0,0,0,0,0,0,0,0,2017,Round 2
56,45,Rory Atkins,MID,0,0,2,2,0,0,0,0,2017,Round 2
57,45,Shaun Atley,FWD,0,0,0,0,0,0,0,0,2017,Round 2
58,45,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2017,Round 2
59,45,Michael Barlow,FWD,0,0,0,0,0,0,0,0,2017,Round 2
60,45,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2017,Round 2
61,45,Jake Barrett,FWD,0,0,0,0,0,0,0,0,2017,Round 2
62,45,Ryan Bastinac,MID,0,1,0,1,0,0,0,0,2017,Round 2
63,45,Dayne Beams,MID,0,1,0,1,0,0,0,0,2017,Round 2
64,45,Tom Bell,FWD,0,0,0,0,0,0,0,0,2017,Round 2
65,45,Eddie Betts,FWD,0,1,2,3,0,0,0,0,2017,Round 2
66,45,Rohan Bewick,MID,0,0,0,0,0,0,0,0,2017,Round 2
67,45,Shane Biggs,DEF,0,0,0,0,0,0,0,0,2017,Round 2
68,45,Jack Billings,FWD,0,0,1,1,0,0,0,0,2017,Round 2
69,45,Grant Birchall,DEF,0,0,0,0,0,0,0,0,2017,Round 2
70,45,Jarryd Blair,FWD,0,1,0,1,0,0,0,0,2017,Round 2
71,45,Connor Blakely,MID,0,0,1,1,0,0,0,0,2017,Round 2
72,45,Travis Boak,FWD,0,0,1,1,0,0,0,0,2017,Round 2
73,45,Marcus Bontempelli,MID,0,2,3,5,0,0,0,0,2017,Round 2
74,45,Jack Bowes,DEF,0,0,0,0,0,0,0,0,2017,Round 2
75,45,Matthew Boyd,DEF,0,1,1,2,0,0,0,0,2017,Round 2
76,45,Angus Brayshaw,DEF,0,1,0,1,0,0,0,0,2017,Round 2
77,45,Luke Breust,FWD,0,1,0,1,0,0,0,0,2017,Round 2
78,45,Matthew Broadbent,DEF,0,0,0,0,0,0,0,0,2017,Round 2
79,45,Tim Broomhead,FWD,0,0,0,0,0,0,0,0,2017,Round 2
80,45,Luke Brown,DEF,0,0,0,0,0,0,0,0,2017,Round 2
81,45,Ben Brown,KEYF,0,0,0,0,0,0,0,0,2017,Round 2
82,45,Nathan Brown,KEYD,0,0,0,0,0,0,0,0,2017,Round 2
83,45,Matt Buntine,DEF,0,0,0,0,0,0,0,0,2017,Round 2
84,45,Shaun Burgoyne,MID,0,1,1,2,0,0,0,0,2017,Round 2
