,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,65,0,2,2,20,61.3,30.8,106,2016,Round 16
1,2,Tom Hickey,RUC,46,2,1,3,13,48.4,28.3,95,2016,Round 16
2,3,Shaun Hampson,RUC,45,0,0,0,14,66.2,31.1,68,2016,Round 16
3,4,Max Gawn,RUC,43,0,1,1,17,57.3,39.5,75,2016,Round 16
4,5,Sam Jacobs,RUC,36,0,3,3,11,50.7,30.6,71,2016,Round 16
5,6,Tom Nicholls,RUC,31,0,3,3,0,0,0,0,2016,Round 16
6,7,Stefan Martin,RUC,30,3,0,3,0,0,0,0,2016,Round 16
7,8,Ben McEvoy,RUC,29,0,2,2,10,51.8,34.5,56,2016,Round 16
8,9,Brodie Grundy,RUC,28,2,4,6,10,37.8,35.7,74,2016,Round 16
9,9,Scott Lycett,RUC,28,2,1,3,9,33.7,32.1,83,2016,Round 16
10,9,Shane Mumford,RUC,28,1,2,3,11,39.4,39.3,71,2016,Round 16
11,12,Sam Naismith,RUC,25,0,0,0,4,51,16,49,2016,Round 16
12,13,Jonathon Ceglar,RUC,24,1,1,2,6,61.5,25,39,2016,Round 16
13,14,Jonathon Griffin,RUC,20,0,1,1,7,28.6,35,70,2016,Round 16
14,15,Andrew Phillips,RUC,19,1,1,2,7,47.5,36.8,40,2016,Round 16
15,16,Sam Michael,RUC,16,1,2,3,6,20.5,37.5,78,2016,Round 16
16,16,Zac Smith,RUC,16,0,2,2,3,27.6,18.8,58,2016,Round 16
17,18,Matthew Kreuzer,RUC,15,0,2,2,4,32.6,26.7,46,2016,Round 16
18,18,Jackson Trengove,RUC,15,2,2,4,4,20.8,26.7,72,2016,Round 16
19,20,Shaun McKernan,KEYF,14,1,1,2,4,50,28.6,28,2016,Round 16
20,21,Jordan Roughead,RUC,13,1,1,2,4,18.8,30.8,69,2016,Round 16
21,22,Mark Blicavs,MID,11,0,3,3,5,0,45.5,0,2016,Round 16
22,23,Ben Griffiths,KEYF,10,1,0,1,0,52.6,0,19,2016,Round 16
23,24,Rory Lobb,KEYF,8,0,1,1,2,44.4,25,18,2016,Round 16
24,24,Callum Sinclair,RUC,8,1,2,3,3,27.6,37.5,29,2016,Round 16
25,24,Jesse White,KEYF,8,0,0,0,1,57.1,12.5,14,2016,Round 16
26,27,Ollie Wines,MID,6,2,1,3,3,100,50,1,2016,Round 16
