,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,70,0,1,1,15,70,21.4,100,2015,Round 11
1,2,Matthew Lobbe,RUC,52,0,0,0,12,43,23.1,121,2015,Round 11
2,3,Nic Naitanui,RUC,43,2,4,6,19,67.2,44.2,64,2015,Round 11
3,4,Max Gawn,RUC,39,1,1,2,16,42.9,41,91,2015,Round 11
4,5,Todd Goldstein,RUC,37,0,2,2,9,48.1,24.3,77,2015,Round 11
5,5,Jarrod Witts,RUC,37,1,2,3,13,52.1,35.1,71,2015,Round 11
6,7,Billy Longer,RUC,35,0,3,3,8,40.7,22.9,86,2015,Round 11
7,8,Callum Sinclair,RUC,30,1,2,3,10,56.6,33.3,53,2015,Round 11
8,9,Shane Mumford,RUC,29,1,1,2,12,38.2,41.4,76,2015,Round 11
9,10,Rhys Stanley,RUC,23,3,3,6,7,34.3,30.4,67,2015,Round 11
10,11,Mark Blicavs,RUC,20,1,4,5,4,100,20,18,2015,Round 11
11,12,Mike Pyke,RUC,19,0,2,2,3,29.2,15.8,65,2015,Round 11
12,13,Tom Nicholls,RUC,18,0,5,5,6,20.2,33.3,89,2015,Round 11
13,14,Jake Carlisle,KEYF,16,3,1,4,2,21.1,12.5,76,2015,Round 11
14,14,Josh Walker,KEYF,16,1,5,6,2,29.1,12.5,55,2015,Round 11
15,16,Jesse White,KEYF,13,0,2,2,2,43.3,15.4,30,2015,Round 11
16,17,Sam Reid,KEYF,8,0,0,0,4,100,50,1,2015,Round 11
17,17,Kurt Tippett,KEYF,8,0,0,0,3,29.6,37.5,27,2015,Round 11
18,19,Jack Hannath,RUC,7,0,3,3,2,29.2,28.6,24,2015,Round 11
19,19,James Stewart,KEYF,7,0,0,0,0,29.2,0,24,2015,Round 11
20,21,Ben Brown,KEYF,4,2,1,3,3,25,75,16,2015,Round 11
21,21,Daniel Cross,DEF,4,0,3,3,1,0,25,0,2015,Round 11
22,21,Dyson Heppell,MID,4,0,3,3,2,0,50,0,2015,Round 11
23,21,Tom J. Lynch,KEYF,4,0,0,0,2,36.4,50,11,2015,Round 11
24,21,Cameron Pedersen,KEYF,4,0,0,0,0,40,0,10,2015,Round 11
25,21,Jack Watts,FWD,4,1,2,3,3,100,75,2,2015,Round 11
26,21,Peter Wright,KEYF,4,1,0,1,1,17.4,25,23,2015,Round 11
27,28,Patrick Ambrose,FWD,3,0,0,0,1,16.7,33.3,18,2015,Round 11
28,28,David Mundy,MID,3,3,4,7,2,0,66.7,0,2015,Round 11
29,28,Nick Riewoldt,KEYF,3,0,1,1,1,100,33.3,1,2015,Round 11
30,31,Blake Acres,MID,2,0,1,1,0,0,0,0,2015,Round 11
31,31,Josh Bruce,KEYF,2,0,1,1,0,10.5,0,19,2015,Round 11
32,31,Josh Caddy,MID,2,1,6,7,0,0,0,0,2015,Round 11
33,31,Joe Daniher,KEYF,2,2,2,4,0,10.5,0,19,2015,Round 11
34,31,Charlie Dixon,KEYF,2,0,0,0,0,100,0,1,2015,Round 11
35,31,Nat Fyfe,MID,2,0,11,11,0,0,0,0,2015,Round 11
36,31,Jack Newnes,MID,2,0,2,2,1,0,50,0,2015,Round 11
37,31,Luke Parker,MID,2,1,4,5,1,0,50,0,2015,Round 11
38,31,Sebastian Ross,MID,2,0,3,3,0,0,0,0,2015,Round 11
39,31,Callan Ward,MID,2,3,5,8,1,100,50,1,2015,Round 11
40,31,Justin Westhoff,KEYF,2,0,3,3,0,10.5,0,19,2015,Round 11
41,31,Ollie Wines,MID,2,5,5,10,1,100,50,1,2015,Round 11
42,31,Jack Ziebell,MID,2,2,1,3,0,0,0,0,2015,Round 11
43,44,Matthew Broadbent,DEF,1,0,0,0,0,0,0,0,2015,Round 11
44,44,Brad Ebert,MID,1,0,5,5,0,0,0,0,2015,Round 11
45,44,Orazio Fantasia,DEF,1,0,0,0,0,0,0,0,2015,Round 11
46,44,Jack Hombsch,KEYD,1,0,0,0,0,0,0,0,2015,Round 11
47,44,Jeremy Howe,DEF,1,0,0,0,0,25,0,4,2015,Round 11
48,44,Garrick Ibbotson,DEF,1,0,1,1,1,0,100,0,2015,Round 11
49,44,Luke McPharlin,KEYD,1,0,1,1,0,0,0,0,2015,Round 11
50,44,Jake Melksham,MID,1,0,2,2,0,0,0,0,2015,Round 11
51,44,Drew Petrie,KEYF,1,0,0,0,0,100,0,1,2015,Round 11
52,44,Farren Ray,MID,1,0,3,3,0,0,0,0,2015,Round 11
53,44,Joel Selwood,MID,1,3,4,7,0,0,0,0,2015,Round 11
54,44,Bernie Vince,MID,1,0,9,9,1,0,100,0,2015,Round 11
55,44,Jobe Watson,MID,1,1,4,5,0,100,0,1,2015,Round 11
56,57,Taylor Adams,MID,0,0,1,1,0,0,0,0,2015,Round 11
57,57,David Armitage,MID,0,0,6,6,0,0,0,0,2015,Round 11
58,57,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2015,Round 11
59,57,Hayden Ballantyne,FWD,0,0,0,0,0,0,0,0,2015,Round 11
60,57,Michael Barlow,FWD,0,0,1,1,0,0,0,0,2015,Round 11
61,57,Ryan Bastinac,MID,0,1,3,4,0,0,0,0,2015,Round 11
62,57,Jed Bews,DEF,0,0,0,0,0,0,0,0,2015,Round 11
63,57,Travis Boak,MID,0,1,3,4,0,0,0,0,2015,Round 11
64,57,Andrew Boston,FWD,0,1,4,5,0,0,0,0,2015,Round 11
65,57,Angus Brayshaw,FWD,0,0,3,3,0,0,0,0,2015,Round 11
66,57,Tim Broomhead,FWD,0,2,0,2,0,0,0,0,2015,Round 11
67,57,Nathan Brown,KEYD,0,0,0,0,0,0,0,0,2015,Round 11
68,57,Tomas Bugg,DEF,0,1,0,1,0,0,0,0,2015,Round 11
69,57,Matt Buntine,DEF,0,0,1,1,0,0,0,0,2015,Round 11
70,57,Sam Butler,DEF,0,1,0,1,0,0,0,0,2015,Round 11
71,57,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2015,Round 11
72,57,Clay Cameron,KEYD,0,0,1,1,0,0,0,0,2015,Round 11
73,57,Alipate Carlile,KEYD,0,0,0,0,0,0,0,0,2015,Round 11
74,57,Paul Chapman,FWD,0,0,0,0,0,0,0,0,2015,Round 11
75,57,Travis Cloke,KEYF,0,0,0,0,0,0,0,0,2015,Round 11
76,57,Tom Clurey,DEF,0,0,1,1,0,0,0,0,2015,Round 11
77,57,Sam Colquhoun,MID,0,0,2,2,0,0,0,0,2015,Round 11
