,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Brodie Grundy,RUC,48,2,2,4,12,62.3,25,77,2018,Finals Week 1
1,2,Max Gawn,RUC,42,0,3,3,14,71.2,33.3,59,2018,Finals Week 1
2,3,Rory Lobb,RUC,37,0,0,0,8,53.6,21.6,69,2018,Finals Week 1
3,4,Ben McEvoy,RUC,34,1,2,3,13,51.5,38.2,66,2018,Finals Week 1
4,5,Callum Sinclair,RUC,33,1,2,3,13,47.8,39.4,69,2018,Finals Week 1
5,6,Ryan Abbott,RUC,27,0,0,0,5,45.8,18.5,59,2018,Finals Week 1
6,6,Toby Nankervis,RUC,27,0,3,3,8,41.5,29.6,65,2018,Finals Week 1
7,8,Jonathon Ceglar,RUC,21,1,0,1,6,72.4,28.6,29,2018,Finals Week 1
8,9,Scott Lycett,RUC,14,0,1,1,1,33.3,7.1,42,2018,Finals Week 1
9,9,Nathan Vardy,RUC,14,1,2,3,5,33.3,35.7,42,2018,Finals Week 1
10,11,Tom McDonald,KEYF,6,1,0,1,0,66.7,0,9,2018,Finals Week 1
11,12,Adam Tomlinson,MID,5,1,2,3,2,50,40,10,2018,Finals Week 1
12,13,Mark Blicavs,KEYD,4,0,0,0,1,50,25,8,2018,Finals Week 1
13,13,Jarryd Roughead,KEYF,4,0,0,0,1,100,25,4,2018,Finals Week 1
14,15,Isaac Heeney,FWD,2,0,4,4,0,33.3,0,6,2018,Finals Week 1
15,15,Jack Henry,DEF,2,0,0,0,0,25,0,8,2018,Finals Week 1
16,15,Jack Riewoldt,KEYF,2,0,0,0,0,25,0,8,2018,Finals Week 1
17,18,David Astbury,KEYD,1,0,0,0,0,100,0,1,2018,Finals Week 1
18,18,Mason Cox,KEYF,1,0,0,0,0,14.3,0,7,2018,Finals Week 1
19,18,Tom Hawkins,KEYF,1,0,0,0,1,12.5,100,8,2018,Finals Week 1
20,18,Harry Taylor,KEYD,1,0,0,0,0,33.3,0,3,2018,Finals Week 1
21,18,Sam Weideman,KEYF,1,0,2,2,0,4.8,0,21,2018,Finals Week 1
22,23,Gary Ablett,MID,0,0,4,4,0,0,0,0,2018,Finals Week 1
23,23,Taylor Adams,MID,0,3,3,6,0,0,0,0,2018,Finals Week 1
24,23,James Aish,MID,0,0,1,1,0,0,0,0,2018,Finals Week 1
25,23,Aliir Aliir,KEYD,0,1,0,1,0,0,0,5,2018,Finals Week 1
26,23,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2018,Finals Week 1
27,23,Jed Bews,DEF,0,0,0,0,0,0,0,0,2018,Finals Week 1
28,23,Angus Brayshaw,MID,0,3,1,4,0,0,0,0,2018,Finals Week 1
29,23,Luke Breust,FWD,0,0,0,0,0,0,0,0,2018,Finals Week 1
30,23,Nathan Broad,DEF,0,0,0,0,0,0,0,0,2018,Finals Week 1
31,23,Matt Buntine,DEF,0,0,0,0,0,0,0,0,2018,Finals Week 1
