,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Ivan Maric,RUC,46,3,2,5,7,56.1,15.2,82,2012,Round 6
1,2,Sam Jacobs,RUC,44,0,1,1,8,57.1,18.2,77,2012,Round 6
2,3,Mark Jamar,RUC,40,0,2,2,5,54.8,12.5,73,2012,Round 6
3,4,Will Minson,RUC,33,2,4,6,10,48.5,30.3,68,2012,Round 6
4,4,Cameron Wood,RUC,33,2,1,3,9,35.5,27.3,93,2012,Round 6
5,6,Dean Cox,RUC,32,0,6,6,11,42.7,34.4,75,2012,Round 6
6,7,Jonathon Griffin,RUC,31,0,2,2,6,44.9,19.4,69,2012,Round 6
7,7,David Hale,RUC,31,1,4,5,8,48.4,25.8,64,2012,Round 6
8,7,Shaun Hampson,KEYF,31,0,1,1,9,50.8,29,61,2012,Round 6
9,7,Hamish McIntosh,RUC,31,2,1,3,11,41.9,35.5,74,2012,Round 6
10,11,Mark Seaby,RUC,27,2,1,3,8,33.3,29.6,81,2012,Round 6
11,12,Tom Bellchambers,RUC,26,1,2,3,7,50,26.9,52,2012,Round 6
12,13,Ben Hudson,RUC,23,1,2,3,8,37.1,34.8,62,2012,Round 6
13,14,Paddy Ryder,RUC,21,0,0,0,7,56.8,33.3,37,2012,Round 6
14,15,Zac Smith,RUC,20,1,3,4,6,35.7,30,56,2012,Round 6
15,15,Trent West,RUC,20,0,0,0,6,30.3,30,66,2012,Round 6
16,17,Shaun McKernan,KEYF,19,2,0,2,4,73.1,21.1,26,2012,Round 6
17,17,Brent Renouf,RUC,19,1,1,2,2,32.8,10.5,58,2012,Round 6
18,19,Jason Blake,DEF,18,2,2,4,1,40,5.6,45,2012,Round 6
19,19,Jonathan Giles,RUC,18,0,2,2,7,32.7,38.9,55,2012,Round 6
20,21,Jordan Roughead,KEYD,16,1,0,1,3,51.6,18.8,31,2012,Round 6
21,22,Matthew Kreuzer,RUC,14,0,0,0,6,56,42.9,25,2012,Round 6
22,23,Zac Clarke,RUC,13,2,2,4,3,44.8,23.1,29,2012,Round 6
23,24,Charlie Dixon,KEYD,12,1,3,4,1,31.6,8.3,38,2012,Round 6
24,25,Jarryd Roughead,KEYF,8,1,0,1,1,32,12.5,25,2012,Round 6
25,26,Tom Hawkins,KEYF,7,1,2,3,2,30.4,28.6,23,2012,Round 6
26,26,Justin Koschitzke,KEYF,7,0,0,0,2,26.9,28.6,26,2012,Round 6
27,26,Billy Longer,RUC,7,0,0,0,1,36.8,14.3,19,2012,Round 6
28,26,Rhys Stanley,KEYF,7,0,0,0,3,38.9,42.9,18,2012,Round 6
29,30,Dean Brogan,RUC,5,1,1,2,0,20.8,0,24,2012,Round 6
30,30,James Sellar,KEYD,5,0,0,0,1,41.7,20,12,2012,Round 6
31,30,Kurt Tippett,KEYF,5,0,0,0,2,100,40,5,2012,Round 6
32,33,Shaun Grigg,MID,4,1,1,2,2,0,50,0,2012,Round 6
33,33,Scott Lycett,KEYF,4,0,0,0,2,36.4,50,11,2012,Round 6
34,33,Ty Vickery,KEYF,4,0,0,0,1,44.4,25,9,2012,Round 6
35,36,Brett Deledio,MID,3,0,4,4,0,0,0,0,2012,Round 6
36,36,James Frawley,KEYD,3,0,0,0,0,100,0,2,2012,Round 6
37,36,Quinten Lynch,KEYF,3,1,1,2,0,27.3,0,11,2012,Round 6
38,36,Drew Petrie,KEYF,3,0,1,1,0,25,0,12,2012,Round 6
39,36,Daniel Stewart,KEYF,3,0,1,1,0,15,0,20,2012,Round 6
40,41,Jared Brennan,DEF,2,0,1,1,0,0,0,0,2012,Round 6
41,41,Mitch Clark,KEYF,2,0,1,1,0,40,0,5,2012,Round 6
42,41,Joel Corey,MID,2,3,5,8,0,0,0,0,2012,Round 6
43,41,Chris Dawes,KEYF,2,0,0,0,1,20,50,10,2012,Round 6
44,41,Cameron Pedersen,RUC,2,0,1,1,0,20,0,10,2012,Round 6
45,41,Jared Polec,MID,2,0,0,0,1,0,50,0,2012,Round 6
46,41,Justin Westhoff,KEYF,2,1,1,2,1,22.2,50,9,2012,Round 6
47,48,Jimmy Bartel,MID,1,0,2,2,0,0,0,0,2012,Round 6
48,48,Matthew Bate,FWD,1,0,0,0,1,0,100,0,2012,Round 6
49,48,Alipate Carlile,KEYD,1,0,0,0,0,100,0,1,2012,Round 6
50,48,Troy Chaplin,KEYD,1,0,0,0,0,100,0,1,2012,Round 6
51,48,Zac Dawson,KEYD,1,0,0,0,0,0,0,0,2012,Round 6
52,48,Brad Ebert,MID,1,2,2,4,0,100,0,1,2012,Round 6
53,48,Brendon Goddard,DEF,1,1,0,1,0,0,0,0,2012,Round 6
54,48,Lenny Hayes,MID,1,3,5,8,0,0,0,0,2012,Round 6
55,48,Lachie Henderson,KEYD,1,0,0,0,0,0,0,0,2012,Round 6
56,48,Liam Jones,KEYF,1,0,0,0,0,100,0,1,2012,Round 6
57,48,Jordan Lewis,FWD,1,3,2,5,0,0,0,0,2012,Round 6
58,48,Eric Mackenzie,KEYD,1,0,0,0,0,0,0,0,2012,Round 6
59,48,Matt Maguire,KEYD,1,0,0,0,0,20,0,5,2012,Round 6
60,48,Trent McKenzie,DEF,1,1,3,4,0,0,0,0,2012,Round 6
61,48,Jake Melksham,MID,1,2,4,6,1,0,100,0,2012,Round 6
62,48,Terry Milera,FWD,1,1,0,1,0,0,0,0,2012,Round 6
63,48,Cale Morton,MID,1,2,2,4,0,100,0,1,2012,Round 6
64,48,Michael Osborne,FWD,1,0,1,1,1,0,100,0,2012,Round 6
65,48,Lewis Roberts-Thomson,KEYF,1,0,0,0,1,3.7,100,27,2012,Round 6
66,48,Mitch Robinson,FWD,1,0,3,3,0,0,0,0,2012,Round 6
67,48,Luke Russell,DEF,1,0,0,0,0,0,0,0,2012,Round 6
68,48,Rory Sloane,MID,1,0,2,2,0,0,0,0,2012,Round 6
69,48,Brodie Smith,DEF,1,0,2,2,1,0,100,0,2012,Round 6
70,48,Callan Ward,MID,1,3,4,7,1,0,100,0,2012,Round 6
71,48,Sharrod Wellingham,FWD,1,0,1,1,0,0,0,0,2012,Round 6
72,73,Taylor Adams,FWD,0,1,2,3,0,0,0,0,2012,Round 6
73,73,Leigh Adams,FWD,0,1,2,3,0,0,0,0,2012,Round 6
74,73,Jed Adcock,DEF,0,0,0,0,0,0,0,0,2012,Round 6
75,73,Dylan Addison,DEF,0,0,0,0,0,0,0,0,2012,Round 6
76,73,Liam Anthony,MID,0,1,0,1,0,0,0,0,2012,Round 6
77,73,Dennis Armfield,FWD,0,0,1,1,0,0,0,0,2012,Round 6
78,73,David Armitage,MID,0,1,3,4,0,0,0,0,2012,Round 6
79,73,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2012,Round 6
80,73,Mark Austin,KEYD,0,0,0,0,0,0,0,0,2012,Round 6
81,73,Rohan Bail,MID,0,0,1,1,0,0,0,0,2012,Round 6
82,73,Hayden Ballantyne,FWD,0,1,4,5,0,0,0,0,2012,Round 6
83,73,Todd Banfield,FWD,0,0,1,1,0,0,0,0,2012,Round 6
84,73,Michael Barlow,MID,0,0,3,3,0,0,0,0,2012,Round 6
85,73,Clint Bartram,DEF,0,1,0,1,0,0,0,0,2012,Round 6
86,73,Ryan Bastinac,MID,0,5,1,6,0,0,0,0,2012,Round 6
87,73,Jake Batchelor,DEF,0,0,2,2,0,0,0,0,2012,Round 6
88,73,Dayne Beams,MID,0,3,6,9,0,0,0,0,2012,Round 6
89,73,Harley Bennell,MID,0,0,6,6,0,0,0,0,2012,Round 6
90,73,Eddie Betts,FWD,0,0,0,0,0,0,0,0,2012,Round 6
91,73,Grant Birchall,DEF,0,0,1,1,0,0,0,0,2012,Round 6
92,73,Craig Bird,FWD,0,1,1,2,0,0,0,0,2012,Round 6
93,73,Simon Black,MID,0,2,2,4,0,0,0,1,2012,Round 6
94,73,Travis Boak,MID,0,2,0,2,0,0,0,0,2012,Round 6
95,73,Nathan Bock,KEYF,0,0,0,0,0,0,0,0,2012,Round 6
96,73,Jude Bolton,FWD,0,0,1,1,0,0,0,0,2012,Round 6
97,73,Joshua Bootsma,DEF,0,0,0,0,0,0,0,0,2012,Round 6
98,73,Jarrad Boumann,KEYD,0,0,0,0,0,0,0,0,2012,Round 6
99,73,Paul Bower,KEYD,0,0,0,0,0,0,0,0,2012,Round 6
100,73,Matthew Boyd,MID,0,1,1,2,0,0,0,1,2012,Round 6
101,73,Jacob Brennan,DEF,0,1,1,2,0,0,0,0,2012,Round 6
102,73,Luke Breust,FWD,0,0,0,0,0,0,0,0,2012,Round 6
103,73,Matthew Broadbent,MID,0,0,1,1,0,0,0,0,2012,Round 6
104,73,Greg Broughton,DEF,0,2,0,2,0,0,0,0,2012,Round 6
105,73,Mitch Brown,KEYF,0,0,0,0,0,0,0,0,2012,Round 6
106,73,Nathan Brown,KEYD,0,0,0,0,0,0,0,0,2012,Round 6
107,73,Campbell Brown,FWD,0,0,0,0,0,0,0,0,2012,Round 6
108,73,Jonathan Brown,KEYF,0,1,0,1,0,0,0,1,2012,Round 6
109,73,Simon Buckley,DEF,0,1,3,4,0,0,0,0,2012,Round 6
110,73,Tomas Bugg,DEF,0,0,0,0,0,0,0,0,2012,Round 6
111,73,Shaun Burgoyne,DEF,0,0,1,1,0,0,0,0,2012,Round 6
112,73,John Butcher,KEYF,0,0,0,0,0,0,0,0,2012,Round 6
113,73,Sam Butler,DEF,0,0,0,0,0,0,0,0,2012,Round 6
114,73,Shannon Byrnes,FWD,0,2,1,3,0,0,0,0,2012,Round 6
115,73,Josh Caddy,MID,0,1,1,2,0,0,0,0,2012,Round 6
