,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Reilly O'Brien,RUC,63,1,2,3,16,63.6,25.4,99,2023,Round 10
1,2,Jarrod Witts,RUC,51,0,4,4,18,52.6,35.3,97,2023,Round 10
2,3,Todd Goldstein,RUC,45,2,4,6,17,54.2,37.8,83,2023,Round 10
3,4,Sean Darcy,RUC,43,1,3,4,10,48.3,23.3,89,2023,Round 10
4,5,Oscar McInerney,RUC,36,0,5,5,14,39.6,38.9,91,2023,Round 10
5,6,Ned Reeves,RUC,32,0,4,4,7,76.2,21.9,42,2023,Round 10
6,7,Lloyd Meek,RUC,31,0,3,3,8,43.7,25.8,71,2023,Round 10
7,8,Max Gawn,RUC,30,1,3,4,9,56.6,30,53,2023,Round 10
8,8,Rowan Marshall,RUC,30,1,4,5,10,46.9,33.3,64,2023,Round 10
9,10,Tim English,RUC,29,1,4,5,6,32.2,20.7,90,2023,Round 10
10,11,Marc Pittonet,RUC,28,2,4,6,8,40,28.6,70,2023,Round 10
11,12,Bailey J. Williams,RUC,27,0,2,2,5,37,18.5,73,2023,Round 10
12,13,Kieren Briggs,RUC,22,1,3,4,8,40.7,36.4,54,2023,Round 10
13,13,Sam Draper,RUC,22,1,3,4,5,43.1,22.7,51,2023,Round 10
14,13,Scott Lycett,RUC,22,2,3,5,8,36.7,36.4,60,2023,Round 10
15,16,Jonathon Ceglar,RUC,21,3,2,5,3,30,14.3,70,2023,Round 10
16,17,Lachlan McAndrew,RUC,20,2,1,3,2,32.3,10,62,2023,Round 10
17,18,Darcy Cameron,RUC,16,1,2,3,5,32,31.3,50,2023,Round 10
18,18,Toby Nankervis,RUC,16,1,2,3,7,37.2,43.8,43,2023,Round 10
19,20,Mark Blicavs,RUC,15,3,2,5,3,38.5,20,39,2023,Round 10
20,20,Mason Cox,RUC,15,0,0,0,4,42.9,26.7,35,2023,Round 10
21,20,Brodie Grundy,RUC,15,0,1,1,4,50,26.7,30,2023,Round 10
22,23,Luke Jackson,RUC,13,0,2,2,2,39.4,15.4,33,2023,Round 10
23,24,Elliott Himmelberg,KEYF,9,0,1,1,1,39.1,11.1,23,2023,Round 10
24,25,Callum Coleman-Jones,KEYF,8,0,1,1,1,47.1,12.5,17,2023,Round 10
25,25,Andrew Phillips,RUC,8,0,0,0,1,44.4,12.5,18,2023,Round 10
26,25,Jake Riccardi,KEYF,8,0,1,1,1,32,12.5,25,2023,Round 10
27,28,Callum Jamieson,KEYF,7,1,5,6,0,17.9,0,39,2023,Round 10
28,28,Peter Ladhams,RUC,7,0,0,0,2,30.4,28.6,23,2023,Round 10
29,30,Anthony Caminiti,KEYF,5,0,0,0,1,38.5,20,13,2023,Round 10
30,30,Samson Ryan,RUC,5,0,0,0,2,26.3,40,19,2023,Round 10
31,32,Mitch Owens,KEYF,4,1,0,1,3,44.4,75,9,2023,Round 10
32,33,Levi Casboult,KEYF,3,0,0,0,0,33.3,0,9,2023,Round 10
33,33,Rory Lobb,KEYF,3,0,1,1,1,15,33.3,20,2023,Round 10
34,33,Aaron Naughton,KEYF,3,0,1,1,0,27.3,0,11,2023,Round 10
35,33,Jack Silvagni,KEYF,3,0,2,2,2,18.8,66.7,16,2023,Round 10
36,37,Tom Hawkins,KEYF,2,0,3,3,0,20,0,10,2023,Round 10
37,37,Hayden McLean,RUC,2,0,1,1,1,13.3,50,15,2023,Round 10
38,39,Jeremy Finlayson,KEYF,1,0,0,0,1,4.8,100,21,2023,Round 10
39,39,Jesse Hogan,KEYF,1,0,0,0,0,14.3,0,7,2023,Round 10
40,39,Max King,KEYF,1,0,0,0,0,100,0,1,2023,Round 10
