,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Rhys Stanley,RUC,27,2,0,2,11,58.7,40.7,46,2022,Grand Final
1,2,Tom Hickey,RUC,21,1,1,2,6,27.6,28.6,76,2022,Grand Final
2,3,Mark Blicavs,RUC,15,3,1,4,2,50,13.3,30,2022,Grand Final
3,4,Hayden McLean,KEYF,3,1,0,1,1,27.3,33.3,11,2022,Grand Final
4,5,Tom Hawkins,KEYF,2,0,2,2,0,18.2,0,11,2022,Grand Final
5,6,Tom Atkins,DEF,0,1,3,4,0,0,0,0,2022,Grand Final
6,6,Jed Bews,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
7,6,Nick Blakey,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
8,6,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2022,Grand Final
9,6,Braeden Campbell,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
10,6,Ryan Clarke,FWD,0,0,0,0,0,0,0,0,2022,Grand Final
11,6,Brad Close,FWD,0,0,0,0,0,0,0,0,2022,Grand Final
12,6,Patrick Dangerfield,MID,0,5,4,9,0,0,0,0,2022,Grand Final
13,6,Sam De Koning,KEYD,0,0,0,0,0,0,0,0,2022,Grand Final
14,6,Mitch Duncan,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
15,6,Oliver Florent,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
16,6,Robbie Fox,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
17,6,Lance Franklin,KEYF,0,0,0,0,0,0,0,0,2022,Grand Final
18,6,Errol Gulden,FWD,0,0,1,1,0,0,0,0,2022,Grand Final
19,6,Cameron Guthrie,MID,0,1,2,3,0,0,0,0,2022,Grand Final
20,6,Zach Guthrie,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
21,6,Will Hayward,FWD,0,0,0,0,0,0,0,0,2022,Grand Final
22,6,Isaac Heeney,FWD,0,2,0,2,0,0,0,0,2022,Grand Final
23,6,Jack Henry,KEYD,0,0,0,0,0,0,0,0,2022,Grand Final
24,6,Jake Kolodjashnij,KEYD,0,0,0,0,0,0,0,0,2022,Grand Final
25,6,Jake Lloyd,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
26,6,Paddy McCartin,KEYD,0,0,0,0,0,0,0,0,2022,Grand Final
27,6,Tom McCartin,KEYD,0,0,2,2,0,0,0,0,2022,Grand Final
28,6,Justin McInerney,MID,0,0,0,0,0,0,0,0,2022,Grand Final
29,6,Gryan Miers,FWD,0,0,0,0,0,0,0,0,2022,Grand Final
30,6,Callum Mills,MID,0,0,1,1,0,0,0,0,2022,Grand Final
31,6,Mark O'Connor,DEF,0,0,0,0,0,0,0,0,2022,Grand Final
32,6,Tom Papley,FWD,0,1,3,4,0,0,0,0,2022,Grand Final
33,6,Brandan Parfitt,MID,0,0,1,1,0,0,0,0,2022,Grand Final
34,6,Luke Parker,MID,0,3,1,4,0,0,0,0,2022,Grand Final
35,6,Dane Rampe,KEYD,0,0,0,0,0,0,0,0,2022,Grand Final
36,6,Sam Reid,KEYF,0,0,0,0,0,0,0,0,2022,Grand Final
37,6,Gary Rohan,FWD,0,0,0,0,0,0,0,0,2022,Grand Final
38,6,James Rowbottom,MID,0,1,7,8,0,0,0,0,2022,Grand Final
39,6,Joel Selwood,MID,0,0,0,0,0,0,0,0,2022,Grand Final
40,6,Isaac Smith,FWD,0,1,4,5,0,0,0,0,2022,Grand Final
41,6,Tyson Stengle,FWD,0,0,1,1,0,0,0,0,2022,Grand Final
42,6,Dylan Stephens,MID,0,1,1,2,0,0,0,0,2022,Grand Final
43,6,Tom Stewart,DEF,0,0,1,1,0,0,0,0,2022,Grand Final
44,6,Zach Tuohy,DEF,0,0,1,1,0,0,0,0,2022,Grand Final
45,6,Chad Warner,MID,0,4,6,10,0,0,0,0,2022,Grand Final
