,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Brodie Grundy,RUC,50,1,6,7,12,58.8,24,85,2018,Round 15
1,2,Stefan Martin,RUC,46,1,6,7,16,60.5,34.8,76,2018,Round 15
2,3,Todd Goldstein,RUC,44,1,0,1,17,55.7,38.6,79,2018,Round 15
3,4,Andrew Phillips,RUC,42,0,3,3,14,49.4,33.3,85,2018,Round 15
4,5,Toby Nankervis,RUC,41,2,1,3,7,55.4,17.1,74,2018,Round 15
5,6,Max Gawn,RUC,39,2,2,4,11,65,28.2,60,2018,Round 15
6,6,Sam Jacobs,RUC,39,1,2,3,16,45.3,41,86,2018,Round 15
7,6,Callum Sinclair,RUC,39,0,2,2,10,46.4,25.6,84,2018,Round 15
8,9,Rhys Stanley,RUC,36,2,4,6,8,55.4,22.2,65,2018,Round 15
9,10,Nic Naitanui,RUC,34,3,0,3,9,56.7,26.5,60,2018,Round 15
10,11,Dawson Simpson,RUC,32,3,2,5,17,50.8,53.1,63,2018,Round 15
11,12,Tom Boyd,RUC,31,1,2,3,5,43.1,16.1,72,2018,Round 15
12,13,Ben McEvoy,RUC,29,1,0,1,11,49.2,37.9,59,2018,Round 15
13,14,Tom Bellchambers,RUC,28,2,0,2,11,44.4,39.3,63,2018,Round 15
14,14,Paddy Ryder,RUC,28,3,1,4,9,47.5,32.1,59,2018,Round 15
15,16,Michael Apeness,RUC,26,4,1,5,6,33.8,23.1,77,2018,Round 15
16,16,Billy Longer,RUC,26,1,1,2,5,35.1,19.2,74,2018,Round 15
17,18,Jarrod Witts,RUC,25,1,0,1,8,37.3,32,67,2018,Round 15
18,19,Jonathon Ceglar,RUC,14,0,1,1,5,38.9,35.7,36,2018,Round 15
19,20,Scott Lycett,RUC,13,0,1,1,2,32.5,15.4,40,2018,Round 15
20,21,Oscar McInerney,KEYF,10,0,1,1,1,40,10,25,2018,Round 15
21,22,Jonathon Patton,KEYF,8,1,1,2,2,38.1,25,21,2018,Round 15
22,23,Charlie Dixon,KEYF,7,0,2,2,2,70,28.6,10,2018,Round 15
23,23,Justin Westhoff,KEYF,7,1,0,1,2,31.8,28.6,22,2018,Round 15
24,25,Mason Cox,KEYF,6,0,0,0,2,42.9,33.3,14,2018,Round 15
25,25,Shaun McKernan,KEYF,6,0,1,1,0,25,0,24,2018,Round 15
26,25,Sam Weideman,KEYF,6,0,0,0,2,31.6,33.3,19,2018,Round 15
27,28,Brayden Crossley,KEYF,5,0,1,1,3,31.3,60,16,2018,Round 15
28,28,Majak Daw,KEYD,5,0,0,0,1,62.5,20,8,2018,Round 15
29,30,Josh Battle,KEYF,4,0,1,1,0,57.1,0,7,2018,Round 15
30,30,Brennan Cox,KEYF,4,1,0,1,2,28.6,50,14,2018,Round 15
31,30,Peter Wright,KEYF,4,0,0,0,3,25,75,16,2018,Round 15
32,33,Shaun Grigg,MID,3,0,0,0,1,42.9,33.3,7,2018,Round 15
33,34,Levi Casboult,KEYF,2,0,0,0,0,33.3,0,6,2018,Round 15
34,34,Tom Hawkins,KEYF,2,0,0,0,1,33.3,50,6,2018,Round 15
35,34,Tom McDonald,KEYF,2,0,0,0,0,50,0,4,2018,Round 15
36,34,Harry Taylor,KEYD,2,0,3,3,0,15.4,0,13,2018,Round 15
