,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,38,1,1,2,13,44.2,34.2,86,2012,Round 16
1,1,Will Minson,RUC,38,0,1,1,7,48.1,18.4,79,2012,Round 16
2,3,Jonathon Griffin,RUC,36,0,1,1,11,46.8,30.6,77,2012,Round 16
3,4,Ben McEvoy,RUC,35,1,3,4,9,41.2,25.7,85,2012,Round 16
4,5,Tom Bellchambers,RUC,34,2,3,5,11,45.3,32.4,75,2012,Round 16
5,6,Ben Hudson,RUC,31,1,7,8,4,36.9,12.9,84,2012,Round 16
6,7,Darren Jolly,RUC,29,2,1,3,6,46,20.7,63,2012,Round 16
7,7,Matthew Kreuzer,RUC,29,1,0,1,9,35.4,31,82,2012,Round 16
8,7,Shane Mumford,RUC,29,0,1,1,6,42.6,20.7,68,2012,Round 16
9,10,Stefan Martin,RUC,26,3,2,5,10,34.7,38.5,75,2012,Round 16
10,10,Nic Naitanui,RUC,26,0,1,1,8,45.6,30.8,57,2012,Round 16
11,10,Trent West,RUC,26,0,1,1,5,40,19.2,65,2012,Round 16
12,13,David Hale,RUC,23,1,3,4,7,41.1,30.4,56,2012,Round 16
13,14,Dean Brogan,RUC,22,2,0,2,5,40,22.7,55,2012,Round 16
14,15,Dean Cox,RUC,21,0,3,3,7,42.9,33.3,49,2012,Round 16
15,15,Sam Jacobs,RUC,21,1,1,2,11,42.9,52.4,49,2012,Round 16
16,17,Angus Graham,RUC,19,1,0,1,7,39.6,36.8,48,2012,Round 16
17,17,Zac Smith,RUC,19,1,1,2,6,40.4,31.6,47,2012,Round 16
18,19,Jarrad Redden,RUC,18,3,0,3,6,35.3,33.3,51,2012,Round 16
19,20,Mike Pyke,RUC,16,0,2,2,4,42.1,25,38,2012,Round 16
20,21,Israel Folau,KEYF,13,0,0,0,2,54.2,15.4,24,2012,Round 16
21,22,Matthew Lobbe,RUC,9,1,1,2,3,31,33.3,29,2012,Round 16
22,22,Jarryd Roughead,KEYF,9,1,5,6,2,29,22.2,31,2012,Round 16
23,24,Josh Jenkins,KEYF,8,0,0,0,4,26.7,50,30,2012,Round 16
24,25,Mark Jamar,RUC,7,0,0,0,3,58.3,42.9,12,2012,Round 16
25,25,Justin Koschitzke,KEYF,7,0,0,0,2,31.8,28.6,22,2012,Round 16
26,27,Chris Dawes,KEYF,4,0,0,0,0,33.3,0,12,2012,Round 16
27,27,Daniel Merrett,KEYF,4,1,0,1,1,21.1,25,19,2012,Round 16
28,27,Drew Petrie,KEYF,4,0,1,1,0,80,0,5,2012,Round 16
29,30,Kepler Bradley,KEYF,3,0,0,0,1,15,33.3,20,2012,Round 16
30,30,Jonathan Brown,KEYF,3,0,1,1,1,75,33.3,4,2012,Round 16
31,30,Jeremy Howe,FWD,3,0,1,1,1,0,33.3,0,2012,Round 16
32,30,Matt Rosa,MID,3,0,3,3,0,0,0,0,2012,Round 16
33,34,Sam Day,KEYF,2,0,0,0,1,100,50,2,2012,Round 16
34,34,Tom Derickx,RUC,2,0,0,0,1,20,50,10,2012,Round 16
35,34,Charlie Dixon,KEYD,2,0,1,1,1,40,50,5,2012,Round 16
36,34,David Hille,KEYF,2,0,0,0,0,22.2,0,9,2012,Round 16
37,34,Jordan Lewis,FWD,2,3,3,6,0,0,0,0,2012,Round 16
38,34,Mitch Robinson,FWD,2,4,1,5,1,0,50,0,2012,Round 16
39,34,Clay Smith,MID,2,0,1,1,0,0,0,0,2012,Round 16
40,34,Colin Sylvia,FWD,2,3,5,8,0,0,0,0,2012,Round 16
41,34,Josh Walker,KEYF,2,0,1,1,1,20,50,10,2012,Round 16
