,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Nic Naitanui,RUC,53,2,9,11,20,58.9,37.7,90,2021,Round 23
1,2,Todd Goldstein,RUC,41,1,4,5,5,50,12.2,82,2021,Round 23
2,3,Scott Lycett,RUC,40,4,1,5,10,59.7,25,67,2021,Round 23
3,4,Max Gawn,RUC,39,4,3,7,12,55.7,30.8,70,2021,Round 23
4,5,Kieran Strachan,RUC,34,0,3,3,18,43.6,52.9,78,2021,Round 23
5,6,Rhys Stanley,RUC,33,3,4,7,12,39.3,36.4,84,2021,Round 23
6,7,Tom De Koning,RUC,32,0,3,3,9,41,28.1,78,2021,Round 23
7,8,Lloyd Meek,RUC,27,1,2,3,7,42.9,25.9,63,2021,Round 23
8,9,Kieren Briggs,RUC,26,1,2,3,11,46.4,42.3,56,2021,Round 23
9,10,Tom Hickey,RUC,25,2,2,4,9,49,36,51,2021,Round 23
10,10,Zac Smith,RUC,25,0,2,2,12,41.7,48,60,2021,Round 23
11,12,Jonathon Ceglar,RUC,24,4,4,8,7,54.5,29.2,44,2021,Round 23
12,12,Oscar McInerney,RUC,24,0,3,3,10,25.5,41.7,94,2021,Round 23
13,14,Brodie Grundy,RUC,23,3,0,3,11,50,47.8,46,2021,Round 23
14,15,Sam Draper,RUC,20,2,2,4,4,39.2,20,51,2021,Round 23
15,16,Sean Darcy,RUC,16,0,1,1,6,59.3,37.5,27,2021,Round 23
16,16,Paul Hunter,RUC,16,1,3,4,4,40,25,40,2021,Round 23
17,18,Rowan Marshall,RUC,13,0,3,3,4,27.1,30.8,48,2021,Round 23
18,18,Ben McEvoy,RUC,13,0,3,3,5,59.1,38.5,22,2021,Round 23
19,18,Lewis Young,KEYD,13,1,1,2,2,22.8,15.4,57,2021,Round 23
20,21,Callum Coleman-Jones,KEYF,12,2,0,2,2,28.6,16.7,42,2021,Round 23
21,22,Levi Casboult,KEYF,10,1,0,1,4,58.8,40,17,2021,Round 23
