,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,50,0,3,3,14,52.6,28,95,2015,Round 19
1,2,Stefan Martin,RUC,40,4,1,5,5,56.3,12.5,71,2015,Round 19
2,3,Scott Lycett,RUC,39,1,6,7,9,36.8,23.1,106,2015,Round 19
3,4,Sam Jacobs,RUC,38,1,3,4,18,44.2,47.4,86,2015,Round 19
4,4,Aaron Sandilands,RUC,38,1,2,3,15,65.5,39.5,58,2015,Round 19
5,6,Brodie Grundy,RUC,37,0,2,2,8,43,21.6,86,2015,Round 19
6,7,Ben McEvoy,RUC,32,2,3,5,9,39.5,28.1,81,2015,Round 19
7,7,Tom Nicholls,RUC,32,1,1,2,7,40,21.9,80,2015,Round 19
8,7,Kurt Tippett,KEYF,32,2,0,2,7,54.2,21.9,59,2015,Round 19
9,10,Max Gawn,RUC,28,3,0,3,9,37.3,32.1,75,2015,Round 19
10,11,Matthew Kreuzer,RUC,27,1,3,4,11,37.5,40.7,72,2015,Round 19
11,12,Jonathon Ceglar,RUC,25,1,3,4,6,46.3,24,54,2015,Round 19
12,13,Jonathan Giles,RUC,22,7,4,11,6,31,27.3,71,2015,Round 19
13,14,Mark Blicavs,RUC,20,4,1,5,8,29,40,69,2015,Round 19
14,14,Shaun Hampson,RUC,20,0,2,2,4,42.6,20,47,2015,Round 19
15,14,Tom Hickey,RUC,20,0,4,4,7,27.4,35,73,2015,Round 19
16,17,Matthew Lobbe,RUC,19,0,1,1,5,45.2,26.3,42,2015,Round 19
17,17,Ivan Maric,RUC,19,0,2,2,2,41.3,10.5,46,2015,Round 19
18,19,Paddy Ryder,RUC,18,1,0,1,8,54.5,44.4,33,2015,Round 19
19,20,Andrew Phillips,RUC,16,0,2,2,4,27.6,25,58,2015,Round 19
20,21,Tom Campbell,RUC,15,0,1,1,7,25.4,46.7,59,2015,Round 19
21,22,Jeremy McGovern,KEYD,9,0,0,0,3,33.3,33.3,27,2015,Round 19
22,22,Toby Nankervis,RUC,9,0,0,0,1,75,11.1,12,2015,Round 19
23,24,Jonathon Griffin,RUC,8,0,1,1,1,33.3,12.5,24,2015,Round 19
24,25,Rory Lobb,RUC,6,0,0,0,2,28.6,33.3,21,2015,Round 19
25,26,Stephen Coniglio,MID,5,3,5,8,2,0,40,0,2015,Round 19
26,26,Sam Reid,KEYF,5,0,0,0,1,41.7,20,12,2015,Round 19
27,26,Justin Westhoff,KEYF,5,1,1,2,0,55.6,0,9,2015,Round 19
28,29,Levi Casboult,KEYF,4,0,0,0,4,30.8,100,13,2015,Round 19
29,29,Daniel Cross,DEF,4,0,2,2,1,0,25,0,2015,Round 19
30,29,Chris Dawes,KEYF,4,0,1,1,0,16.7,0,24,2015,Round 19
31,29,Mark Whiley,MID,4,0,3,3,1,0,25,0,2015,Round 19
32,33,Marcus Bontempelli,MID,3,4,1,5,0,0,0,0,2015,Round 19
33,33,Patrick Cripps,MID,3,9,2,11,1,0,33.3,0,2015,Round 19
34,33,Lin Jong,MID,3,0,0,0,2,100,66.7,2,2015,Round 19
35,33,Jordan Lewis,MID,3,3,4,7,1,0,33.3,0,2015,Round 19
36,33,Luke McGuane,KEYF,3,0,2,2,1,16.7,33.3,18,2015,Round 19
37,33,Jack Redpath,KEYF,3,1,0,1,0,13,0,23,2015,Round 19
38,33,Simon White,KEYD,3,0,0,0,2,0,66.7,0,2015,Round 19
39,33,Cameron Wood,RUC,3,0,0,0,0,21.4,0,14,2015,Round 19
40,41,Josh Caddy,MID,2,1,4,5,0,0,0,0,2015,Round 19
41,41,Patrick Dangerfield,MID,2,2,6,8,1,0,50,0,2015,Round 19
42,41,Joe Daniher,KEYF,2,0,2,2,1,25,50,8,2015,Round 19
43,41,Sam Day,KEYF,2,1,2,3,0,33.3,0,6,2015,Round 19
44,41,Brad Ebert,MID,2,0,1,1,0,100,0,1,2015,Round 19
45,41,Toby Greene,FWD,2,1,5,6,0,0,0,0,2015,Round 19
46,41,Shaun Grigg,MID,2,2,2,4,0,0,0,0,2015,Round 19
47,41,Cameron Guthrie,MID,2,2,3,5,1,0,50,0,2015,Round 19
48,41,Heath Hocking,MID,2,1,0,1,1,0,50,0,2015,Round 19
49,41,Darcy Moore,KEYF,2,0,1,1,0,18.2,0,11,2015,Round 19
50,41,Mitch Robinson,FWD,2,4,3,7,1,100,50,1,2015,Round 19
51,41,Sebastian Ross,MID,2,1,2,3,1,0,50,0,2015,Round 19
52,41,Henry Schade,KEYD,2,0,1,1,0,0,0,0,2015,Round 19
53,41,Isaac Smith,MID,2,0,1,1,1,0,50,0,2015,Round 19
54,41,Josh Walker,KEYF,2,0,0,0,1,16.7,50,12,2015,Round 19
55,41,Elliot Yeo,MID,2,0,1,1,0,33.3,0,6,2015,Round 19
56,57,Blake Acres,MID,1,0,1,1,0,0,0,0,2015,Round 19
57,57,Ben Brown,KEYF,1,0,0,0,1,25,100,4,2015,Round 19
58,57,Josh Bruce,KEYF,1,1,0,1,0,14.3,0,7,2015,Round 19
59,57,Jake Carlisle,KEYF,1,0,0,0,1,0,100,0,2015,Round 19
60,57,Aidan Corr,KEYD,1,0,0,0,0,0,0,0,2015,Round 19
61,57,Jack Crisp,MID,1,0,3,3,1,0,100,0,2015,Round 19
62,57,Phil Davis,KEYD,1,0,0,0,0,0,0,0,2015,Round 19
63,57,Courtenay Dempsey,DEF,1,0,0,0,0,0,0,0,2015,Round 19
64,57,Charlie Dixon,KEYF,1,0,0,0,0,14.3,0,7,2015,Round 19
65,57,Sam Fisher,KEYD,1,0,0,0,0,0,0,0,2015,Round 19
66,57,Sam Gilbert,DEF,1,0,0,0,0,0,0,0,2015,Round 19
67,57,Hugh Goddard,KEYD,1,0,0,0,0,0,0,0,2015,Round 19
68,57,Brendon Goddard,MID,1,0,1,1,0,0,0,0,2015,Round 19
69,57,Jarrad Grant,MID,1,0,2,2,0,100,0,1,2015,Round 19
70,57,Cale Hooker,KEYD,1,0,0,0,1,100,100,1,2015,Round 19
71,57,Josh Jenkins,KEYF,1,0,1,1,0,12.5,0,8,2015,Round 19
72,57,Mark LeCras,FWD,1,1,2,3,0,0,0,0,2015,Round 19
73,57,Heritier Lumumba,DEF,1,0,0,0,0,0,0,0,2015,Round 19
74,57,Drew Petrie,KEYF,1,0,1,1,0,100,0,1,2015,Round 19
75,57,Jack Redden,MID,1,2,5,7,0,0,0,0,2015,Round 19
76,57,Ben Reid,KEYF,1,0,0,0,0,50,0,2,2015,Round 19
77,57,Nick Riewoldt,KEYF,1,0,0,0,0,50,0,2,2015,Round 19
78,57,Michael Rischitelli,MID,1,2,3,5,0,0,0,0,2015,Round 19
79,57,Sam Rowe,KEYD,1,0,0,0,0,100,0,1,2015,Round 19
80,57,Luke Shuey,MID,1,0,4,4,0,0,0,0,2015,Round 19
81,57,Dom Tyson,MID,1,1,6,7,0,0,0,0,2015,Round 19
82,57,Ty Vickery,KEYF,1,0,0,0,0,100,0,1,2015,Round 19
83,84,Taylor Adams,MID,0,2,0,2,0,0,0,0,2015,Round 19
84,84,Jed Adcock,FWD,0,0,0,0,0,0,0,0,2015,Round 19
85,84,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2015,Round 19
86,84,David Armitage,MID,0,4,4,8,0,0,0,0,2015,Round 19
87,84,Rory Atkins,MID,0,1,1,2,0,0,0,0,2015,Round 19
88,84,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2015,Round 19
89,84,Mark Baguley,DEF,0,0,1,1,0,0,0,0,2015,Round 19
90,84,Michael Barlow,FWD,0,2,1,3,0,0,0,0,2015,Round 19
91,84,Jimmy Bartel,MID,0,0,2,2,0,0,0,0,2015,Round 19
92,84,Jake Batchelor,DEF,0,0,0,0,0,0,0,0,2015,Round 19
93,84,Tom Bell,FWD,0,0,2,2,0,0,0,0,2015,Round 19
94,84,Harley Bennell,FWD,0,0,2,2,0,0,0,0,2015,Round 19
95,84,Eddie Betts,FWD,0,0,2,2,0,0,0,0,2015,Round 19
96,84,Rohan Bewick,FWD,0,0,0,0,0,0,0,0,2015,Round 19
