,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Billy Longer,RUC,48,0,0,0,14,64,29.2,75,2017,Round 15
1,2,Tom Campbell,RUC,47,0,1,1,15,61.8,31.9,76,2017,Round 15
2,3,Jarrod Witts,RUC,45,1,4,5,14,45.5,31.1,99,2017,Round 15
3,4,Todd Goldstein,RUC,42,1,3,4,11,50,26.2,84,2017,Round 15
4,4,Matthew Kreuzer,RUC,42,0,1,1,10,53.2,23.8,79,2017,Round 15
5,4,Paddy Ryder,RUC,42,1,2,3,19,59.2,45.2,71,2017,Round 15
6,7,Zac Smith,RUC,35,1,3,4,4,53.8,11.4,65,2017,Round 15
7,8,Sean Darcy,RUC,33,0,3,3,8,45.8,24.2,72,2017,Round 15
8,9,Ben McEvoy,RUC,32,1,2,3,8,44.4,25,72,2017,Round 15
9,9,Shane Mumford,RUC,32,1,1,2,7,43.8,21.9,73,2017,Round 15
10,11,Sam Jacobs,RUC,31,2,1,3,11,41.3,35.5,75,2017,Round 15
11,12,Max Gawn,RUC,29,0,1,1,8,56.9,27.6,51,2017,Round 15
12,12,Brodie Grundy,RUC,29,1,5,6,11,46.8,37.9,62,2017,Round 15
13,14,Stefan Martin,RUC,28,1,5,6,11,45.2,39.3,62,2017,Round 15
14,14,Toby Nankervis,RUC,28,1,5,6,9,39.4,32.1,71,2017,Round 15
15,16,Sam Naismith,RUC,27,1,0,1,8,46.6,29.6,58,2017,Round 15
16,17,Tom Bellchambers,RUC,26,2,2,4,7,36.6,26.9,71,2017,Round 15
17,18,Rhys Stanley,RUC,21,1,3,4,5,42,23.8,50,2017,Round 15
18,19,Nathan Vardy,RUC,16,1,2,3,6,28.6,37.5,56,2017,Round 15
19,20,Archie Smith,KEYF,12,1,0,1,0,46.2,0,26,2017,Round 15
20,21,Rory Lobb,KEYF,10,1,0,1,3,23.8,30,42,2017,Round 15
21,22,Josh Jenkins,KEYF,9,0,0,0,3,40.9,33.3,22,2017,Round 15
22,22,Drew Petrie,KEYF,9,1,0,1,3,30,33.3,30,2017,Round 15
23,24,Levi Casboult,KEYF,8,1,0,1,3,61.5,37.5,13,2017,Round 15
24,24,Majak Daw,KEYF,8,1,0,1,1,40,12.5,20,2017,Round 15
25,26,Jeremy McGovern,KEYD,7,0,1,1,2,53.8,28.6,13,2017,Round 15
26,26,Justin Westhoff,MID,7,0,3,3,3,58.3,42.9,12,2017,Round 15
27,28,Darcy Moore,KEYF,6,0,0,0,0,42.9,0,14,2017,Round 15
28,28,Cameron Pedersen,KEYF,6,0,1,1,2,42.9,33.3,14,2017,Round 15
29,30,Jordan Roughead,RUC,4,0,1,1,1,33.3,25,12,2017,Round 15
30,30,Peter Wright,KEYF,4,0,0,0,3,80,75,5,2017,Round 15
31,32,Josh Bruce,KEYF,3,2,1,3,2,20,66.7,15,2017,Round 15
32,32,Mason Cox,RUC,3,1,0,1,1,30,33.3,10,2017,Round 15
33,32,Charlie Dixon,KEYF,3,0,0,0,2,42.9,66.7,7,2017,Round 15
34,32,Jack Redpath,KEYF,3,1,0,1,2,23.1,66.7,13,2017,Round 15
35,36,Brennan Cox,KEYF,2,0,0,0,1,22.2,50,9,2017,Round 15
36,36,Tom McDonald,KEYD,2,0,1,1,1,20,50,10,2017,Round 15
37,36,Tim O'Brien,KEYF,2,0,0,0,2,14.3,100,14,2017,Round 15
38,36,Sam Reid,KEYF,2,0,1,1,0,40,0,5,2017,Round 15
39,40,Charlie Curnow,KEYF,1,0,2,2,0,20,0,5,2017,Round 15
40,40,Joe Daniher,KEYF,1,0,1,1,0,8.3,0,12,2017,Round 15
41,40,Jack Riewoldt,KEYF,1,0,1,1,0,12.5,0,8,2017,Round 15
