,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,52,2,2,4,15,60.5,28.8,86,2018,Round 17
1,2,Max Gawn,RUC,41,1,2,3,21,69.5,51.2,59,2018,Round 17
2,3,Sam Jacobs,RUC,39,4,2,6,7,48.1,17.9,81,2018,Round 17
3,4,Dawson Simpson,RUC,36,0,3,3,17,72,47.2,50,2018,Round 17
4,5,Sean Darcy,RUC,33,2,3,5,5,50,15.2,66,2018,Round 17
5,5,Stefan Martin,RUC,33,3,4,7,16,47.8,48.5,69,2018,Round 17
6,7,Jonathon Ceglar,RUC,30,1,1,2,10,42.3,33.3,71,2018,Round 17
7,7,Brodie Grundy,RUC,30,2,4,6,12,46.2,40,65,2018,Round 17
8,7,Jarrod Witts,RUC,30,0,2,2,7,45.5,23.3,66,2018,Round 17
9,10,Tom Hickey,RUC,29,0,1,1,9,56.9,31,51,2018,Round 17
10,11,Tom Bellchambers,RUC,28,0,3,3,12,41.8,42.9,67,2018,Round 17
11,11,Rhys Stanley,RUC,28,1,3,4,8,44.4,28.6,63,2018,Round 17
12,13,Toby Nankervis,RUC,25,1,2,3,6,44.6,24,56,2018,Round 17
13,13,Callum Sinclair,RUC,25,2,2,4,3,28.4,12,88,2018,Round 17
14,15,Rowan Marshall,KEYF,23,0,0,0,2,69.7,8.7,33,2018,Round 17
15,16,Jordan Roughead,RUC,20,3,3,6,5,31.7,25,63,2018,Round 17
16,17,Charlie Dixon,KEYF,18,1,2,3,6,50,33.3,36,2018,Round 17
17,17,Paddy Ryder,RUC,18,0,0,0,6,54.5,33.3,33,2018,Round 17
18,19,Scott Lycett,RUC,17,0,2,2,5,31.5,29.4,54,2018,Round 17
19,20,Scott Jones,KEYF,11,0,0,0,1,39.3,9.1,28,2018,Round 17
20,21,Shaun McKernan,KEYF,10,0,2,2,2,43.5,20,23,2018,Round 17
21,22,Liam Jones,KEYD,9,2,0,2,3,25.7,33.3,35,2018,Round 17
22,22,Nic Naitanui,RUC,9,2,1,3,2,60,22.2,15,2018,Round 17
23,24,Brayden Crossley,KEYF,7,0,0,0,3,43.8,42.9,16,2018,Round 17
24,24,Oscar McInerney,KEYF,7,2,0,2,2,30.4,28.6,23,2018,Round 17
25,26,Wylie Buzza,KEYF,6,1,0,1,3,40,50,15,2018,Round 17
26,26,Tom McDonald,KEYF,6,0,4,4,1,28.6,16.7,21,2018,Round 17
27,26,Sam Rowe,KEYD,6,0,0,0,1,40,16.7,15,2018,Round 17
28,29,Josh Jenkins,KEYF,5,0,0,0,1,45.5,20,11,2018,Round 17
29,29,Harry McKay,KEYF,5,0,0,0,1,35.7,20,14,2018,Round 17
30,29,Justin Westhoff,KEYF,5,0,1,1,0,23.8,0,21,2018,Round 17
31,32,Majak Daw,KEYD,4,0,0,0,1,80,25,5,2018,Round 17
32,32,Jesse Hogan,KEYF,4,0,0,0,3,100,75,4,2018,Round 17
33,32,Jackson Trengove,KEYD,4,0,2,2,1,33.3,25,12,2018,Round 17
34,35,Matthew Kreuzer,RUC,3,0,0,0,2,42.9,66.7,7,2018,Round 17
35,35,Brody Mihocek,KEYF,3,0,0,0,0,60,0,5,2018,Round 17
36,35,Adam Tomlinson,MID,3,0,2,2,1,18.8,33.3,16,2018,Round 17
37,38,Tom Hawkins,KEYF,2,0,1,1,1,25,50,8,2018,Round 17
38,38,Tim O'Brien,KEYF,2,0,0,0,0,16.7,0,12,2018,Round 17
39,40,Charlie Curnow,KEYF,1,0,1,1,1,7.7,100,13,2018,Round 17
40,40,Jack Riewoldt,KEYF,1,0,1,1,0,100,0,1,2018,Round 17
41,40,Daniel Rioli,FWD,1,1,0,1,0,100,0,1,2018,Round 17
42,40,Callan Ward,MID,1,6,5,11,0,11.1,0,9,2018,Round 17
43,44,Gary Ablett,MID,0,8,2,10,0,0,0,0,2018,Round 17
