,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Brodie Grundy,RUC,42,1,7,8,15,54.5,35.7,77,2018,Round 22
1,2,Max Gawn,RUC,41,3,3,6,20,65.1,48.8,63,2018,Round 22
2,3,Tom Bellchambers,RUC,39,2,1,3,15,57.4,38.5,68,2018,Round 22
3,4,Sean Darcy,RUC,38,1,1,2,14,50.7,36.8,75,2018,Round 22
4,4,Rory Lobb,RUC,38,0,3,3,10,48.1,26.3,79,2018,Round 22
5,4,Stefan Martin,RUC,38,0,2,2,14,49.4,36.8,77,2018,Round 22
6,7,Callum Sinclair,RUC,34,1,3,4,10,42.5,29.4,80,2018,Round 22
7,8,Ben McEvoy,RUC,32,0,2,2,8,58.2,25,55,2018,Round 22
8,9,Ryan Abbott,RUC,31,4,0,4,10,44.9,32.3,69,2018,Round 22
9,9,Jarrod Witts,RUC,31,2,1,3,10,40.8,32.3,76,2018,Round 22
10,11,Todd Goldstein,RUC,29,0,2,2,10,49.2,34.5,59,2018,Round 22
11,12,Sam Jacobs,RUC,27,0,1,1,13,50,48.1,54,2018,Round 22
12,12,Matthew Lobbe,RUC,27,0,1,1,5,43.5,18.5,62,2018,Round 22
13,14,Marc Pittonet,RUC,25,0,0,0,10,55.6,40,45,2018,Round 22
14,15,Jackson Trengove,KEYD,24,2,6,8,7,39.3,29.2,61,2018,Round 22
15,16,Scott Lycett,RUC,21,1,2,3,5,43.8,23.8,48,2018,Round 22
16,16,Toby Nankervis,RUC,21,3,1,4,8,38.9,38.1,54,2018,Round 22
17,18,Lewis Pierce,RUC,17,0,1,1,7,22.7,41.2,75,2018,Round 22
18,19,Paddy Ryder,RUC,16,2,0,2,9,34.8,56.3,46,2018,Round 22
19,20,Nathan Vardy,RUC,14,1,0,1,5,66.7,35.7,21,2018,Round 22
20,21,Mason Cox,KEYF,11,0,1,1,7,64.7,63.6,17,2018,Round 22
21,22,Jordan Roughead,RUC,10,0,1,1,4,62.5,40,16,2018,Round 22
22,23,Majak Daw,KEYD,9,0,1,1,4,75,44.4,12,2018,Round 22
23,23,Justin Westhoff,KEYF,9,1,4,5,2,19.6,22.2,46,2018,Round 22
24,25,Mark Blicavs,KEYD,8,2,0,2,1,72.7,12.5,11,2018,Round 22
25,25,Rowan Marshall,KEYF,8,0,0,0,3,36.4,37.5,22,2018,Round 22
26,27,Callan Ward,MID,6,4,4,8,1,54.5,16.7,11,2018,Round 22
27,28,Brayden Crossley,KEYF,4,0,0,0,0,30.8,0,13,2018,Round 22
28,28,Josh Walker,KEYD,4,0,2,2,0,36.4,0,11,2018,Round 22
29,30,Tom De Koning,KEYF,3,0,1,1,0,20,0,15,2018,Round 22
30,30,Robbie Fox,FWD,3,0,1,1,0,27.3,0,11,2018,Round 22
31,30,Josh Jenkins,KEYF,3,0,0,0,3,15.8,100,19,2018,Round 22
32,30,Jack Riewoldt,KEYF,3,0,0,0,1,30,33.3,10,2018,Round 22
33,30,Jake Stringer,FWD,3,2,1,3,1,50,33.3,6,2018,Round 22
34,35,Tom Barrass,KEYD,2,0,0,0,2,100,100,2,2018,Round 22
35,35,Tom Hawkins,KEYF,2,0,2,2,0,20,0,10,2018,Round 22
36,35,Jack Leslie,KEYD,2,0,0,0,0,100,0,2,2018,Round 22
37,35,Steven May,KEYD,2,0,0,0,0,100,0,2,2018,Round 22
38,35,Matt Taberner,KEYF,2,0,0,0,0,25,0,8,2018,Round 22
39,40,Shaun Grigg,MID,1,3,3,6,1,9.1,100,11,2018,Round 22
40,40,Michael Johnson,KEYD,1,0,0,0,0,16.7,0,6,2018,Round 22
41,40,Tom McDonald,KEYF,1,0,0,0,0,16.7,0,6,2018,Round 22
42,40,Adam Tomlinson,MID,1,1,0,1,0,100,0,1,2018,Round 22
43,40,Sam Weideman,KEYF,1,1,0,1,0,50,0,2,2018,Round 22
44,45,Gary Ablett,MID,0,1,1,2,0,0,0,0,2018,Round 22
45,45,Blake Acres,FWD,0,1,4,5,0,0,0,3,2018,Round 22
46,45,Taylor Adams,MID,0,2,3,5,0,0,0,0,2018,Round 22
47,45,Callum Ah Chee,DEF,0,0,0,0,0,0,0,0,2018,Round 22
48,45,Brendon Ah Chee,FWD,0,0,0,0,0,0,0,0,2018,Round 22
49,45,Ben Ainsworth,FWD,0,1,0,1,0,0,0,0,2018,Round 22
50,45,James Aish,MID,0,0,1,1,0,0,0,0,2018,Round 22
51,45,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2018,Round 22
52,45,Jed Anderson,MID,0,3,4,7,0,0,0,0,2018,Round 22
53,45,Harris Andrews,KEYD,0,0,1,1,0,0,0,0,2018,Round 22
54,45,David Armitage,FWD,0,0,0,0,0,0,0,0,2018,Round 22
55,45,Rory Atkins,MID,0,0,1,1,0,0,0,0,2018,Round 22
56,45,Shaun Atley,FWD,0,1,1,2,0,0,0,0,2018,Round 22
57,45,Logan Austin,KEYD,0,0,1,1,0,0,0,0,2018,Round 22
58,45,Mark Baguley,FWD,0,0,0,0,0,0,0,0,2018,Round 22
59,45,Zac Bailey,FWD,0,0,1,1,0,0,0,0,2018,Round 22
60,45,Liam Baker,FWD,0,0,0,0,0,0,0,0,2018,Round 22
61,45,Hayden Ballantyne,FWD,0,0,0,0,0,0,0,0,2018,Round 22
62,45,Bailey Banfield,FWD,0,1,0,1,0,0,0,0,2018,Round 22
63,45,Michael Barlow,MID,0,1,1,2,0,0,0,0,2018,Round 22
64,45,Dayne Beams,MID,0,2,7,9,0,0,0,0,2018,Round 22
65,45,Jarrod Berry,MID,0,3,3,6,0,0,0,0,2018,Round 22
66,45,Eddie Betts,FWD,0,0,2,2,0,0,0,0,2018,Round 22
67,45,Jack Billings,FWD,0,0,0,0,0,0,0,0,2018,Round 22
68,45,Travis Boak,FWD,0,3,2,5,0,0,0,0,2018,Round 22
69,45,Aiden Bonar,FWD,0,0,1,1,0,0,0,0,2018,Round 22
70,45,Riley Bonner,DEF,0,0,1,1,0,0,0,0,2018,Round 22
71,45,Marcus Bontempelli,MID,0,3,1,4,0,0,0,0,2018,Round 22
72,45,Jack Bowes,MID,0,3,3,6,0,0,0,0,2018,Round 22
73,45,Kaiden Brand,KEYD,0,0,1,1,0,0,0,0,2018,Round 22
74,45,Angus Brayshaw,MID,0,4,4,8,0,0,0,0,2018,Round 22
75,45,Luke Breust,FWD,0,1,4,5,0,0,0,0,2018,Round 22
76,45,Nathan Broad,DEF,0,0,0,0,0,0,0,0,2018,Round 22
77,45,Luke Brown,DEF,0,0,0,0,0,0,0,0,2018,Round 22
78,45,Ben Brown,KEYF,0,0,0,0,0,0,0,1,2018,Round 22
79,45,Mitch Brown,KEYF,0,0,0,0,0,0,0,0,2018,Round 22
80,45,Matt Buntine,DEF,0,0,0,0,0,0,0,0,2018,Round 22
81,45,Shaun Burgoyne,MID,0,1,4,5,0,0,0,0,2018,Round 22
82,45,Ryan Burton,DEF,0,0,0,0,0,0,0,0,2018,Round 22
83,45,Ciaran Byrne,DEF,0,0,0,0,0,0,0,0,2018,Round 22
84,45,Darcy Byrne-Jones,DEF,0,0,0,0,0,0,0,0,2018,Round 22
85,45,Josh Caddy,FWD,0,0,0,0,0,0,0,0,2018,Round 22
86,45,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2018,Round 22
87,45,Jason Castagna,FWD,0,0,0,0,0,0,0,0,2018,Round 22
88,45,Adam Cerra,FWD,0,0,1,1,0,0,0,0,2018,Round 22
89,45,Kyle Cheney,KEYD,0,0,0,0,0,0,0,0,2018,Round 22
90,45,Allen Christensen,FWD,0,0,0,0,0,0,0,0,2018,Round 22
91,45,Ryan Clarke,DEF,0,0,0,0,0,0,0,0,2018,Round 22
92,45,Tom Cole,DEF,0,0,0,0,0,0,0,0,2018,Round 22
93,45,Travis Colyer,FWD,0,0,0,0,0,0,0,0,2018,Round 22
94,45,Reece Conca,MID,0,2,3,5,0,0,0,0,2018,Round 22
95,45,Stephen Coniglio,MID,0,1,4,5,0,0,0,0,2018,Round 22
96,45,Brennan Cox,KEYF,0,0,0,0,0,0,0,1,2018,Round 22
97,45,Patrick Cripps,MID,0,2,4,6,0,0,0,0,2018,Round 22
98,45,Jamie Cripps,FWD,0,0,0,0,0,0,0,0,2018,Round 22
99,45,Jack Crisp,DEF,0,0,1,1,0,0,0,0,2018,Round 22
100,45,Matt Crouch,MID,0,4,5,9,0,0,0,0,2018,Round 22
101,45,Hayden Crozier,DEF,0,0,0,0,0,0,0,0,2018,Round 22
