,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Marc Pittonet,RUC,48,2,1,3,15,55.2,31.3,87,2023,Round 8
1,2,Tim English,RUC,40,0,0,0,12,50,30,80,2023,Round 8
2,3,Sean Darcy,RUC,38,1,4,5,10,59.4,26.3,64,2023,Round 8
3,3,Reilly O'Brien,RUC,38,0,2,2,12,45.2,31.6,84,2023,Round 8
4,5,Jonathon Ceglar,RUC,37,0,4,4,10,46.8,27,79,2023,Round 8
5,6,Jarrod Witts,RUC,35,1,3,4,14,41.2,40,85,2023,Round 8
6,7,Billy Frampton,KEYD,32,1,2,3,4,56.1,12.5,57,2023,Round 8
7,8,Samson Ryan,RUC,31,0,0,0,15,57.4,48.4,54,2023,Round 8
8,9,Oscar McInerney,RUC,29,0,10,10,8,33,27.6,88,2023,Round 8
9,10,Matt Flynn,RUC,28,1,1,2,6,58.3,21.4,48,2023,Round 8
10,10,Bailey J. Williams,RUC,28,1,4,5,6,37.3,21.4,75,2023,Round 8
11,12,Todd Goldstein,RUC,27,1,1,2,8,50.9,29.6,53,2023,Round 8
12,13,Sam Draper,RUC,24,2,2,4,10,44.4,41.7,54,2023,Round 8
13,13,Lloyd Meek,RUC,24,0,2,2,10,57.1,41.7,42,2023,Round 8
14,15,Andrew Phillips,RUC,21,2,0,2,8,67.7,38.1,31,2023,Round 8
15,16,Ben Miller,RUC,20,0,1,1,8,48.8,40,41,2023,Round 8
16,17,Max Gawn,RUC,17,2,0,2,6,36.2,35.3,47,2023,Round 8
17,18,Brodie Grundy,RUC,16,0,1,1,7,38.1,43.8,42,2023,Round 8
18,18,Ned Reeves,RUC,16,1,0,1,3,32,18.8,50,2023,Round 8
19,20,Mason Cox,RUC,14,0,0,0,5,77.8,35.7,18,2023,Round 8
20,20,Griffin Logue,KEYD,14,0,0,0,2,60.9,14.3,23,2023,Round 8
21,20,Rowan Marshall,RUC,14,0,5,5,3,30.4,21.4,46,2023,Round 8
22,20,Brynn Teakle,RUC,14,0,0,0,4,30.4,28.6,46,2023,Round 8
23,24,Rory Lobb,KEYF,12,0,1,1,3,52.2,25,23,2023,Round 8
24,25,Riley Thilthorpe,KEYF,11,1,2,3,2,44,18.2,25,2023,Round 8
25,26,Mark Blicavs,RUC,10,3,2,5,6,41.7,60,24,2023,Round 8
26,26,Hayden McLean,RUC,10,0,2,2,2,28.6,20,35,2023,Round 8
27,28,Charlie Dixon,KEYF,9,0,1,1,3,52.9,33.3,17,2023,Round 8
28,28,Peter Ladhams,RUC,9,0,1,1,3,22.5,33.3,40,2023,Round 8
29,30,Harry Himmelberg,KEYD,6,2,3,5,0,15,0,40,2023,Round 8
30,30,Jesse Hogan,KEYF,6,0,1,1,1,33.3,16.7,18,2023,Round 8
31,32,Mitch Owens,KEYF,4,1,2,3,0,14.3,0,28,2023,Round 8
32,33,Tom Hawkins,KEYF,3,0,1,1,0,27.3,0,11,2023,Round 8
33,33,Luke Jackson,RUC,3,2,2,4,1,11.1,33.3,27,2023,Round 8
34,35,Mabior Chol,KEYF,2,0,1,1,1,15.4,50,13,2023,Round 8
35,35,Charlie Curnow,KEYF,2,0,0,0,1,50,50,4,2023,Round 8
36,35,Joe Daniher,KEYF,2,0,1,1,1,11.1,50,18,2023,Round 8
37,35,Harrison Petty,KEYD,2,0,0,0,0,40,0,5,2023,Round 8
38,35,Lewis Young,KEYD,2,0,0,0,1,28.6,50,7,2023,Round 8
