,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,44,1,5,6,13,63.8,29.5,69,2021,Round 15
1,2,Nic Naitanui,RUC,39,1,7,8,11,61.9,28.2,63,2021,Round 15
2,3,Scott Lycett,RUC,38,1,1,2,9,52.1,23.7,73,2021,Round 15
3,4,Oscar McInerney,RUC,35,3,6,9,7,45.5,20,77,2021,Round 15
4,5,Max Gawn,RUC,32,2,1,3,10,56.1,31.3,57,2021,Round 15
5,6,Jonathon Ceglar,RUC,29,1,4,5,8,59.2,27.6,49,2021,Round 15
6,7,Paddy Ryder,RUC,28,0,2,2,9,77.8,32.1,36,2021,Round 15
7,8,Tom De Koning,RUC,27,1,0,1,5,54,18.5,50,2021,Round 15
8,8,Brodie Grundy,RUC,27,1,1,2,10,48.2,37,56,2021,Round 15
9,8,Reilly O'Brien,RUC,27,2,3,5,10,45,37,60,2021,Round 15
10,11,Mark Blicavs,KEYD,24,1,6,7,9,50,37.5,48,2021,Round 15
11,12,Tim English,RUC,23,1,0,1,11,32.9,47.8,70,2021,Round 15
12,13,Tom Hickey,RUC,21,0,4,4,7,29.2,33.3,72,2021,Round 15
13,14,Sean Darcy,RUC,19,5,4,9,6,33.3,31.6,57,2021,Round 15
14,15,Matt Flynn,RUC,14,2,0,2,6,42.4,42.9,33,2021,Round 15
15,15,Zac Smith,RUC,14,1,3,4,5,23,35.7,61,2021,Round 15
16,17,Mabior Chol,RUC,12,1,0,1,3,32.4,25,37,2021,Round 15
17,17,Rowan Marshall,RUC,12,0,4,4,7,41.4,58.3,29,2021,Round 15
18,19,Joel Amartey,KEYF,11,0,0,0,2,50,18.2,22,2021,Round 15
19,19,Peter Wright,RUC,11,0,0,0,3,73.3,27.3,15,2021,Round 15
20,21,Sam Draper,RUC,10,2,2,4,3,23.3,30,43,2021,Round 15
21,22,Kieren Briggs,RUC,9,0,4,4,2,25.7,22.2,35,2021,Round 15
22,22,Ben McEvoy,RUC,9,2,0,2,2,34.6,22.2,26,2021,Round 15
23,24,Callum Coleman-Jones,KEYF,8,1,0,1,3,27.6,37.5,29,2021,Round 15
24,24,Esava Ratugolea,RUC,8,3,1,4,3,25.8,37.5,31,2021,Round 15
25,26,Luke Jackson,RUC,7,0,1,1,6,53.8,85.7,13,2021,Round 15
26,26,Tristan Xerri,KEYF,7,2,1,3,2,36.8,28.6,19,2021,Round 15
27,28,Oscar Allen,KEYF,6,0,0,0,3,30,50,20,2021,Round 15
28,28,Charlie Dixon,KEYF,6,0,2,2,1,33.3,16.7,18,2021,Round 15
29,28,Tom Hawkins,KEYF,6,0,1,1,2,42.9,33.3,14,2021,Round 15
30,28,Taylor Walker,KEYF,6,0,0,0,2,66.7,33.3,9,2021,Round 15
31,32,Sam Day,KEYF,4,0,0,0,2,14.8,50,27,2021,Round 15
32,33,Darcy Cameron,KEYF,2,0,1,1,0,20,0,10,2021,Round 15
33,33,Zaine Cordy,KEYD,2,0,0,0,0,33.3,0,6,2021,Round 15
34,33,Jeremy Finlayson,KEYF,2,0,0,0,0,20,0,10,2021,Round 15
35,33,Max King,KEYF,2,0,0,0,0,33.3,0,6,2021,Round 15
36,33,Jacob Weitering,KEYD,2,0,0,0,1,20,50,10,2021,Round 15
37,38,Nik Cox,MID,1,0,0,0,0,11.1,0,9,2021,Round 15
38,38,Joe Daniher,KEYF,1,0,2,2,0,6.3,0,16,2021,Round 15
39,38,Cale Hooker,KEYF,1,0,1,1,0,9.1,0,11,2021,Round 15
40,38,Rory Lobb,KEYF,1,1,1,2,1,12.5,100,8,2021,Round 15
41,38,Tom McDonald,KEYF,1,0,0,0,0,14.3,0,7,2021,Round 15
42,38,Samson Ryan,KEYF,1,0,0,0,0,12.5,0,8,2021,Round 15
43,38,Jack Silvagni,FWD,1,0,0,0,0,14.3,0,7,2021,Round 15
44,38,Riley Thilthorpe,KEYF,1,0,0,0,0,20,0,5,2021,Round 15
45,46,Jake Aarts,FWD,0,0,0,0,0,0,0,0,2021,Round 15
46,46,Blake Acres,MID,0,0,3,3,0,0,0,1,2021,Round 15
47,46,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2021,Round 15
48,46,Taylor Adams,MID,0,3,4,7,0,0,0,0,2021,Round 15
49,46,Callum Ah Chee,DEF,0,0,1,1,0,0,0,0,2021,Round 15
50,46,Ben Ainsworth,FWD,0,0,0,0,0,0,0,0,2021,Round 15
51,46,James Aish,DEF,0,1,0,1,0,0,0,0,2021,Round 15
52,46,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2021,Round 15
53,46,Karl Amon,MID,0,0,2,2,0,0,0,0,2021,Round 15
54,46,Noah Anderson,MID,0,0,4,4,0,0,0,0,2021,Round 15
55,46,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2021,Round 15
56,46,Lachie Ash,DEF,0,0,0,0,0,0,0,0,2021,Round 15
57,46,Tom Atkins,DEF,0,0,0,0,0,0,0,0,2021,Round 15
58,46,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2021,Round 15
59,46,Zac Bailey,FWD,0,1,2,3,0,0,0,0,2021,Round 15
