,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Jarrod Witts,RUC,53,3,3,6,15,44.2,28.3,120,2019,Round 21
1,2,Matthew Kreuzer,RUC,47,1,2,3,12,58,25.5,81,2019,Round 21
2,3,Brodie Grundy,RUC,44,1,6,7,9,52.4,20.5,84,2019,Round 21
3,4,Todd Goldstein,RUC,42,0,1,1,13,56,31,75,2019,Round 21
4,5,Zac Clarke,RUC,38,3,1,4,10,66.7,26.3,57,2019,Round 21
5,6,Sam Jacobs,RUC,36,0,2,2,11,48.6,30.6,74,2019,Round 21
6,7,Jonathon Ceglar,RUC,35,1,7,8,10,37.6,28.6,93,2019,Round 21
7,8,Toby Nankervis,RUC,34,1,1,2,9,49.3,26.5,69,2019,Round 21
8,9,Aaron Sandilands,RUC,32,1,5,6,9,62.7,28.1,51,2019,Round 21
9,10,Max Gawn,RUC,29,0,4,4,13,36.7,44.8,79,2019,Round 21
10,10,Dawson Simpson,RUC,29,0,1,1,7,46,24.1,63,2019,Round 21
11,12,Paddy Ryder,RUC,27,3,2,5,8,67.5,29.6,40,2019,Round 21
12,13,Sean Darcy,RUC,26,1,1,2,6,63.4,23.1,41,2019,Round 21
13,14,Oscar McInerney,RUC,25,1,1,2,6,39.7,24,63,2019,Round 21
14,15,Tom Hickey,RUC,24,0,3,3,7,44.4,29.2,54,2019,Round 21
15,16,Stefan Martin,RUC,22,0,7,7,6,30.1,27.3,73,2019,Round 21
16,17,Mark Blicavs,KEYD,21,0,2,2,4,35.6,19,59,2019,Round 21
17,18,Tim English,RUC,20,1,2,3,6,32.8,30,61,2019,Round 21
18,19,Peter Ladhams,RUC,19,2,5,7,4,41.3,21.1,46,2019,Round 21
19,20,Rowan Marshall,RUC,16,1,5,6,2,22.2,12.5,72,2019,Round 21
20,21,Shane Mumford,RUC,14,2,6,8,5,33.3,35.7,42,2019,Round 21
21,22,Aliir Aliir,KEYD,10,0,1,1,3,35.7,30,28,2019,Round 21
22,23,Hayden McLean,RUC,9,0,0,0,3,18.8,33.3,48,2019,Round 21
23,24,Esava Ratugolea,KEYF,8,0,3,3,1,30.8,12.5,26,2019,Round 21
24,25,Levi Casboult,KEYF,6,0,1,1,1,28.6,16.7,21,2019,Round 21
25,25,Mabior Chol,RUC,6,0,0,0,0,18.2,0,33,2019,Round 21
26,27,Oscar Allen,KEYF,5,0,1,1,0,26.3,0,19,2019,Round 21
27,27,Shaun McKernan,KEYF,5,1,1,2,0,26.3,0,19,2019,Round 21
28,27,Sam Reid,KEYF,5,0,1,1,0,27.8,0,18,2019,Round 21
29,30,Jordan Roughead,KEYD,4,0,0,0,0,66.7,0,6,2019,Round 21
30,31,Chris Burgess,KEYD,3,0,2,2,1,27.3,33.3,11,2019,Round 21
31,31,Charlie Dixon,KEYF,3,0,0,0,2,37.5,66.7,8,2019,Round 21
32,31,Nick Larkey,KEYF,3,0,0,0,2,30,66.7,10,2019,Round 21
33,31,Tim O'Brien,KEYD,3,0,0,0,1,30,33.3,10,2019,Round 21
34,31,Andy Otten,DEF,3,1,0,1,1,25,33.3,12,2019,Round 21
35,36,Marcus Bontempelli,MID,2,4,3,7,0,25,0,8,2019,Round 21
36,36,Oscar McDonald,KEYD,2,0,1,1,1,18.2,50,11,2019,Round 21
37,36,Josh Schache,KEYF,2,0,0,0,0,33.3,0,6,2019,Round 21
38,39,Josh Bruce,KEYF,1,0,1,1,0,9.1,0,11,2019,Round 21
39,39,Jake Carlisle,KEYD,1,0,0,0,0,14.3,0,7,2019,Round 21
40,39,Jack Darling,KEYF,1,0,1,1,1,7.7,100,13,2019,Round 21
41,39,Sam Day,KEYF,1,0,1,1,0,20,0,5,2019,Round 21
42,39,Tom Hawkins,KEYF,1,0,0,0,0,12.5,0,8,2019,Round 21
43,44,Gary Ablett,FWD,0,2,4,6,0,0,0,0,2019,Round 21
44,44,Blake Acres,FWD,0,0,3,3,0,0,0,2,2019,Round 21
45,44,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2019,Round 21
46,44,Taylor Adams,MID,0,0,2,2,0,0,0,0,2019,Round 21
47,44,Paul Ahern,DEF,0,0,0,0,0,0,0,0,2019,Round 21
48,44,Ben Ainsworth,FWD,0,0,0,0,0,0,0,0,2019,Round 21
49,44,Patrick Ambrose,KEYD,0,0,0,0,0,0,0,0,2019,Round 21
50,44,Karl Amon,MID,0,0,0,0,0,0,0,0,2019,Round 21
51,44,Jed Anderson,MID,0,0,2,2,0,0,0,0,2019,Round 21
52,44,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2019,Round 21
53,44,Noah Answerth,DEF,0,0,1,1,0,0,0,0,2019,Round 21
54,44,David Astbury,KEYD,0,0,0,0,0,0,0,0,2019,Round 21
55,44,Tom Atkins,FWD,0,0,0,0,0,0,0,0,2019,Round 21
56,44,Rory Atkins,MID,0,1,0,1,0,0,0,0,2019,Round 21
57,44,Shaun Atley,DEF,0,0,1,1,0,0,0,0,2019,Round 21
58,44,Mark Baguley,FWD,0,0,0,0,0,0,0,0,2019,Round 21
59,44,Zac Bailey,DEF,0,0,3,3,0,0,0,0,2019,Round 21
60,44,Oskar Baker,MID,0,0,1,1,0,0,0,0,2019,Round 21
61,44,Liam Baker,DEF,0,0,0,0,0,0,0,0,2019,Round 21
62,44,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2019,Round 21
63,44,Bailey Banfield,FWD,0,0,2,2,0,0,0,0,2019,Round 21
64,44,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2019,Round 21
65,44,Josh Battle,KEYD,0,0,0,0,0,0,0,0,2019,Round 21
66,44,Josh Begley,FWD,0,0,0,0,0,0,0,0,2019,Round 21
67,44,James Bell,FWD,0,0,1,1,0,0,0,0,2019,Round 21
68,44,Jarrod Berry,MID,0,3,1,4,0,0,0,0,2019,Round 21
69,44,Eddie Betts,FWD,0,0,0,0,0,0,0,0,2019,Round 21
70,44,Jed Bews,DEF,0,0,0,0,0,0,0,0,2019,Round 21
71,44,Jack Billings,MID,0,3,1,4,0,0,0,0,2019,Round 21
72,44,Connor Blakely,DEF,0,1,2,3,0,0,0,0,2019,Round 21
73,44,Nick Blakey,KEYF,0,0,0,0,0,0,0,0,2019,Round 21
74,44,Travis Boak,MID,0,0,1,1,0,0,0,0,2019,Round 21
75,44,Shai Bolton,FWD,0,0,4,4,0,0,0,0,2019,Round 21
76,44,Aiden Bonar,FWD,0,1,0,1,0,0,0,0,2019,Round 21
77,44,Riley Bonner,DEF,0,0,0,0,0,0,0,0,2019,Round 21
