,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,54,2,5,7,11,61.4,20.4,88,2012,Round 2
1,2,Paddy Ryder,RUC,46,1,0,1,6,59,13,78,2012,Round 2
2,3,Trent West,RUC,32,1,0,1,9,42.7,28.1,75,2012,Round 2
3,4,Sam Jacobs,RUC,30,0,2,2,12,46.9,40,64,2012,Round 2
4,5,Mark Jamar,RUC,27,0,0,0,8,39.1,29.6,69,2012,Round 2
5,5,Ben McEvoy,RUC,27,2,1,3,10,42.9,37,63,2012,Round 2
6,7,Jonathan Giles,RUC,26,3,2,5,3,29.5,11.5,88,2012,Round 2
7,7,Zac Smith,RUC,26,1,1,2,7,37.7,26.9,69,2012,Round 2
8,9,Shaun Hampson,KEYF,25,0,3,3,9,61,36,41,2012,Round 2
9,9,Darren Jolly,RUC,25,0,0,0,11,41,44,61,2012,Round 2
10,11,Matthew Kreuzer,RUC,24,2,1,3,7,42.9,29.2,56,2012,Round 2
11,12,Nic Naitanui,RUC,22,2,2,4,6,47.8,27.3,46,2012,Round 2
12,13,Matthew Leuenberger,RUC,21,0,2,2,8,47.7,38.1,44,2012,Round 2
13,13,Hamish McIntosh,RUC,21,1,0,1,5,50,23.8,42,2012,Round 2
14,15,Dean Cox,RUC,20,1,1,2,2,47.6,10,42,2012,Round 2
15,16,Will Minson,RUC,19,1,1,2,8,35.2,42.1,54,2012,Round 2
16,17,Todd Goldstein,RUC,18,3,2,5,4,32.7,22.2,55,2012,Round 2
17,17,Ivan Maric,RUC,18,0,1,1,2,33.3,11.1,54,2012,Round 2
18,17,Jarrad Redden,RUC,18,1,3,4,4,30,22.2,60,2012,Round 2
19,17,Mark Seaby,RUC,18,1,2,3,3,20.5,16.7,88,2012,Round 2
20,21,David Hale,RUC,17,0,2,2,4,40.5,23.5,42,2012,Round 2
21,22,Ben Hudson,RUC,13,0,2,2,1,31.7,7.7,41,2012,Round 2
22,23,Broc McCauley,RUC,12,1,1,2,4,31.6,33.3,38,2012,Round 2
23,24,Kurt Tippett,KEYF,9,0,0,0,2,50,22.2,18,2012,Round 2
