,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sam Jacobs,RUC,38,1,0,1,9,51.4,23.7,74,2016,Round 22
1,2,Brodie Grundy,RUC,36,1,4,5,8,55.4,22.2,65,2016,Round 22
2,3,Max Gawn,RUC,33,1,2,3,10,50,30.3,66,2016,Round 22
3,3,Stefan Martin,RUC,33,5,1,6,13,46.5,39.4,71,2016,Round 22
4,5,Shane Mumford,RUC,31,3,1,4,11,39.7,35.5,78,2016,Round 22
5,6,Todd Goldstein,RUC,25,1,1,2,9,35.7,36,70,2016,Round 22
6,6,Jason Holmes,RUC,25,1,2,3,6,39.7,24,63,2016,Round 22
7,6,Sam Naismith,RUC,25,1,0,1,7,48.1,28,52,2016,Round 22
8,9,Matthew Leuenberger,RUC,24,2,0,2,3,46.2,12.5,52,2016,Round 22
9,10,Shaun Hampson,RUC,22,0,2,2,8,36.7,36.4,60,2016,Round 22
10,10,Matthew Lobbe,RUC,22,2,1,3,7,29.3,31.8,75,2016,Round 22
11,10,Scott Lycett,RUC,22,3,2,5,8,46.8,36.4,47,2016,Round 22
12,13,Matthew Kreuzer,RUC,21,0,3,3,9,43.8,42.9,48,2016,Round 22
13,14,Nic Naitanui,RUC,18,1,1,2,10,40.9,55.6,44,2016,Round 22
14,15,Mark Jamar,RUC,17,0,2,2,6,47.2,35.3,36,2016,Round 22
15,15,Kurt Tippett,RUC,17,0,1,1,5,54.8,29.4,31,2016,Round 22
16,17,Keegan Brooksby,KEYD,15,4,2,6,5,24.6,33.3,61,2016,Round 22
17,17,Jonathon Griffin,RUC,15,1,1,2,5,34.9,33.3,43,2016,Round 22
18,17,Ben McEvoy,RUC,15,0,2,2,3,26.3,20,57,2016,Round 22
19,17,Rhys Stanley,RUC,15,0,0,0,8,35.7,53.3,42,2016,Round 22
20,21,Jonathon Ceglar,RUC,14,0,0,0,5,35,35.7,40,2016,Round 22
21,21,Zac Clarke,RUC,14,0,0,0,3,29.2,21.4,48,2016,Round 22
22,21,Zac Smith,RUC,14,1,2,3,3,31.1,21.4,45,2016,Round 22
23,24,Tom Boyd,KEYF,13,1,1,2,3,33.3,23.1,39,2016,Round 22
24,25,Andrew Phillips,RUC,11,1,1,2,4,35.5,36.4,31,2016,Round 22
25,26,Jordan Roughead,RUC,9,0,1,1,1,20.5,11.1,44,2016,Round 22
26,26,Jesse White,KEYF,9,0,0,0,1,56.3,11.1,16,2016,Round 22
27,28,Josh Walker,KEYF,8,1,0,1,0,42.1,0,19,2016,Round 22
28,29,Jackson Trengove,RUC,7,0,1,1,2,43.8,28.6,16,2016,Round 22
29,30,Mark Blicavs,MID,6,0,3,3,4,100,66.7,5,2016,Round 22
30,30,Ollie Wines,MID,6,3,7,10,1,100,16.7,1,2016,Round 22
31,32,Marcus Bontempelli,MID,5,0,2,2,2,0,40,0,2016,Round 22
32,32,Zaine Cordy,KEYF,5,0,0,0,1,100,20,4,2016,Round 22
33,32,Jordan Lewis,MID,5,1,1,2,3,0,60,0,2016,Round 22
34,32,Rory Lobb,KEYF,5,0,1,1,2,38.5,40,13,2016,Round 22
35,36,Jack Darling,KEYF,4,1,1,2,1,57.1,25,7,2016,Round 22
36,37,Connor Blakely,MID,3,0,2,2,0,0,0,0,2016,Round 22
37,37,Majak Daw,RUC,3,0,0,0,0,23.1,0,13,2016,Round 22
38,37,Bryce Gibbs,MID,3,4,4,8,2,0,66.7,0,2016,Round 22
39,37,Ryan Griffen,MID,3,4,5,9,2,0,66.7,0,2016,Round 22
40,37,Stephen Hill,MID,3,2,1,3,1,0,33.3,0,2016,Round 22
41,37,Josh Jenkins,KEYF,3,0,0,0,0,17.6,0,17,2016,Round 22
42,43,Josh Bruce,KEYF,2,0,1,1,0,66.7,0,3,2016,Round 22
43,43,Patrick Cripps,MID,2,3,9,12,1,0,50,0,2016,Round 22
