,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Dean Cox,RUC,44,2,1,3,13,65.7,29.5,67,2013,Round 19
1,2,Todd Goldstein,RUC,42,2,1,3,10,60,23.8,70,2013,Round 19
2,3,Matthew Leuenberger,RUC,39,1,3,4,13,58.2,33.3,67,2013,Round 19
3,4,Sam Jacobs,RUC,38,0,1,1,15,52.8,39.5,72,2013,Round 19
4,5,Shane Mumford,RUC,36,0,4,4,11,46.2,30.6,78,2013,Round 19
5,6,Will Minson,RUC,35,4,1,5,11,42.2,31.4,83,2013,Round 19
6,7,Matthew Lobbe,RUC,32,1,1,2,7,35.6,21.9,90,2013,Round 19
7,8,Ivan Maric,RUC,30,2,5,7,5,42.9,16.7,70,2013,Round 19
8,9,David Hale,RUC,29,3,2,5,4,34.9,13.8,83,2013,Round 19
9,10,Aaron Sandilands,RUC,28,0,2,2,6,57.1,21.4,49,2013,Round 19
10,11,Paddy Ryder,RUC,25,2,6,8,6,59.5,24,42,2013,Round 19
11,12,Ben McEvoy,RUC,24,1,0,1,9,37.5,37.5,64,2013,Round 19
12,13,Matthew Kreuzer,RUC,23,1,4,5,3,31.1,13,74,2013,Round 19
13,14,Jake Spencer,RUC,22,3,1,4,10,38.6,45.5,57,2013,Round 19
14,15,Tom Bellchambers,RUC,19,1,1,2,5,51.4,26.3,37,2013,Round 19
15,15,Brodie Grundy,RUC,19,0,2,2,2,35.8,10.5,53,2013,Round 19
16,17,Zac Clarke,RUC,17,0,3,3,1,34,5.9,50,2013,Round 19
17,18,Jonathan Giles,RUC,16,1,0,1,5,39,31.3,41,2013,Round 19
18,19,Charlie Dixon,KEYF,15,1,2,3,7,37.5,46.7,40,2013,Round 19
19,19,Scott Lycett,RUC,15,0,0,0,4,48.4,26.7,31,2013,Round 19
20,19,Sam Rowe,KEYF,15,1,0,1,3,60,20,25,2013,Round 19
21,22,Mike Pyke,RUC,14,0,1,1,1,37.8,7.1,37,2013,Round 19
22,22,Trent West,RUC,14,0,0,0,5,31.8,35.7,44,2013,Round 19
23,24,Drew Petrie,KEYF,13,1,1,2,3,65,23.1,20,2013,Round 19
24,24,Orren Stephenson,RUC,13,1,1,2,6,46.4,46.2,28,2013,Round 19
25,26,Shaun McKernan,KEYF,12,2,1,3,4,32.4,33.3,37,2013,Round 19
26,27,Tom Campbell,KEYF,11,0,1,1,6,34.4,54.5,32,2013,Round 19
27,27,Daniel Gorringe,RUC,11,0,3,3,2,18.6,18.2,59,2013,Round 19
28,29,Dean Brogan,RUC,10,0,1,1,1,23.8,10,42,2013,Round 19
29,30,Mark Blicavs,RUC,8,0,0,0,2,34.8,25,23,2013,Round 19
30,31,Quinten Lynch,KEYF,7,0,1,1,3,26.9,42.9,26,2013,Round 19
31,32,Sam Day,KEYF,6,0,0,0,2,100,33.3,2,2013,Round 19
32,32,Max Gawn,RUC,6,0,0,0,2,46.2,33.3,13,2013,Round 19
33,34,Jonathon Ceglar,RUC,5,0,0,0,3,22.7,60,22,2013,Round 19
34,34,Jack Fitzpatrick,RUC,5,0,0,0,1,35.7,20,14,2013,Round 19
35,34,Jackson Trengove,KEYD,5,2,0,2,1,62.5,20,8,2013,Round 19
36,37,Luke McGuane,KEYF,4,0,1,1,3,26.7,75,15,2013,Round 19
37,37,Rhys Stanley,KEYD,4,0,0,0,3,36.4,75,11,2013,Round 19
38,37,Nathan Vardy,RUC,4,2,0,2,1,16,25,25,2013,Round 19
39,40,Nick Dal Santo,MID,3,3,4,7,0,100,0,1,2013,Round 19
40,40,Thomas Lee,FWD,3,1,1,2,0,42.9,0,7,2013,Round 19
41,40,Jordan Lewis,MID,3,1,1,2,1,0,33.3,0,2013,Round 19
42,40,Jarryd Roughead,KEYF,3,0,3,3,0,42.9,0,7,2013,Round 19
43,40,Callan Ward,MID,3,2,3,5,3,0,100,0,2013,Round 19
44,40,Justin Westhoff,KEYF,3,1,2,3,0,27.3,0,11,2013,Round 19
45,40,Ollie Wines,MID,3,0,1,1,1,0,33.3,0,2013,Round 19
46,47,Jamie Macmillan,MID,2,0,2,2,1,0,50,0,2013,Round 19
47,47,Matt Maguire,KEYD,2,0,0,0,1,15.4,50,13,2013,Round 19
48,47,David Mundy,MID,2,2,2,4,0,0,0,0,2013,Round 19
49,47,Cameron O'Shea,DEF,2,0,0,0,0,100,0,1,2013,Round 19
50,47,Shane Savage,MID,2,0,4,4,0,0,0,0,2013,Round 19
51,52,Jimmy Bartel,DEF,1,0,3,3,0,0,0,0,2013,Round 19
52,52,Harley Bennell,MID,1,0,4,4,0,0,0,0,2013,Round 19
53,52,Luke Breust,FWD,1,0,0,0,0,0,0,0,2013,Round 19
54,52,Jeremy Cameron,KEYF,1,0,0,0,0,0,0,0,2013,Round 19
55,52,Daniel Cross,MID,1,0,6,6,1,0,100,0,2013,Round 19
56,52,Ryan Crowley,MID,1,1,1,2,0,0,0,0,2013,Round 19
57,52,Patrick Dangerfield,MID,1,1,1,2,0,0,0,0,2013,Round 19
58,52,Brett Deledio,MID,1,2,0,2,0,0,0,0,2013,Round 19
59,52,Nat Fyfe,MID,1,2,5,7,0,0,0,0,2013,Round 19
60,52,Brendon Goddard,MID,1,0,1,1,0,0,0,0,2013,Round 19
61,52,Jarrad Grant,FWD,1,1,0,1,0,0,0,0,2013,Round 19
62,52,Toby Greene,MID,1,1,1,2,1,0,100,0,2013,Round 19
