,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Robert Warnock,RUC,44,2,2,4,13,62,29.5,71,2013,Round 6
1,2,Will Minson,RUC,38,2,3,5,7,38,18.4,100,2013,Round 6
2,3,Todd Goldstein,RUC,37,0,0,0,10,44,27,84,2013,Round 6
3,4,Jonathan Giles,RUC,36,2,4,6,7,48,19.4,75,2013,Round 6
4,5,Jonathon Griffin,RUC,31,0,0,0,9,45.6,29,68,2013,Round 6
5,5,Trent West,RUC,31,2,0,2,9,50,29,62,2013,Round 6
6,7,Dean Cox,RUC,29,0,2,2,13,47.5,44.8,61,2013,Round 6
7,7,Shane Mumford,RUC,29,0,2,2,4,60.4,13.8,48,2013,Round 6
8,9,Sam Jacobs,RUC,25,1,0,1,5,43.9,20,57,2013,Round 6
9,10,Ben McEvoy,RUC,23,0,0,0,5,41.8,21.7,55,2013,Round 6
10,11,Darren Jolly,RUC,22,0,2,2,3,50,13.6,44,2013,Round 6
11,11,Matthew Leuenberger,RUC,22,1,0,1,5,47.8,22.7,46,2013,Round 6
12,13,David Hale,RUC,21,3,0,3,3,42,14.3,50,2013,Round 6
13,13,Mike Pyke,RUC,21,2,1,3,5,38.9,23.8,54,2013,Round 6
14,15,Ivan Maric,RUC,20,3,0,3,6,35.1,30,57,2013,Round 6
15,15,Zac Smith,RUC,20,0,2,2,6,33.9,30,59,2013,Round 6
16,17,David Hille,RUC,18,1,1,2,3,34,16.7,53,2013,Round 6
17,17,Jake Spencer,RUC,18,1,3,4,1,27.3,5.6,66,2013,Round 6
18,19,Matthew Lobbe,RUC,17,0,1,1,2,29.8,11.8,57,2013,Round 6
19,19,Nic Naitanui,RUC,17,0,2,2,6,63,35.3,27,2013,Round 6
20,21,Shaun Hampson,KEYF,16,1,1,2,5,57.1,31.3,28,2013,Round 6
21,22,Mark Blicavs,RUC,12,0,3,3,1,50,8.3,24,2013,Round 6
22,22,Max Gawn,RUC,12,0,2,2,3,38.7,25,31,2013,Round 6
23,22,Brent Renouf,RUC,12,1,0,1,4,27.3,33.3,44,2013,Round 6
24,25,Billy Longer,RUC,11,2,1,3,1,19.6,9.1,56,2013,Round 6
25,25,Jarryd Roughead,KEYF,11,0,3,3,3,42.3,27.3,26,2013,Round 6
26,27,Tom Bellchambers,RUC,10,0,0,0,1,34.5,10,29,2013,Round 6
