,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Jarrod Witts,RUC,60,1,2,3,14,60.6,23.3,99,2019,Round 7
1,2,Shane Mumford,RUC,49,1,6,7,15,57,30.6,86,2019,Round 7
2,3,Max Gawn,RUC,46,3,1,4,15,70.8,32.6,65,2019,Round 7
3,4,Reilly O'Brien,RUC,44,0,4,4,13,53.7,29.5,82,2019,Round 7
4,5,Brodie Grundy,RUC,35,3,3,6,8,46.7,22.9,75,2019,Round 7
5,6,Todd Goldstein,RUC,34,0,2,2,12,51.5,35.3,66,2019,Round 7
6,7,Stefan Martin,RUC,32,2,4,6,6,55.2,18.8,58,2019,Round 7
7,7,Rhys Stanley,RUC,32,0,1,1,9,55.2,28.1,58,2019,Round 7
8,9,Rory Lobb,RUC,30,1,2,3,9,39.5,30,76,2019,Round 7
9,9,Nathan Vardy,RUC,30,1,0,1,5,34.5,16.7,87,2019,Round 7
10,11,Andrew Phillips,RUC,28,2,1,3,11,50.9,39.3,55,2019,Round 7
11,12,Rowan Marshall,RUC,27,3,6,9,1,36.5,3.7,74,2019,Round 7
12,12,Oscar McInerney,RUC,27,1,3,4,6,57.4,22.2,47,2019,Round 7
13,14,Tim English,RUC,26,3,0,3,11,40,42.3,65,2019,Round 7
14,14,Ben McEvoy,RUC,26,3,0,3,7,38.2,26.9,68,2019,Round 7
15,14,Toby Nankervis,RUC,26,2,1,3,8,46.4,30.8,56,2019,Round 7
16,17,Paddy Ryder,RUC,25,2,2,4,10,53.2,40,47,2019,Round 7
17,18,Callum Sinclair,RUC,23,1,1,2,3,31.1,13,74,2019,Round 7
18,19,Tom Bellchambers,RUC,21,1,3,4,12,38.9,57.1,54,2019,Round 7
19,20,Scott Lycett,RUC,14,1,2,3,3,34.1,21.4,41,2019,Round 7
20,21,Levi Casboult,KEYF,13,0,0,0,5,54.2,38.5,24,2019,Round 7
21,22,Aliir Aliir,KEYD,8,0,1,1,2,33.3,25,24,2019,Round 7
22,22,Elliott Himmelberg,KEYF,8,0,1,1,4,44.4,50,18,2019,Round 7
23,24,Zaine Cordy,KEYD,6,0,0,0,3,54.5,50,11,2019,Round 7
24,24,Sam Reid,KEYF,6,0,1,1,0,37.5,0,16,2019,Round 7
25,26,Noah Balta,RUC,5,0,2,2,0,45.5,0,11,2019,Round 7
26,27,Joe Daniher,KEYF,4,0,2,2,2,19,50,21,2019,Round 7
27,27,Daniel McStay,KEYF,4,0,1,1,1,44.4,25,9,2019,Round 7
28,27,Peter Wright,KEYF,4,0,1,1,1,44.4,25,9,2019,Round 7
29,30,Declan Keilty,KEYF,3,2,0,2,0,16.7,0,18,2019,Round 7
30,30,Nick Larkey,KEYF,3,0,0,0,2,23.1,66.7,13,2019,Round 7
