,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Billy Longer,RUC,55,0,4,4,14,61.1,25.5,90,2017,Round 10
1,2,Jarrod Witts,RUC,51,0,2,2,16,68,31.4,75,2017,Round 10
2,3,Shane Mumford,RUC,50,0,2,2,17,58.1,34,86,2017,Round 10
3,4,Matthew Kreuzer,RUC,46,3,2,5,19,47.9,41.3,96,2017,Round 10
4,5,Ben McEvoy,RUC,41,2,2,4,7,47.7,17.1,86,2017,Round 10
5,6,Tom Bellchambers,RUC,40,1,0,1,14,61.5,35,65,2017,Round 10
6,6,Sam Jacobs,RUC,40,1,1,2,5,50.6,12.5,79,2017,Round 10
7,8,Brodie Grundy,RUC,38,0,4,4,12,48.1,31.6,79,2017,Round 10
8,9,Todd Goldstein,RUC,36,2,1,3,14,39.1,38.9,92,2017,Round 10
9,10,Zac Smith,RUC,35,2,2,4,6,42.7,17.1,82,2017,Round 10
10,11,Nathan Vardy,RUC,32,0,1,1,9,49.2,28.1,65,2017,Round 10
11,12,Jonathon Griffin,RUC,31,1,1,2,4,40.3,12.9,77,2017,Round 10
12,12,Paddy Ryder,RUC,31,3,2,5,5,45.6,16.1,68,2017,Round 10
13,14,Callum Sinclair,RUC,30,1,2,3,8,43.5,26.7,69,2017,Round 10
14,15,Kurt Tippett,KEYF,28,0,1,1,4,62.2,14.3,45,2017,Round 10
15,16,Toby Nankervis,RUC,22,2,0,2,5,36.1,22.7,61,2017,Round 10
16,17,Stefan Martin,RUC,20,5,0,5,6,33.3,30,60,2017,Round 10
17,18,Jordan Roughead,RUC,17,2,1,3,2,44.7,11.8,38,2017,Round 10
18,19,Tom Boyd,RUC,9,0,1,1,2,21.4,22.2,42,2017,Round 10
19,19,Josh Jenkins,KEYF,9,0,1,1,3,60,33.3,15,2017,Round 10
20,19,Drew Petrie,KEYF,9,2,3,5,3,29,33.3,31,2017,Round 10
21,19,Jackson Trengove,KEYF,9,1,2,3,1,33.3,11.1,27,2017,Round 10
22,23,Tom McDonald,KEYD,7,1,0,1,4,21.2,57.1,33,2017,Round 10
23,23,Cameron Pedersen,KEYF,7,0,0,0,0,17.9,0,39,2017,Round 10
24,23,Archie Smith,KEYF,7,0,0,0,3,25,42.9,28,2017,Round 10
25,26,Levi Casboult,KEYF,6,0,0,0,0,40,0,15,2017,Round 10
26,26,Ty Vickery,KEYF,6,0,2,2,0,20,0,30,2017,Round 10
27,28,Darcy Moore,KEYF,5,0,0,0,1,50,20,10,2017,Round 10
28,29,Jack Riewoldt,KEYF,4,0,0,0,1,30.8,25,13,2017,Round 10
29,30,Mark Blicavs,MID,3,1,3,4,0,23.1,0,13,2017,Round 10
30,30,Ben Brown,KEYF,3,0,1,1,1,23.1,33.3,13,2017,Round 10
31,30,Tim English,RUC,3,0,0,0,1,15.8,33.3,19,2017,Round 10
32,30,James Stewart,KEYF,3,0,0,0,0,50,0,6,2017,Round 10
33,30,Matt Taberner,KEYF,3,1,0,1,0,17.6,0,17,2017,Round 10
34,30,Peter Wright,KEYF,3,0,0,0,0,37.5,0,8,2017,Round 10
35,36,Joe Daniher,KEYF,2,1,0,1,1,25,50,8,2017,Round 10
36,36,Todd Elton,KEYF,2,1,0,1,0,40,0,5,2017,Round 10
37,36,Sam Gilbert,KEYD,2,0,0,0,1,33.3,50,6,2017,Round 10
