,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Shane Mumford,RUC,47,2,2,4,16,54.7,34,86,2015,Round 8
1,2,Jake Spencer,RUC,40,1,1,2,14,39.2,35,102,2015,Round 8
2,3,Nic Naitanui,RUC,37,4,2,6,15,64.9,40.5,57,2015,Round 8
3,4,Todd Goldstein,RUC,31,0,1,1,5,38.8,16.1,80,2015,Round 8
4,5,Aaron Sandilands,RUC,30,0,0,0,11,61.2,36.7,49,2015,Round 8
5,6,Jonathon Ceglar,RUC,29,1,3,4,5,43.3,17.2,67,2015,Round 8
6,6,Matthew Lobbe,RUC,29,1,2,3,8,37.2,27.6,78,2015,Round 8
7,8,Tom Bellchambers,RUC,28,1,5,6,5,37.8,17.9,74,2015,Round 8
8,8,Billy Longer,RUC,28,1,1,2,12,35,42.9,80,2015,Round 8
9,10,Stefan Martin,RUC,27,1,1,2,9,37,33.3,73,2015,Round 8
10,10,Robert Warnock,RUC,27,1,1,2,9,43.5,33.3,62,2015,Round 8
11,12,Tom Nicholls,RUC,26,1,1,2,12,41.3,46.2,63,2015,Round 8
12,13,Sam Jacobs,RUC,25,0,1,1,10,32.5,40,77,2015,Round 8
13,14,Ivan Maric,RUC,22,3,4,7,7,25.6,31.8,86,2015,Round 8
14,15,Jordan Roughead,KEYD,21,0,0,0,3,51.2,14.3,41,2015,Round 8
15,15,Callum Sinclair,RUC,21,1,1,2,7,41.2,33.3,51,2015,Round 8
16,15,Jarrod Witts,RUC,21,2,1,3,8,43.8,38.1,48,2015,Round 8
17,18,Ayce Cordy,RUC,20,0,2,2,2,29.4,10,68,2015,Round 8
18,18,Mike Pyke,RUC,20,0,1,1,5,28.2,25,71,2015,Round 8
19,18,Paddy Ryder,RUC,20,2,1,3,6,48.8,30,41,2015,Round 8
20,21,Brodie Grundy,RUC,18,0,1,1,7,46.2,38.9,39,2015,Round 8
21,22,David Hale,RUC,16,0,1,1,8,55.2,50,29,2015,Round 8
22,22,Rhys Stanley,RUC,16,2,2,4,4,25.4,25,63,2015,Round 8
23,24,Mark Blicavs,RUC,15,4,4,8,2,100,13.3,9,2015,Round 8
24,25,Zac Clarke,RUC,10,0,1,1,4,24.4,40,41,2015,Round 8
25,25,Kurt Tippett,KEYF,10,1,0,1,1,34.5,10,29,2015,Round 8
26,27,Cameron Wood,RUC,8,3,1,4,1,34.8,12.5,23,2015,Round 8
27,28,Jordan Lewis,MID,7,1,4,5,2,100,28.6,1,2015,Round 8
28,29,Charlie Dixon,KEYF,6,0,1,1,1,46.2,16.7,13,2015,Round 8
29,30,Dyson Heppell,MID,5,2,1,3,3,100,60,1,2015,Round 8
30,30,Tom Hickey,RUC,5,0,0,0,3,19.2,60,26,2015,Round 8
31,30,Matthew Leuenberger,RUC,5,0,0,0,2,21.7,40,23,2015,Round 8
32,30,Ollie Wines,MID,5,2,1,3,5,0,100,0,2015,Round 8
33,34,Patrick Ambrose,FWD,4,1,0,1,0,22.2,0,18,2015,Round 8
34,34,Brad Ebert,MID,4,0,5,5,3,0,75,0,2015,Round 8
35,34,Ben Griffiths,KEYF,4,0,0,0,1,13.8,25,29,2015,Round 8
36,34,Josh Jenkins,KEYF,4,0,0,0,1,23.5,25,17,2015,Round 8
37,34,David Mundy,MID,4,2,3,5,2,0,50,0,2015,Round 8
38,34,Cameron Pedersen,KEYF,4,0,2,2,0,36.4,0,11,2015,Round 8
39,34,Jack Watts,FWD,4,0,1,1,3,0,75,0,2015,Round 8
40,41,Blake Acres,MID,3,1,1,2,0,0,0,0,2015,Round 8
41,41,Mitch Clark,KEYF,3,1,0,1,1,27.3,33.3,11,2015,Round 8
42,41,Andrejs Everitt,FWD,3,0,3,3,0,100,0,1,2015,Round 8
43,41,Nat Fyfe,MID,3,3,8,11,2,0,66.7,0,2015,Round 8
44,41,Will Langford,MID,3,1,1,2,2,0,66.7,0,2015,Round 8
45,41,Tom J. Lynch,KEYF,3,1,1,2,0,30,0,10,2015,Round 8
46,41,Ty Vickery,KEYF,3,0,1,1,3,100,100,3,2015,Round 8
47,41,Justin Westhoff,KEYF,3,0,2,2,1,0,33.3,0,2015,Round 8
48,49,Marcus Bontempelli,MID,2,0,1,1,1,0,50,0,2015,Round 8
49,49,Levi Casboult,KEYF,2,0,0,0,1,0,50,0,2015,Round 8
50,49,Joe Daniher,KEYF,2,0,0,0,1,66.7,50,3,2015,Round 8
51,49,Cameron Ellis-Yolmen,MID,2,2,2,4,1,0,50,0,2015,Round 8
52,49,Ryan Griffen,MID,2,3,6,9,1,0,50,0,2015,Round 8
53,49,Lin Jong,MID,2,0,2,2,1,0,50,0,2015,Round 8
54,49,Heritier Lumumba,DEF,2,0,1,1,0,0,0,0,2015,Round 8
55,49,Luke Parker,MID,2,0,3,3,0,0,0,0,2015,Round 8
56,49,Drew Petrie,KEYF,2,0,0,0,0,20,0,10,2015,Round 8
57,49,Sam Reid,KEYF,2,0,0,0,0,0,0,0,2015,Round 8
58,49,Joel Selwood,MID,2,3,1,4,1,0,50,0,2015,Round 8
59,49,James Stewart,KEYF,2,0,0,0,1,25,50,8,2015,Round 8
60,49,Jobe Watson,MID,2,1,4,5,1,0,50,0,2015,Round 8
61,49,Jesse White,KEYF,2,0,0,0,1,0,50,0,2015,Round 8
62,49,Jack Ziebell,MID,2,1,4,5,0,0,0,0,2015,Round 8
63,64,Harris Andrews,KEYD,1,0,0,0,0,0,0,0,2015,Round 8
64,64,Ryan Bastinac,MID,1,2,3,5,0,0,0,0,2015,Round 8
65,64,Tom Boyd,KEYF,1,0,0,0,0,16.7,0,6,2015,Round 8
66,64,Matthew Boyd,DEF,1,2,2,4,1,0,100,0,2015,Round 8
67,64,Jake Carlisle,KEYF,1,0,0,0,0,0,0,0,2015,Round 8
68,64,Adam Cooney,FWD,1,0,1,1,1,0,100,0,2015,Round 8
69,64,Daniel Cross,DEF,1,0,1,1,1,0,100,0,2015,Round 8
70,64,Brett Deledio,FWD,1,0,5,5,1,100,100,1,2015,Round 8
71,64,Brendon Goddard,MID,1,1,0,1,0,0,0,0,2015,Round 8
72,64,Brett Goodes,MID,1,0,1,1,0,0,0,0,2015,Round 8
73,64,Jack Gunston,KEYF,1,0,0,0,0,0,0,0,2015,Round 8
74,64,Cale Hooker,KEYD,1,0,0,0,0,100,0,1,2015,Round 8
75,64,Jesse Lonergan,MID,1,1,0,1,0,0,0,0,2015,Round 8
76,64,Scott Pendlebury,MID,1,2,0,2,0,0,0,0,2015,Round 8
77,64,Jack Riewoldt,KEYF,1,0,1,1,0,0,0,0,2015,Round 8
78,64,Mitch Robinson,FWD,1,3,0,3,0,0,0,0,2015,Round 8
79,64,Dylan Shiel,MID,1,2,2,4,0,0,0,0,2015,Round 8
80,64,Koby Stevens,MID,1,0,2,2,0,0,0,0,2015,Round 8
81,64,Jake Stringer,FWD,1,0,2,2,0,0,0,0,2015,Round 8
82,64,Bernie Vince,MID,1,3,2,5,0,0,0,0,2015,Round 8
83,64,Callan Ward,MID,1,4,2,6,1,0,100,0,2015,Round 8
84,64,Elliot Yeo,MID,1,0,1,1,1,0,100,0,2015,Round 8
85,86,Taylor Adams,MID,0,1,3,4,0,0,0,0,2015,Round 8
86,86,Jed Adcock,FWD,0,1,1,2,0,0,0,0,2015,Round 8
87,86,James Aish,MID,0,0,1,1,0,0,0,0,2015,Round 8
88,86,Karl Amon,FWD,0,0,0,0,0,0,0,0,2015,Round 8
89,86,Dennis Armfield,FWD,0,0,0,0,0,0,0,0,2015,Round 8
90,86,David Armitage,MID,0,2,5,7,0,0,0,0,2015,Round 8
91,86,Shaun Atley,DEF,0,1,1,2,0,0,0,0,2015,Round 8
92,86,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2015,Round 8
93,86,Rohan Bail,FWD,0,0,0,0,0,0,0,0,2015,Round 8
94,86,Hayden Ballantyne,FWD,0,0,1,1,0,0,0,0,2015,Round 8
95,86,Michael Barlow,FWD,0,1,4,5,0,0,0,0,2015,Round 8
96,86,Jake Batchelor,DEF,0,0,0,0,0,0,0,0,2015,Round 8
97,86,Claye Beams,DEF,0,1,0,1,0,0,0,0,2015,Round 8
98,86,Dayne Beams,MID,0,6,2,8,0,0,0,0,2015,Round 8
99,86,Tom Bell,FWD,0,1,0,1,0,0,0,0,2015,Round 8
100,86,Harley Bennell,FWD,0,1,0,1,0,0,0,0,2015,Round 8
101,86,Jamie Bennell,DEF,0,0,0,0,0,0,0,0,2015,Round 8
102,86,Eddie Betts,FWD,0,2,2,4,0,0,0,0,2015,Round 8
103,86,Jed Bews,DEF,0,0,0,0,0,0,0,0,2015,Round 8
104,86,Shane Biggs,DEF,0,1,1,2,0,0,0,0,2015,Round 8
105,86,Jack Billings,FWD,0,0,1,1,0,0,0,0,2015,Round 8
106,86,Grant Birchall,DEF,0,0,1,1,0,0,0,0,2015,Round 8
107,86,Jarryd Blair,FWD,0,3,0,3,0,0,0,0,2015,Round 8
108,86,Travis Boak,MID,0,2,2,4,0,0,0,0,2015,Round 8
109,86,Angus Brayshaw,FWD,0,1,3,4,0,0,0,0,2015,Round 8
110,86,Luke Breust,FWD,0,0,2,2,0,0,0,0,2015,Round 8
111,86,Tim Broomhead,FWD,0,1,1,2,0,0,0,0,2015,Round 8
112,86,Luke Brown,DEF,0,0,2,2,0,0,0,0,2015,Round 8
113,86,Nathan Brown,KEYD,0,0,0,0,0,0,0,0,2015,Round 8
114,86,Josh Bruce,KEYF,0,0,0,0,0,0,0,0,2015,Round 8
115,86,Dylan Buckley,DEF,0,0,0,0,0,0,0,0,2015,Round 8
116,86,Tomas Bugg,DEF,0,0,0,0,0,0,0,0,2015,Round 8
117,86,Matt Buntine,DEF,0,0,0,0,0,0,0,0,2015,Round 8
118,86,Shaun Burgoyne,DEF,0,2,4,6,0,0,0,0,2015,Round 8
119,86,Sam Butler,DEF,0,0,0,0,0,0,0,0,2015,Round 8
120,86,Josh Caddy,MID,0,3,5,8,0,0,0,0,2015,Round 8
121,86,Charles Cameron,FWD,0,0,0,0,0,0,0,0,2015,Round 8
122,86,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2015,Round 8
123,86,Alipate Carlile,KEYD,0,0,0,0,0,0,0,0,2015,Round 8
124,86,Troy Chaplin,KEYD,0,0,1,1,0,0,0,0,2015,Round 8
125,86,Paul Chapman,FWD,0,0,2,2,0,0,0,0,2015,Round 8
126,86,Kyle Cheney,KEYD,0,0,0,0,0,0,0,0,2015,Round 8
127,86,Allen Christensen,FWD,0,1,3,4,0,0,0,0,2015,Round 8
128,86,Justin Clarke,KEYD,0,0,1,1,0,0,0,0,2015,Round 8
129,86,Travis Cloke,KEYF,0,0,0,0,0,0,0,0,2015,Round 8
130,86,Travis Colyer,FWD,0,0,3,3,0,0,0,0,2015,Round 8
131,86,Stephen Coniglio,MID,0,3,1,4,0,0,0,0,2015,Round 8
132,86,Kane Cornes,MID,0,1,3,4,0,0,0,0,2015,Round 8
133,86,Trent Cotchin,MID,0,0,5,5,0,0,0,0,2015,Round 8
134,86,Stewart Crameri,FWD,0,0,2,2,0,0,0,0,2015,Round 8
135,86,Patrick Cripps,MID,0,2,1,3,0,0,0,0,2015,Round 8
136,86,Jamie Cripps,FWD,0,1,0,1,0,0,0,0,2015,Round 8
137,86,Jack Crisp,MID,0,4,5,9,0,0,0,0,2015,Round 8
138,86,Matt Crouch,MID,0,1,5,6,0,0,0,0,2015,Round 8
139,86,Harry Cunningham,FWD,0,0,1,1,0,0,0,0,2015,Round 8
140,86,Ben Cunnington,MID,0,5,2,7,0,0,0,0,2015,Round 8
141,86,Ed Curnow,MID,0,0,1,1,0,0,0,0,2015,Round 8
142,86,Luke Dahlhaus,FWD,0,2,1,3,0,0,0,0,2015,Round 8
143,86,Bailey Dale,FWD,0,0,1,1,0,0,0,0,2015,Round 8
144,86,Patrick Dangerfield,MID,0,4,3,7,0,0,0,0,2015,Round 8
145,86,Phil Davis,KEYD,0,0,1,1,0,0,0,0,2015,Round 8
146,86,Liam Dawson,DEF,0,0,0,0,0,0,0,0,2015,Round 8
147,86,Jordan De Goey,FWD,0,1,3,4,0,0,0,0,2015,Round 8
148,86,Courtenay Dempsey,DEF,0,0,1,1,0,0,0,0,2015,Round 8
149,86,Sean Dempster,DEF,0,0,0,0,0,0,0,0,2015,Round 8
