,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Mike Pyke,RUC,30,0,2,2,6,46.2,20,65,2014,Preliminary Finals
1,2,Todd Goldstein,RUC,29,0,4,4,9,37.7,31,77,2014,Preliminary Finals
2,3,Matthew Lobbe,RUC,22,1,0,1,5,27.5,22.7,80,2014,Preliminary Finals
3,4,David Hale,RUC,21,1,4,5,5,42,23.8,50,2014,Preliminary Finals
4,5,Jonathon Ceglar,RUC,18,1,1,2,7,37.5,38.9,48,2014,Preliminary Finals
5,6,Kurt Tippett,KEYF,12,0,0,0,1,50,8.3,24,2014,Preliminary Finals
6,7,Luke Hodge,MID,7,1,1,2,4,100,57.1,1,2014,Preliminary Finals
7,8,Ollie Wines,MID,4,2,3,5,2,0,50,0,2014,Preliminary Finals
8,9,Jackson Trengove,KEYD,3,0,1,1,2,21.4,66.7,14,2014,Preliminary Finals
9,10,Nick Dal Santo,FWD,2,2,3,5,1,0,50,0,2014,Preliminary Finals
10,10,Jordan Lewis,MID,2,1,5,6,1,0,50,0,2014,Preliminary Finals
11,10,Luke Parker,FWD,2,3,3,6,2,0,100,0,2014,Preliminary Finals
12,10,Justin Westhoff,KEYF,2,1,0,1,0,50,0,4,2014,Preliminary Finals
13,14,Luke Breust,FWD,1,2,0,2,0,0,0,0,2014,Preliminary Finals
14,14,Ben Brown,KEYF,1,0,0,0,0,8.3,0,12,2014,Preliminary Finals
15,14,Hamish Hartlett,FWD,1,1,1,2,0,0,0,0,2014,Preliminary Finals
16,14,Jonathan Simpkin,FWD,1,0,0,0,1,0,100,0,2014,Preliminary Finals
17,14,Isaac Smith,FWD,1,0,1,1,0,0,0,0,2014,Preliminary Finals
18,19,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
19,19,Ryan Bastinac,MID,0,0,0,0,0,0,0,0,2014,Preliminary Finals
20,19,Grant Birchall,DEF,0,0,1,1,0,0,0,0,2014,Preliminary Finals
21,19,Craig Bird,MID,0,2,0,2,0,0,0,0,2014,Preliminary Finals
22,19,Aaron Black,KEYF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
23,19,Travis Boak,MID,0,3,3,6,0,0,0,0,2014,Preliminary Finals
24,19,Matthew Broadbent,DEF,0,1,0,1,0,0,0,0,2014,Preliminary Finals
25,19,Shaun Burgoyne,DEF,0,0,1,1,0,0,0,0,2014,Preliminary Finals
26,19,Alipate Carlile,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
27,19,Kane Cornes,MID,0,0,2,2,0,0,0,0,2014,Preliminary Finals
28,19,Harry Cunningham,FWD,0,0,1,1,0,0,0,0,2014,Preliminary Finals
29,19,Ben Cunnington,MID,0,1,6,7,0,0,0,0,2014,Preliminary Finals
30,19,Taylor Duryea,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
31,19,Brad Ebert,MID,0,1,1,2,0,0,0,1,2014,Preliminary Finals
32,19,Michael Firrito,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
33,19,Lance Franklin,KEYF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
34,19,Josh Gibson,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
35,19,Sam Gibson,MID,0,0,1,1,0,0,0,0,2014,Preliminary Finals
36,19,Adam Goodes,FWD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
37,19,Robbie Gray,FWD,0,1,7,8,0,0,0,0,2014,Preliminary Finals
38,19,Levi Greenwood,MID,0,3,3,6,0,0,0,0,2014,Preliminary Finals
39,19,Nathan Grima,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
40,19,Heath Grundy,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
41,19,Jack Gunston,FWD,0,0,1,1,0,0,0,0,2014,Preliminary Finals
42,19,Dan Hannebery,MID,0,2,1,3,0,0,0,0,2014,Preliminary Finals
43,19,Brent Harvey,FWD,0,1,1,2,0,0,0,0,2014,Preliminary Finals
44,19,Bradley Hill,FWD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
45,19,Jack Hombsch,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
46,19,Kieren Jack,MID,0,4,1,5,0,0,0,0,2014,Preliminary Finals
47,19,Ben Jacobs,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
48,19,Lewis Jetta,FWD,0,0,1,1,0,0,0,0,2014,Preliminary Finals
49,19,Tom Jonas,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
50,19,Josh P. Kennedy,MID,0,3,5,8,0,0,0,0,2014,Preliminary Finals
51,19,Brian Lake,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
52,19,Will Langford,MID,0,5,5,10,0,0,0,0,2014,Preliminary Finals
53,19,Jake Lloyd,FWD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
54,19,Nick Malceski,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
55,19,Luke McDonald,DEF,0,0,1,1,0,0,0,0,2014,Preliminary Finals
56,19,Ben McGlynn,MID,0,1,1,2,0,0,0,0,2014,Preliminary Finals
57,19,Jarrad McVeigh,MID,0,0,1,1,0,0,0,0,2014,Preliminary Finals
58,19,Sam Mitchell,MID,0,3,1,4,0,0,0,0,2014,Preliminary Finals
59,19,Angus Monfries,FWD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
60,19,Andrew Moore,MID,0,0,1,1,0,0,0,0,2014,Preliminary Finals
61,19,Jake Neade,FWD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
62,19,Cameron O'Shea,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
63,19,Drew Petrie,KEYF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
64,19,Jasper Pittard,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
65,19,Jared Polec,MID,0,0,1,1,0,0,0,0,2014,Preliminary Finals
66,19,Paul Puopolo,FWD,0,1,4,5,0,0,0,0,2014,Preliminary Finals
67,19,Dane Rampe,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
68,19,Sam Reid,KEYF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
69,19,Ted Richards,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
70,19,Gary Rohan,DEF,0,0,2,2,0,0,0,0,2014,Preliminary Finals
71,19,Jarryd Roughead,KEYF,0,0,1,1,0,0,0,0,2014,Preliminary Finals
72,19,Jay Schulz,KEYF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
73,19,Rhyce Shaw,DEF,0,0,1,1,0,0,0,0,2014,Preliminary Finals
74,19,Liam Shiels,MID,0,1,6,7,0,0,0,0,2014,Preliminary Finals
75,19,Nick Smith,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
76,19,Matt Spangher,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
77,19,Ben Stratton,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
78,19,Matthew Suckling,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
79,19,Andrew Swallow,MID,0,5,0,5,0,0,0,0,2014,Preliminary Finals
80,19,Lindsay Thomas,FWD,0,0,2,2,0,0,0,0,2014,Preliminary Finals
81,19,Scott D. Thompson,KEYD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
82,19,Kayne Turner,FWD,0,0,0,0,0,0,0,0,2014,Preliminary Finals
83,19,Daniel Wells,MID,0,1,3,4,0,0,0,0,2014,Preliminary Finals
84,19,Matthew White,FWD,0,0,1,1,0,0,0,0,2014,Preliminary Finals
85,19,Chad Wingard,FWD,0,1,1,2,0,0,0,0,2014,Preliminary Finals
86,19,Sam Wright,DEF,0,0,0,0,0,0,0,0,2014,Preliminary Finals
87,19,Jack Ziebell,MID,0,1,2,3,0,0,0,0,2014,Preliminary Finals
