,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Todd Goldstein,RUC,45,3,0,3,16,62.5,35.6,72,2016,Round 4
1,2,Max Gawn,RUC,37,0,1,1,13,46.8,35.1,79,2016,Round 4
2,2,Tom Nicholls,RUC,37,3,2,5,8,45.7,21.6,81,2016,Round 4
3,4,Nic Naitanui,RUC,36,1,2,3,8,64.3,22.2,56,2016,Round 4
4,5,Sam Jacobs,RUC,35,3,1,4,7,42.2,20,83,2016,Round 4
5,5,Kurt Tippett,RUC,35,2,0,2,5,46.7,14.3,75,2016,Round 4
6,7,Tom Hickey,RUC,31,0,3,3,11,36,35.5,86,2016,Round 4
7,8,Shane Mumford,RUC,28,1,0,1,10,41.2,35.7,68,2016,Round 4
8,9,Brodie Grundy,RUC,25,1,3,4,7,31.3,28,80,2016,Round 4
9,9,Matthew Leuenberger,RUC,25,1,2,3,8,43.9,32,57,2016,Round 4
10,11,Matthew Kreuzer,RUC,24,0,1,1,8,50,33.3,48,2016,Round 4
11,12,Jonathon Ceglar,RUC,23,0,1,1,7,57.5,30.4,40,2016,Round 4
12,12,Matthew Lobbe,RUC,23,0,0,0,7,31.1,30.4,74,2016,Round 4
13,14,Andrew Phillips,RUC,21,0,0,0,10,50,47.6,42,2016,Round 4
14,14,Josh Walker,KEYF,21,2,1,3,3,33.9,14.3,62,2016,Round 4
15,16,Scott Lycett,RUC,18,2,1,3,3,58.1,16.7,31,2016,Round 4
16,16,Ben McEvoy,RUC,18,0,1,1,5,31,27.8,58,2016,Round 4
17,18,Jonathon Griffin,RUC,16,2,0,2,6,24.2,37.5,66,2016,Round 4
18,18,Jordan Roughead,RUC,16,0,3,3,4,37.2,25,43,2016,Round 4
19,20,Stefan Martin,RUC,12,1,0,1,3,41.4,25,29,2016,Round 4
20,21,Zac Smith,RUC,10,0,0,0,0,32.3,0,31,2016,Round 4
21,21,Rhys Stanley,RUC,10,0,1,1,4,28.6,40,35,2016,Round 4
22,21,Ty Vickery,KEYF,10,1,1,2,4,25,40,40,2016,Round 4
23,24,Josh Jenkins,KEYF,9,0,2,2,0,52.9,0,17,2016,Round 4
24,25,Toby Nankervis,RUC,8,1,1,2,2,32,25,25,2016,Round 4
25,25,Ollie Wines,MID,8,2,2,4,2,100,25,1,2016,Round 4
26,27,Shaun Hampson,RUC,7,0,0,0,2,31.8,28.6,22,2016,Round 4
27,28,Rory Lobb,KEYF,6,0,1,1,1,37.5,16.7,16,2016,Round 4
28,28,Nick Riewoldt,KEYF,6,0,0,0,1,0,16.7,0,2016,Round 4
29,30,Mark Blicavs,MID,5,1,0,1,1,100,20,3,2016,Round 4
30,30,Sam Day,KEYF,5,2,0,2,1,35.7,20,14,2016,Round 4
31,32,Harris Andrews,KEYD,4,1,0,1,1,50,25,8,2016,Round 4
32,32,Tom Boyd,KEYF,4,0,0,0,2,11.8,50,34,2016,Round 4
33,32,Travis Cloke,KEYF,4,0,0,0,1,57.1,25,7,2016,Round 4
34,32,Jack Crisp,MID,4,0,2,2,2,0,50,0,2016,Round 4
35,32,Charlie Dixon,KEYF,4,0,0,0,0,57.1,0,7,2016,Round 4
36,32,Jordan Lewis,MID,4,3,4,7,1,0,25,0,2016,Round 4
