,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Tim English,RUC,51,1,2,3,11,53.1,21.6,96,2023,Round 23
1,2,Reilly O'Brien,RUC,49,1,2,3,16,59,32.7,83,2023,Round 23
2,3,Oscar McInerney,RUC,41,1,4,5,9,44.6,22,92,2023,Round 23
3,3,Bailey J. Williams,RUC,41,3,2,5,9,41.8,22,98,2023,Round 23
4,5,Jarrod Witts,RUC,38,1,2,3,12,45.2,31.6,84,2023,Round 23
5,6,Sam Hayes,RUC,34,3,0,3,12,56.7,35.3,60,2023,Round 23
6,7,Luke Jackson,RUC,33,1,1,2,14,48.5,42.4,68,2023,Round 23
7,8,Rowan Marshall,RUC,28,2,1,3,10,56,35.7,50,2023,Round 23
8,9,Ned Reeves,RUC,26,1,2,3,7,47.3,26.9,55,2023,Round 23
9,10,Mason Cox,RUC,25,1,0,1,7,64.1,28,39,2023,Round 23
10,10,Tristan Xerri,RUC,25,1,0,1,7,49,28,51,2023,Round 23
11,12,Toby Nankervis,RUC,24,1,4,5,7,37.5,29.2,64,2023,Round 23
12,13,Kieren Briggs,RUC,22,0,5,5,10,35.5,45.5,62,2023,Round 23
13,13,Max Gawn,RUC,22,4,1,5,5,42.3,22.7,52,2023,Round 23
14,15,Tom Hickey,RUC,21,0,3,3,4,33.9,19,62,2023,Round 23
15,16,Darcy Cameron,RUC,20,1,4,5,3,33.3,15,60,2023,Round 23
16,17,Marc Pittonet,RUC,17,4,1,5,3,27.9,17.6,61,2023,Round 23
17,18,Tom De Koning,RUC,16,0,2,2,5,43.2,31.3,37,2023,Round 23
18,19,Sam Draper,RUC,15,1,0,1,5,33.3,33.3,45,2023,Round 23
19,19,Todd Goldstein,RUC,15,2,1,3,2,36.6,13.3,41,2023,Round 23
20,19,Ivan Soldo,RUC,15,1,2,3,6,48.4,40,31,2023,Round 23
21,22,Andrew Phillips,RUC,13,1,2,3,3,31,23.1,42,2023,Round 23
22,23,Hayden McLean,RUC,8,0,5,5,3,19.5,37.5,41,2023,Round 23
23,24,Lachlan Keeffe,KEYF,7,1,0,1,4,35,57.1,20,2023,Round 23
24,24,Josh Treacy,KEYF,7,0,0,0,1,43.8,14.3,16,2023,Round 23
25,24,Taylor Walker,KEYF,7,0,0,0,4,41.2,57.1,17,2023,Round 23
26,27,Shannon Neale,RUC,6,0,0,0,1,15.8,16.7,38,2023,Round 23
27,28,Rory Lobb,KEYF,5,1,0,1,1,23.8,20,21,2023,Round 23
28,28,Max Ramsden,KEYF,5,0,0,0,2,45.5,40,11,2023,Round 23
29,28,Riley Thilthorpe,KEYF,5,0,0,0,1,50,20,10,2023,Round 23
30,28,Jack Williams,KEYF,5,0,1,1,0,25,0,20,2023,Round 23
31,32,Sam De Koning,KEYD,4,1,0,1,1,33.3,25,12,2023,Round 23
32,32,Tom Hawkins,KEYF,4,0,1,1,0,57.1,0,7,2023,Round 23
33,34,Jacob Koschitzke,KEYF,3,0,0,0,0,42.9,0,7,2023,Round 23
34,34,Mitch Owens,KEYF,3,1,0,1,0,37.5,0,8,2023,Round 23
35,34,Jacob van Rooyen,KEYF,3,0,0,0,0,27.3,0,11,2023,Round 23
36,37,Mabior Chol,KEYF,2,0,0,0,0,14.3,0,14,2023,Round 23
37,37,Joe Daniher,KEYF,2,0,1,1,0,16.7,0,12,2023,Round 23
38,37,Daniel McStay,KEYF,2,1,0,1,0,40,0,5,2023,Round 23
39,40,Jeremy Finlayson,KEYF,1,1,1,2,1,5,100,20,2023,Round 23
40,40,Ollie Lord,KEYF,1,0,0,0,0,25,0,4,2023,Round 23
41,40,Harry McKay,KEYF,1,0,1,1,1,25,100,4,2023,Round 23
42,40,Aaron Naughton,KEYF,1,0,0,0,0,100,0,1,2023,Round 23
43,40,Josh Schache,KEYF,1,0,0,0,0,25,0,4,2023,Round 23
44,45,Blake Acres,MID,0,0,2,2,0,0,0,0,2023,Round 23
45,45,Taylor Adams,FWD,0,2,1,3,0,0,0,0,2023,Round 23
46,45,Callum Ah Chee,FWD,0,0,0,0,0,0,0,0,2023,Round 23
47,45,Ben Ainsworth,FWD,0,1,2,3,0,0,0,0,2023,Round 23
48,45,James Aish,MID,0,0,0,0,0,0,0,0,2023,Round 23
49,45,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2023,Round 23
50,45,Oscar Allen,KEYF,0,0,1,1,0,0,0,0,2023,Round 23
51,45,Jye Amiss,KEYF,0,0,0,0,0,0,0,0,2023,Round 23
52,45,Karl Amon,MID,0,0,2,2,0,0,0,0,2023,Round 23
53,45,Noah Anderson,MID,0,4,5,9,0,0,0,0,2023,Round 23
54,45,Mac Andrew,KEYD,0,0,1,1,0,0,0,0,2023,Round 23
55,45,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2023,Round 23
56,45,Lachie Ash,DEF,0,0,0,0,0,0,0,0,2023,Round 23
57,45,Tom Atkins,MID,0,4,1,5,0,0,0,0,2023,Round 23
58,45,Rory Atkins,DEF,0,0,0,0,0,0,0,0,2023,Round 23
59,45,Zac Bailey,FWD,0,0,2,2,0,0,0,0,2023,Round 23
60,45,Oskar Baker,MID,0,0,2,2,0,0,0,0,2023,Round 23
61,45,Liam Baker,DEF,0,0,0,0,0,0,0,0,2023,Round 23
62,45,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2023,Round 23
63,45,Noah Balta,KEYD,0,0,0,0,0,0,0,0,2023,Round 23
64,45,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2023,Round 23
65,45,Josh Battle,KEYD,0,0,0,0,0,0,0,0,2023,Round 23
66,45,Toby Bedford,FWD,0,0,3,3,0,0,0,0,2023,Round 23
67,45,Miles Bergman,DEF,0,0,2,2,0,0,0,0,2023,Round 23
68,45,Jarrod Berry,MID,0,2,0,2,0,0,0,0,2023,Round 23
69,45,Jed Bews,DEF,0,0,0,0,0,0,0,0,2023,Round 23
70,45,Nick Blakey,DEF,0,0,0,0,0,0,0,0,2023,Round 23
71,45,James Blanck,KEYD,0,0,0,0,0,0,0,0,2023,Round 23
72,45,Travis Boak,MID,0,0,1,1,0,0,0,0,2023,Round 23
73,45,Shai Bolton,FWD,0,0,2,2,0,0,0,0,2023,Round 23
74,45,Marcus Bontempelli,MID,0,5,7,12,0,0,0,0,2023,Round 23
75,45,James Borlase,KEYD,0,0,0,0,0,0,0,0,2023,Round 23
76,45,Jack Bowes,DEF,0,0,0,0,0,0,0,0,2023,Round 23
77,45,Jake Bowey,DEF,0,0,0,0,0,0,0,0,2023,Round 23
78,45,Angus Brayshaw,MID,0,0,4,4,0,0,0,0,2023,Round 23
79,45,Andrew Brayshaw,MID,0,1,4,5,0,0,0,0,2023,Round 23
80,45,Luke Breust,FWD,0,0,2,2,0,0,0,0,2023,Round 23
81,45,Nathan Broad,DEF,0,0,0,0,0,0,0,0,2023,Round 23
82,45,Callum M. Brown,FWD,0,0,0,0,0,0,0,0,2023,Round 23
83,45,Tanner Bruhn,MID,0,0,4,4,0,0,0,0,2023,Round 23
84,45,Jack Buckley,KEYD,0,0,0,0,0,0,0,0,2023,Round 23
85,45,Connor Budarick,DEF,0,0,0,0,0,0,0,0,2023,Round 23
