,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,49,1,4,5,10,72.1,20.4,68,2012,Round 22
1,2,Ben Hudson,RUC,38,1,2,3,9,50,23.7,76,2012,Round 22
2,2,Matthew Kreuzer,RUC,38,2,2,4,0,0,0,0,2012,Round 22
3,4,David Hale,RUC,33,1,3,4,8,39.3,24.2,84,2012,Round 22
4,5,Sam Jacobs,RUC,32,3,2,5,15,59.3,46.9,54,2012,Round 22
5,6,Shane Mumford,RUC,31,0,1,1,9,38.8,29,80,2012,Round 22
6,7,Will Minson,RUC,30,3,3,6,11,49.2,36.7,61,2012,Round 22
7,7,Nic Naitanui,RUC,30,0,1,1,12,62.5,40,48,2012,Round 22
8,9,Matthew Lobbe,RUC,29,1,1,2,3,42,10.3,69,2012,Round 22
9,10,Dean Cox,RUC,28,0,2,2,6,73.7,21.4,38,2012,Round 22
10,11,Jonathan Giles,RUC,27,3,1,4,8,39.1,29.6,69,2012,Round 22
11,12,Tom Bellchambers,RUC,26,1,0,1,7,49.1,26.9,53,2012,Round 22
12,13,Trent West,RUC,25,0,0,0,6,41.7,24,60,2012,Round 22
13,14,Ben McEvoy,RUC,22,0,0,0,3,29.3,13.6,75,2012,Round 22
14,15,Mike Pyke,RUC,21,1,0,1,5,52.5,23.8,40,2012,Round 22
15,15,Jake Spencer,RUC,21,1,0,1,2,33.3,9.5,63,2012,Round 22
16,17,Ivan Maric,RUC,17,1,4,5,7,31.5,41.2,54,2012,Round 22
17,18,Justin Westhoff,KEYF,14,0,0,0,1,60.9,7.1,23,2012,Round 22
18,19,Tom Hickey,RUC,13,0,0,0,0,0,0,0,2012,Round 22
19,20,Cameron Wood,RUC,12,0,1,1,6,16,50,75,2012,Round 22
20,21,Levi Casboult,KEYF,11,0,0,0,0,0,0,0,2012,Round 22
21,22,Zac Clarke,RUC,9,0,0,0,1,42.9,11.1,21,2012,Round 22
