,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Rory Lobb,KEYF,39,1,1,2,13,48.8,33.3,80,2017,Semi Finals
1,2,Nathan Vardy,RUC,33,1,1,2,6,47.8,18.2,69,2017,Semi Finals
2,3,Sam Naismith,RUC,31,1,2,3,8,49.2,25.8,63,2017,Semi Finals
3,4,Zac Smith,RUC,30,1,3,4,10,43.5,33.3,69,2017,Semi Finals
4,5,Drew Petrie,KEYF,18,0,0,0,8,46.2,44.4,39,2017,Semi Finals
5,6,Callum Sinclair,RUC,9,0,0,0,2,45,22.2,20,2017,Semi Finals
6,7,Jonathon Patton,KEYF,7,0,0,0,2,35,28.6,20,2017,Semi Finals
7,8,Rhys Stanley,RUC,6,0,0,0,1,35.3,16.7,17,2017,Semi Finals
8,9,Harry Himmelberg,KEYF,1,0,0,0,0,14.3,0,7,2017,Semi Finals
9,9,Dean Towers,FWD,1,0,3,3,0,25,0,4,2017,Semi Finals
10,11,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
11,11,Jed Bews,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
12,11,Mark Blicavs,MID,0,1,2,3,0,0,0,0,2017,Semi Finals
13,11,Stephen Coniglio,MID,0,2,6,8,0,0,0,0,2017,Semi Finals
14,11,Aidan Corr,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
15,11,Jamie Cripps,FWD,0,0,1,1,0,0,0,0,2017,Semi Finals
16,11,Harry Cunningham,FWD,0,0,0,0,0,0,0,0,2017,Semi Finals
17,11,Patrick Dangerfield,MID,0,0,2,2,0,0,0,0,2017,Semi Finals
18,11,Jack Darling,KEYF,0,1,0,1,0,0,0,0,2017,Semi Finals
19,11,Phil Davis,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
20,11,Brett Deledio,FWD,0,0,1,1,0,0,0,0,2017,Semi Finals
21,11,Liam Duggan,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
22,11,Mitch Duncan,MID,0,0,4,4,0,0,0,0,2017,Semi Finals
23,11,Lance Franklin,KEYF,0,0,1,1,0,0,0,0,2017,Semi Finals
24,11,Andrew Gaff,MID,0,0,0,0,0,0,0,0,2017,Semi Finals
25,11,Toby Greene,FWD,0,1,0,1,0,0,0,0,2017,Semi Finals
26,11,Heath Grundy,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
27,11,Zach Guthrie,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
28,11,Dan Hannebery,MID,0,0,3,3,0,0,0,0,2017,Semi Finals
29,11,Tom Hawkins,KEYF,0,1,0,1,0,0,0,1,2017,Semi Finals
30,11,Nick Haynes,DEF,0,1,1,2,0,0,0,0,2017,Semi Finals
31,11,Isaac Heeney,MID,0,1,4,5,0,0,0,0,2017,Semi Finals
32,11,Lachie Henderson,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
33,11,George Hewett,FWD,0,0,0,0,0,0,0,0,2017,Semi Finals
34,11,Jacob Hopper,MID,0,2,3,5,0,0,0,0,2017,Semi Finals
35,11,Shannon Hurn,DEF,0,1,2,3,0,0,0,0,2017,Semi Finals
36,11,Mark Hutchings,FWD,0,0,1,1,0,0,0,0,2017,Semi Finals
37,11,Kieren Jack,FWD,0,2,4,6,0,0,0,0,2017,Semi Finals
38,11,Lewis Jetta,FWD,0,0,0,0,0,0,0,0,2017,Semi Finals
39,11,Steve Johnson,FWD,0,0,2,2,0,0,0,1,2017,Semi Finals
40,11,Zak Jones,MID,0,2,0,2,0,0,0,0,2017,Semi Finals
41,11,Josh Kelly,MID,0,2,2,4,0,0,0,0,2017,Semi Finals
42,11,Josh P. Kennedy,MID,0,1,2,3,0,0,0,0,2017,Semi Finals
43,11,Josh J. Kennedy,KEYF,0,0,0,0,0,0,0,0,2017,Semi Finals
44,11,Jake Kolodjashnij,DEF,0,0,2,2,0,0,0,0,2017,Semi Finals
45,11,Darcy Lang,FWD,0,0,1,1,0,0,0,0,2017,Semi Finals
46,11,Mark LeCras,FWD,0,0,0,0,0,0,0,0,2017,Semi Finals
47,11,Jake Lloyd,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
48,11,Eric Mackenzie,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
49,11,Andrew Mackie,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
50,11,Jeremy McGovern,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
51,11,Jarrad McVeigh,DEF,0,0,1,1,0,0,0,0,2017,Semi Finals
52,11,Sam Menegola,FWD,0,0,2,2,0,0,0,0,2017,Semi Finals
53,11,Daniel Menzel,FWD,0,0,0,0,0,0,0,0,2017,Semi Finals
54,11,Callum Mills,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
55,11,Sam Mitchell,MID,0,1,1,2,0,0,0,0,2017,Semi Finals
56,11,Steven Motlop,FWD,0,0,1,1,0,0,0,0,2017,Semi Finals
57,11,Nic Newman,MID,0,0,2,2,0,0,0,0,2017,Semi Finals
58,11,Tom Papley,FWD,0,0,2,2,0,0,0,0,2017,Semi Finals
59,11,Brandan Parfitt,FWD,0,1,2,3,0,0,0,0,2017,Semi Finals
60,11,Luke Parker,MID,0,1,3,4,0,0,0,0,2017,Semi Finals
61,11,James Parsons,FWD,0,0,0,0,0,0,0,0,2017,Semi Finals
62,11,Matthew Priddis,MID,0,3,9,12,0,0,0,0,2017,Semi Finals
63,11,Dane Rampe,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
64,11,Jack Redden,MID,0,1,3,4,0,0,0,0,2017,Semi Finals
65,11,Sam Reid,KEYF,0,0,0,0,0,0,0,0,2017,Semi Finals
66,11,Gary Rohan,FWD,0,0,1,1,0,0,0,0,2017,Semi Finals
67,11,Tom Scully,MID,0,0,2,2,0,0,0,0,2017,Semi Finals
68,11,Scott Selwood,MID,0,4,3,7,0,0,0,0,2017,Semi Finals
69,11,Joel Selwood,MID,0,2,1,3,0,0,0,0,2017,Semi Finals
70,11,Heath Shaw,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
71,11,Dom Sheed,MID,0,2,3,5,0,0,0,0,2017,Semi Finals
72,11,Brad Sheppard,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
73,11,Dylan Shiel,MID,0,1,5,6,0,0,0,0,2017,Semi Finals
74,11,Luke Shuey,MID,0,2,4,6,0,0,0,0,2017,Semi Finals
75,11,Nick Smith,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
76,11,Tom Stewart,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
77,11,Tim Taranto,FWD,0,0,2,2,0,0,0,0,2017,Semi Finals
78,11,Harry Taylor,KEYF,0,0,0,0,0,0,0,0,2017,Semi Finals
79,11,Adam Tomlinson,KEYD,0,0,0,0,0,0,0,0,2017,Semi Finals
80,11,Zach Tuohy,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
81,11,Callan Ward,MID,0,2,4,6,0,0,0,0,2017,Semi Finals
82,11,Sharrod Wellingham,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
83,11,Lachie Whitfield,MID,0,0,2,2,0,0,0,0,2017,Semi Finals
84,11,Zac Williams,DEF,0,1,3,4,0,0,0,0,2017,Semi Finals
85,11,Nathan Wilson,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
86,11,Elliot Yeo,DEF,0,0,0,0,0,0,0,0,2017,Semi Finals
87,11,Matt de Boer,FWD,0,0,1,1,0,0,0,0,2017,Semi Finals
