,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,42,0,3,3,17,60.9,40.5,69,2014,Finals Week 1
1,2,Todd Goldstein,RUC,39,4,1,5,13,46.4,33.3,84,2014,Finals Week 1
2,3,Matthew Lobbe,RUC,26,1,1,2,8,36.1,30.8,72,2014,Finals Week 1
3,4,David Hale,RUC,24,2,0,2,2,49,8.3,49,2014,Finals Week 1
4,5,Mike Pyke,RUC,22,0,2,2,5,30.6,22.7,72,2014,Finals Week 1
5,6,Jonathon Ceglar,RUC,20,1,2,3,4,40.8,20,49,2014,Finals Week 1
6,6,Ivan Maric,RUC,20,1,2,3,2,29,10,69,2014,Finals Week 1
7,8,Paddy Ryder,RUC,19,2,1,3,5,29.7,26.3,64,2014,Finals Week 1
8,9,Hamish McIntosh,RUC,15,1,0,1,6,32.6,40,46,2014,Finals Week 1
9,10,Mark Blicavs,RUC,14,1,1,2,4,58.3,28.6,24,2014,Finals Week 1
10,11,Tom Bellchambers,RUC,9,0,1,1,2,31,22.2,29,2014,Finals Week 1
11,12,Kurt Tippett,KEYF,8,0,1,1,2,29.6,25,27,2014,Finals Week 1
12,13,Zac Clarke,RUC,6,0,1,1,2,20,33.3,30,2014,Finals Week 1
13,13,Josh Walker,KEYF,6,0,2,2,2,24,33.3,25,2014,Finals Week 1
14,15,Ben Griffiths,KEYF,5,0,0,0,1,29.4,20,17,2014,Finals Week 1
15,16,Dyson Heppell,MID,4,3,4,7,1,0,25,0,2014,Finals Week 1
16,16,Jackson Trengove,KEYD,4,0,0,0,1,28.6,25,14,2014,Finals Week 1
17,16,Justin Westhoff,KEYF,4,1,2,3,1,0,25,0,2014,Finals Week 1
18,16,Ollie Wines,MID,4,2,2,4,1,0,25,0,2014,Finals Week 1
19,20,Zac Dawson,KEYD,3,0,0,0,1,0,33.3,0,2014,Finals Week 1
20,21,Nat Fyfe,MID,2,3,4,7,1,0,50,0,2014,Finals Week 1
21,21,David Myers,MID,2,2,1,3,0,0,0,0,2014,Finals Week 1
22,21,Tendai Mzungu,MID,2,2,2,4,1,0,50,0,2014,Finals Week 1
23,21,Luke Parker,FWD,2,1,5,6,1,0,50,0,2014,Finals Week 1
24,21,Drew Petrie,KEYF,2,0,0,0,2,40,100,5,2014,Finals Week 1
25,26,Jimmy Bartel,FWD,1,1,1,2,1,0,100,0,2014,Finals Week 1
26,26,Josh Caddy,MID,1,1,1,2,0,0,0,0,2014,Finals Week 1
27,26,Troy Chaplin,KEYD,1,0,0,0,0,0,0,0,2014,Finals Week 1
28,26,Nick Dal Santo,FWD,1,1,1,2,1,0,100,0,2014,Finals Week 1
29,26,Brendon Goddard,MID,1,1,1,2,0,0,0,0,2014,Finals Week 1
30,26,Hamish Hartlett,FWD,1,1,2,3,1,0,100,0,2014,Finals Week 1
31,26,Sam Mitchell,MID,1,5,1,6,0,0,0,0,2014,Finals Week 1
32,26,David Mundy,MID,1,3,5,8,0,0,0,0,2014,Finals Week 1
33,26,Ricky Petterd,FWD,1,0,0,0,0,0,0,0,2014,Finals Week 1
34,26,Jared Polec,MID,1,0,1,1,0,0,0,0,2014,Finals Week 1
35,26,Jarryd Roughead,KEYF,1,0,0,0,0,0,0,0,2014,Finals Week 1
36,26,Jack Ziebell,MID,1,1,2,3,0,0,0,0,2014,Finals Week 1
37,38,Shaun Atley,DEF,0,0,1,1,0,0,0,0,2014,Finals Week 1
38,38,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
39,38,Hayden Ballantyne,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
40,38,Michael Barlow,MID,0,1,2,3,0,0,0,0,2014,Finals Week 1
41,38,Ryan Bastinac,MID,0,0,2,2,0,0,0,0,2014,Finals Week 1
42,38,Jake Batchelor,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
43,38,Grant Birchall,DEF,0,0,1,1,0,0,0,0,2014,Finals Week 1
44,38,Craig Bird,MID,0,1,1,2,0,0,0,0,2014,Finals Week 1
45,38,Aaron Black,KEYF,0,0,0,0,0,0,0,0,2014,Finals Week 1
46,38,Travis Boak,MID,0,9,3,12,0,0,0,0,2014,Finals Week 1
47,38,Luke Breust,FWD,0,0,2,2,0,0,0,0,2014,Finals Week 1
48,38,Matthew Broadbent,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
49,38,Ben Brown,KEYF,0,0,0,0,0,0,0,4,2014,Finals Week 1
50,38,Shaun Burgoyne,DEF,0,1,1,2,0,0,0,0,2014,Finals Week 1
51,38,Alipate Carlile,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
52,38,Paul Chapman,FWD,0,2,2,4,0,0,0,0,2014,Finals Week 1
53,38,Travis Colyer,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
54,38,Reece Conca,MID,0,0,1,1,0,0,0,0,2014,Finals Week 1
55,38,Kane Cornes,MID,0,0,2,2,0,0,0,0,2014,Finals Week 1
56,38,Trent Cotchin,MID,0,3,3,6,0,0,0,0,2014,Finals Week 1
57,38,Ryan Crowley,MID,0,1,1,2,0,0,0,0,2014,Finals Week 1
58,38,Hayden Crozier,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
59,38,Harry Cunningham,FWD,0,1,1,2,0,0,0,0,2014,Finals Week 1
60,38,Ben Cunnington,MID,0,3,4,7,0,0,0,0,2014,Finals Week 1
61,38,Joe Daniher,KEYF,0,0,0,0,0,0,0,0,2014,Finals Week 1
62,38,Brett Deledio,FWD,0,1,2,3,0,0,0,0,2014,Finals Week 1
63,38,Courtenay Dempsey,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
64,38,Paul Duffield,DEF,0,0,1,1,0,0,0,0,2014,Finals Week 1
65,38,Mitch Duncan,MID,0,0,3,3,0,0,0,0,2014,Finals Week 1
66,38,Taylor Duryea,DEF,0,0,1,1,0,0,0,0,2014,Finals Week 1
67,38,Brad Ebert,MID,0,0,2,2,0,0,0,0,2014,Finals Week 1
68,38,Shane Edwards,FWD,0,2,0,2,0,0,0,0,2014,Finals Week 1
69,38,Brandon Ellis,MID,0,0,0,0,0,0,0,0,2014,Finals Week 1
70,38,Corey Enright,DEF,0,0,1,1,0,0,0,0,2014,Finals Week 1
71,38,Michael Firrito,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
72,38,Nathan Foley,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
73,38,Lance Franklin,KEYF,0,0,0,0,0,0,0,0,2014,Finals Week 1
74,38,Josh Gibson,KEYD,0,0,1,1,0,0,0,0,2014,Finals Week 1
75,38,Sam Gibson,MID,0,0,2,2,0,0,0,0,2014,Finals Week 1
76,38,Martin Gleeson,MID,0,0,0,0,0,0,0,0,2014,Finals Week 1
77,38,Adam Goodes,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
78,38,Nathan Gordon,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
79,38,Robbie Gray,FWD,0,2,2,4,0,0,0,0,2014,Finals Week 1
80,38,Levi Greenwood,MID,0,4,2,6,0,0,0,0,2014,Finals Week 1
81,38,Shaun Grigg,MID,0,1,2,3,0,0,0,0,2014,Finals Week 1
82,38,Nathan Grima,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
83,38,Dylan Grimes,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
84,38,Heath Grundy,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
85,38,Jack Gunston,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
86,38,Cameron Guthrie,MID,0,0,3,3,0,0,0,0,2014,Finals Week 1
87,38,Dan Hannebery,MID,0,3,0,3,0,0,0,0,2014,Finals Week 1
88,38,Tom Hawkins,KEYF,0,0,0,0,0,0,0,0,2014,Finals Week 1
89,38,Michael Hibberd,DEF,0,0,2,2,0,0,0,0,2014,Finals Week 1
90,38,Bradley Hill,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
91,38,Stephen Hill,MID,0,1,1,2,0,0,0,0,2014,Finals Week 1
92,38,Heath Hocking,MID,0,0,4,4,0,0,0,0,2014,Finals Week 1
93,38,Luke Hodge,MID,0,0,2,2,0,0,0,0,2014,Finals Week 1
94,38,Jack Hombsch,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
95,38,Cale Hooker,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
96,38,George Horlin-Smith,MID,0,1,5,6,0,0,0,0,2014,Finals Week 1
97,38,Bachar Houli,DEF,0,1,2,3,0,0,0,0,2014,Finals Week 1
98,38,Ben Howlett,FWD,0,2,0,2,0,0,0,0,2014,Finals Week 1
99,38,Michael Hurley,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
100,38,Garrick Ibbotson,DEF,0,0,1,1,0,0,0,0,2014,Finals Week 1
101,38,Kieren Jack,MID,0,3,1,4,0,0,0,0,2014,Finals Week 1
102,38,Ben Jacobs,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
103,38,Lewis Jetta,FWD,0,0,3,3,0,0,0,0,2014,Finals Week 1
104,38,Steve Johnson,MID,0,0,2,2,0,0,0,0,2014,Finals Week 1
105,38,Tom Jonas,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
106,38,James Kelly,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
107,38,Josh P. Kennedy,MID,0,0,8,8,0,0,0,0,2014,Finals Week 1
108,38,Brian Lake,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
109,38,Will Langford,MID,0,2,4,6,0,0,0,0,2014,Finals Week 1
110,38,Jordan Lewis,MID,0,1,3,4,0,0,0,0,2014,Finals Week 1
111,38,Jake Lloyd,FWD,0,1,1,2,0,0,0,0,2014,Finals Week 1
112,38,Tom Lonergan,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
113,38,Andrew Mackie,DEF,0,1,0,1,0,0,0,0,2014,Finals Week 1
114,38,Jamie Macmillan,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
115,38,Nick Malceski,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
116,38,Dustin Martin,FWD,0,2,1,3,0,0,0,0,2014,Finals Week 1
117,38,Chris Mayne,FWD,0,1,0,1,0,0,0,0,2014,Finals Week 1
118,38,Luke McDonald,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
119,38,Ben McGlynn,MID,0,0,4,4,0,0,0,0,2014,Finals Week 1
120,38,Jarrad McVeigh,MID,0,0,1,1,0,0,0,0,2014,Finals Week 1
121,38,Zach Merrett,FWD,0,0,2,2,0,0,0,0,2014,Finals Week 1
122,38,Anthony Miles,MID,0,2,2,4,0,0,0,0,2014,Finals Week 1
123,38,Angus Monfries,FWD,0,0,1,1,0,0,0,0,2014,Finals Week 1
124,38,Andrew Moore,MID,0,0,1,1,0,0,0,0,2014,Finals Week 1
125,38,Steven Morris,DEF,0,0,2,2,0,0,0,0,2014,Finals Week 1
126,38,Steven Motlop,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
127,38,Jordan Murdoch,FWD,0,0,1,1,0,0,0,0,2014,Finals Week 1
128,38,Jake Neade,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
129,38,Lachie Neale,MID,0,1,7,8,0,0,0,0,2014,Finals Week 1
130,38,Chris Newman,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
131,38,Cameron O'Shea,DEF,0,0,1,1,0,0,0,0,2014,Finals Week 1
132,38,Matthew Pavlich,KEYF,0,0,0,0,0,0,0,0,2014,Finals Week 1
133,38,Danyle Pearce,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
134,38,Jasper Pittard,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
135,38,Paul Puopolo,FWD,0,0,1,1,0,0,0,0,2014,Finals Week 1
136,38,Dane Rampe,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
137,38,Alex Rance,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
138,38,Sam Reid,KEYF,0,0,0,0,0,0,0,0,2014,Finals Week 1
139,38,Ted Richards,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
140,38,Jack Riewoldt,KEYF,0,0,0,0,0,0,0,0,2014,Finals Week 1
141,38,Jared Rivers,KEYD,0,0,1,1,0,0,0,1,2014,Finals Week 1
142,38,Gary Rohan,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
143,38,Jay Schulz,KEYF,0,0,0,0,0,0,0,0,2014,Finals Week 1
144,38,Joel Selwood,MID,0,3,6,9,0,0,0,0,2014,Finals Week 1
145,38,Brad Sewell,MID,0,0,1,1,0,0,0,0,2014,Finals Week 1
146,38,Rhyce Shaw,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
147,38,Liam Shiels,MID,0,0,3,3,0,0,0,0,2014,Finals Week 1
148,38,Alex Silvagni,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
149,38,Jonathan Simpkin,FWD,0,0,1,1,0,0,0,0,2014,Finals Week 1
150,38,Isaac Smith,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
151,38,Nick Smith,DEF,0,0,1,1,0,0,0,0,2014,Finals Week 1
152,38,Matt Spangher,KEYD,0,0,1,1,0,0,0,0,2014,Finals Week 1
153,38,Lee Spurr,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
154,38,Brent Stanton,MID,0,0,0,0,0,0,0,0,2014,Finals Week 1
155,38,Ariel Steinberg,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
156,38,Mathew Stokes,MID,0,1,3,4,0,0,0,0,2014,Finals Week 1
157,38,Ben Stratton,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
158,38,Cam Sutcliffe,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
159,38,Andrew Swallow,MID,0,0,4,4,0,0,0,0,2014,Finals Week 1
160,38,Matt Taberner,KEYF,0,0,1,1,0,0,0,0,2014,Finals Week 1
161,38,Harry Taylor,KEYD,0,0,3,3,0,0,0,0,2014,Finals Week 1
162,38,Lindsay Thomas,FWD,0,0,1,1,0,0,0,0,2014,Finals Week 1
163,38,Scott D. Thompson,KEYD,0,0,0,0,0,0,0,0,2014,Finals Week 1
164,38,Jackson Thurlow,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
165,38,Kayne Turner,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
166,38,Travis Varcoe,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
167,38,Nick Vlastuin,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
168,38,Michael Walters,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
169,38,Jobe Watson,MID,0,0,5,5,0,0,0,0,2014,Finals Week 1
170,38,Daniel Wells,MID,0,1,3,4,0,0,0,0,2014,Finals Week 1
171,38,Matthew White,FWD,0,0,0,0,0,0,0,0,2014,Finals Week 1
172,38,Jason Winderlich,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
173,38,Chad Wingard,FWD,0,0,1,1,0,0,0,0,2014,Finals Week 1
174,38,Sam Wright,DEF,0,0,0,0,0,0,0,0,2014,Finals Week 1
175,38,David Zaharakis,FWD,0,1,0,1,0,0,0,0,2014,Finals Week 1
