,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,69,0,3,3,17,75,24.6,92,2015,Round 9
1,2,Mike Pyke,RUC,53,0,1,1,17,60.9,32.1,87,2015,Round 9
2,3,Todd Goldstein,RUC,51,4,0,4,14,51,27.5,100,2015,Round 9
3,4,Shane Mumford,RUC,46,1,2,3,11,44.7,23.9,103,2015,Round 9
4,5,Matthew Lobbe,RUC,45,3,0,3,9,45.5,20,99,2015,Round 9
5,6,Jake Spencer,RUC,39,1,2,3,10,39.8,25.6,98,2015,Round 9
6,7,Nic Naitanui,RUC,36,4,3,7,12,69.2,33.3,52,2015,Round 9
7,8,Stefan Martin,RUC,31,3,4,7,11,42.5,35.5,73,2015,Round 9
8,9,Billy Longer,RUC,30,2,2,4,7,39,23.3,77,2015,Round 9
9,10,Tom Bellchambers,RUC,27,0,2,2,9,39.7,33.3,68,2015,Round 9
10,11,Mark Blicavs,RUC,25,2,3,5,7,42.4,28,59,2015,Round 9
11,11,Tom Nicholls,RUC,25,2,2,4,5,30.9,20,81,2015,Round 9
12,13,Jordan Roughead,KEYD,24,0,2,2,11,55.8,45.8,43,2015,Round 9
13,14,Jonathon Ceglar,RUC,23,0,1,1,3,40.4,13,57,2015,Round 9
14,14,Ivan Maric,RUC,23,3,4,7,7,31.9,30.4,72,2015,Round 9
15,16,David Hale,RUC,22,0,2,2,5,46.8,22.7,47,2015,Round 9
16,16,Sam Jacobs,RUC,22,0,1,1,6,20.2,27.3,109,2015,Round 9
17,18,Brodie Grundy,RUC,21,0,3,3,7,37.5,33.3,56,2015,Round 9
18,18,Jarrod Witts,RUC,21,3,2,5,4,38.9,19,54,2015,Round 9
19,18,Cameron Wood,RUC,21,1,3,4,10,23.1,47.6,91,2015,Round 9
20,21,Callum Sinclair,RUC,19,0,3,3,4,38.8,21.1,49,2015,Round 9
21,22,Will Minson,RUC,17,1,6,7,4,25.4,23.5,67,2015,Round 9
22,23,Kurt Tippett,KEYF,16,0,2,2,4,47.1,25,34,2015,Round 9
23,24,Matthew Leuenberger,RUC,13,1,0,1,2,50,15.4,26,2015,Round 9
24,25,Keegan Brooksby,RUC,12,0,0,0,4,50,33.3,24,2015,Round 9
25,25,Zac Clarke,RUC,12,0,0,0,4,41.4,33.3,29,2015,Round 9
26,27,Tom Hickey,RUC,7,0,0,0,1,35,14.3,20,2015,Round 9
27,27,Justin Westhoff,KEYF,7,0,2,2,2,50,28.6,14,2015,Round 9
28,29,Levi Casboult,KEYF,6,0,1,1,4,20,66.7,30,2015,Round 9
29,29,Ben Griffiths,KEYF,6,0,0,0,1,50,16.7,12,2015,Round 9
