,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Reilly O'Brien,RUC,48,0,4,4,16,68.6,33.3,70,2022,Round 16
1,2,Matt Flynn,RUC,46,0,3,3,13,58.2,28.3,79,2022,Round 16
2,3,Ned Reeves,RUC,39,1,4,5,12,48.1,30.8,81,2022,Round 16
3,4,Sean Darcy,RUC,38,4,5,9,10,52.8,26.3,72,2022,Round 16
4,5,Oscar McInerney,RUC,33,1,3,4,9,46.5,27.3,71,2022,Round 16
5,6,Paddy Ryder,RUC,31,0,1,1,10,64.6,32.3,48,2022,Round 16
6,7,Sam Draper,RUC,30,2,2,4,9,46.9,30,64,2022,Round 16
7,7,Jarrod Witts,RUC,30,1,1,2,6,40.5,20,74,2022,Round 16
8,9,Nic Naitanui,RUC,26,2,4,6,11,43.3,42.3,60,2022,Round 16
9,9,Jordon Sweet,RUC,26,0,3,3,12,38.2,46.2,68,2022,Round 16
10,11,Rhys Stanley,RUC,25,0,2,2,3,42.4,12,59,2022,Round 16
11,12,Tom De Koning,RUC,24,1,0,1,10,36.4,41.7,66,2022,Round 16
12,13,Tristan Xerri,RUC,23,1,1,2,4,50,17.4,46,2022,Round 16
13,14,Toby Nankervis,RUC,22,1,1,2,8,36.7,36.4,60,2022,Round 16
14,15,Mason Cox,RUC,21,0,1,1,7,51.2,33.3,41,2022,Round 16
15,16,Darcy Cameron,RUC,18,0,1,1,4,38.3,22.2,47,2022,Round 16
16,16,Tom Hickey,RUC,18,1,0,1,7,26.5,38.9,68,2022,Round 16
17,18,Charlie Dixon,KEYF,15,1,1,2,5,34.1,33.3,44,2022,Round 16
18,18,Todd Goldstein,RUC,15,0,0,0,5,36.6,33.3,41,2022,Round 16
19,20,Rory Lobb,KEYF,13,1,0,1,4,56.5,30.8,23,2022,Round 16
20,21,Sam Weideman,KEYF,11,0,1,1,4,15.1,36.4,73,2022,Round 16
21,21,Bailey J. Williams,RUC,11,1,0,1,3,40.7,27.3,27,2022,Round 16
22,23,Rowan Marshall,RUC,10,2,2,4,2,25.6,20,39,2022,Round 16
23,24,Ivan Soldo,RUC,9,1,1,2,3,33.3,33.3,27,2022,Round 16
24,25,Riley Thilthorpe,KEYF,8,0,1,1,2,80,25,10,2022,Round 16
25,26,Daniel McStay,KEYF,7,0,0,0,3,41.2,42.9,17,2022,Round 16
26,27,Jesse Hogan,KEYF,6,0,0,0,1,46.2,16.7,13,2022,Round 16
27,27,Peter Wright,KEYF,6,1,0,1,2,54.5,33.3,11,2022,Round 16
28,29,Jeremy Finlayson,RUC,5,2,3,5,2,11.6,40,43,2022,Round 16
29,29,Jack Silvagni,KEYF,5,0,0,0,2,38.5,40,13,2022,Round 16
30,31,Mark Blicavs,RUC,4,2,4,6,0,21.1,0,19,2022,Round 16
31,31,Sam Reid,KEYF,4,0,0,0,1,30.8,25,13,2022,Round 16
32,31,Josh Schache,KEYF,4,0,0,0,1,18.2,25,22,2022,Round 16
33,34,Mitch Brown,KEYF,2,0,0,0,0,13.3,0,15,2022,Round 16
34,34,Caleb Graham,KEYD,2,0,0,0,2,25,100,8,2022,Round 16
35,34,Tom Hawkins,KEYF,2,0,1,1,0,25,0,8,2022,Round 16
36,34,Jacob Koschitzke,KEYF,2,0,1,1,0,8.3,0,24,2022,Round 16
37,34,Todd Marshall,KEYF,2,0,0,0,0,25,0,8,2022,Round 16
38,39,Levi Casboult,KEYF,1,0,0,0,0,20,0,5,2022,Round 16
39,39,Harry McKay,KEYF,1,0,0,0,0,20,0,5,2022,Round 16
40,39,Taylor Walker,KEYF,1,0,2,2,0,12.5,0,8,2022,Round 16
41,42,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2022,Round 16
42,42,Taylor Adams,MID,0,0,3,3,0,0,0,0,2022,Round 16
43,42,Callum Ah Chee,MID,0,1,1,2,0,0,0,0,2022,Round 16
44,42,Ben Ainsworth,FWD,0,2,0,2,0,0,0,0,2022,Round 16
45,42,James Aish,MID,0,0,3,3,0,0,0,0,2022,Round 16
46,42,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2022,Round 16
47,42,Karl Amon,MID,0,0,0,0,0,0,0,0,2022,Round 16
48,42,Jed Anderson,FWD,0,0,0,0,0,0,0,0,2022,Round 16
49,42,Noah Anderson,MID,0,1,5,6,0,0,0,0,2022,Round 16
50,42,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2022,Round 16
51,42,Noah Answerth,DEF,0,0,0,0,0,0,0,0,2022,Round 16
52,42,Lachie Ash,MID,0,0,2,2,0,0,0,0,2022,Round 16
53,42,Tom Atkins,DEF,0,0,3,3,0,0,0,0,2022,Round 16
54,42,Zac Bailey,FWD,0,1,1,2,0,0,0,0,2022,Round 16
55,42,Liam Baker,DEF,0,0,1,1,0,0,0,0,2022,Round 16
56,42,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2022,Round 16
57,42,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2022,Round 16
58,42,Tom Barrass,KEYD,0,0,1,1,0,0,0,0,2022,Round 16
59,42,Josh Battle,KEYD,0,0,0,0,0,0,0,0,2022,Round 16
60,42,Rhett Bazzo,KEYD,0,0,0,0,0,0,0,0,2022,Round 16
61,42,Dominic Bedendo,MID,0,0,0,0,0,0,0,0,2022,Round 16
62,42,Toby Bedford,FWD,0,0,1,1,0,0,0,0,2022,Round 16
63,42,Miles Bergman,MID,0,0,1,1,0,0,0,0,2022,Round 16
64,42,Jarrod Berry,MID,0,0,3,3,0,0,0,0,2022,Round 16
65,42,Sam Berry,MID,0,2,1,3,0,0,0,0,2022,Round 16
