,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Max Gawn,RUC,44,0,3,3,12,77.2,27.3,57,2021,Round 8
1,2,Sean Darcy,RUC,39,0,5,5,12,65,30.8,60,2021,Round 8
2,3,Toby Nankervis,RUC,36,1,0,1,11,59,30.6,61,2021,Round 8
3,4,Scott Lycett,RUC,34,0,2,2,5,45.3,14.7,75,2021,Round 8
4,5,Marc Pittonet,RUC,33,4,3,7,8,50.8,24.2,65,2021,Round 8
5,6,Nic Naitanui,RUC,29,2,4,6,14,64.4,48.3,45,2021,Round 8
6,7,Reilly O'Brien,RUC,28,1,1,2,7,37.3,25,75,2021,Round 8
7,8,Paddy Ryder,RUC,27,1,1,2,10,62.8,37,43,2021,Round 8
8,9,Andrew Phillips,RUC,26,1,1,2,11,49.1,42.3,53,2021,Round 8
9,10,Shane Mumford,RUC,24,1,1,2,10,40.7,41.7,59,2021,Round 8
10,11,Brodie Grundy,RUC,23,2,3,5,9,46,39.1,50,2021,Round 8
11,12,Rowan Marshall,RUC,22,1,3,4,12,73.3,54.5,30,2021,Round 8
12,13,Todd Goldstein,RUC,20,4,0,4,7,46.5,35,43,2021,Round 8
13,14,Ben McEvoy,RUC,19,0,1,1,7,31.7,36.8,60,2021,Round 8
14,15,Jordon Sweet,RUC,17,0,1,1,4,25,23.5,68,2021,Round 8
15,16,Mark Blicavs,KEYD,16,0,5,5,5,39,31.3,41,2021,Round 8
16,16,Tom Hickey,RUC,16,3,3,6,5,21.3,31.3,75,2021,Round 8
17,18,Oscar McInerney,RUC,15,1,1,2,3,24.2,20,62,2021,Round 8
18,19,Rory Lobb,KEYF,13,0,1,1,4,68.4,30.8,19,2021,Round 8
19,20,Callum Sinclair,RUC,12,0,1,1,4,57.1,33.3,21,2021,Round 8
20,21,Peter Wright,RUC,10,0,1,1,2,50,20,20,2021,Round 8
21,22,Levi Casboult,KEYF,8,0,1,1,3,42.1,37.5,19,2021,Round 8
22,22,Caleb Graham,RUC,8,3,0,3,4,14.3,50,56,2021,Round 8
23,22,Esava Ratugolea,RUC,8,1,0,1,2,28.6,25,28,2021,Round 8
