,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Jarrod Witts,RUC,51,3,7,10,13,56.7,25.5,90,2023,Round 1
1,2,Sean Darcy,RUC,38,1,3,4,10,62.3,26.3,61,2023,Round 1
2,3,Toby Nankervis,RUC,37,0,5,5,10,53.6,27,69,2023,Round 1
3,3,Bailey J. Williams,RUC,37,2,1,3,11,58.7,29.7,63,2023,Round 1
4,5,Oscar McInerney,RUC,33,2,2,4,5,43.4,15.2,76,2023,Round 1
5,5,Reilly O'Brien,RUC,33,3,2,5,13,61.1,39.4,54,2023,Round 1
6,7,Darcy Cameron,RUC,29,1,2,3,13,43.3,44.8,67,2023,Round 1
7,7,Rhys Stanley,RUC,29,0,2,2,8,46.8,27.6,62,2023,Round 1
8,9,Scott Lycett,RUC,26,1,1,2,9,36.1,34.6,72,2023,Round 1
9,10,Matt Flynn,RUC,25,1,1,2,12,52.1,48,48,2023,Round 1
10,11,Tom De Koning,RUC,24,1,2,3,7,34.8,29.2,69,2023,Round 1
11,12,Tim English,RUC,22,1,2,3,6,35.5,27.3,62,2023,Round 1
12,13,Max Gawn,RUC,21,1,4,5,7,55.3,33.3,38,2023,Round 1
13,14,Ned Reeves,RUC,18,0,0,0,6,52.9,33.3,34,2023,Round 1
14,15,Rowan Marshall,RUC,17,1,4,5,5,27,29.4,63,2023,Round 1
15,16,Mason Cox,RUC,16,1,0,1,5,51.6,31.3,31,2023,Round 1
16,17,Peter Ladhams,RUC,15,3,2,5,3,22.7,20,66,2023,Round 1
17,18,Charlie Comben,KEYF,12,1,2,3,2,30,16.7,40,2023,Round 1
18,18,Brodie Grundy,RUC,12,0,0,0,4,41.4,33.3,29,2023,Round 1
19,18,Lloyd Meek,RUC,12,2,0,2,2,40,16.7,30,2023,Round 1
20,21,Sam Draper,RUC,11,0,2,2,6,30.6,54.5,36,2023,Round 1
21,21,Hugh Greenwood,MID,11,1,3,4,2,30.6,18.2,36,2023,Round 1
22,23,Callum Jamieson,KEYF,10,0,0,0,1,58.8,10,17,2023,Round 1
23,24,Andrew Phillips,RUC,9,1,0,1,2,45,22.2,20,2023,Round 1
24,24,Tristan Xerri,RUC,9,1,0,1,4,60,44.4,15,2023,Round 1
25,26,Charlie Dixon,KEYF,8,0,1,1,2,57.1,25,14,2023,Round 1
26,27,Luke Jackson,RUC,7,0,2,2,3,41.2,42.9,17,2023,Round 1
27,27,Hayden McLean,RUC,7,1,1,2,3,28,42.9,25,2023,Round 1
28,29,Mark Blicavs,RUC,5,1,3,4,2,20.8,40,24,2023,Round 1
29,29,Joe Daniher,KEYF,5,0,1,1,2,35.7,40,14,2023,Round 1
30,29,Ben Miller,RUC,5,0,3,3,3,50,60,10,2023,Round 1
31,32,Tom Hawkins,KEYF,4,0,0,0,1,44.4,25,9,2023,Round 1
32,32,Elliott Himmelberg,KEYF,4,0,1,1,0,33.3,0,12,2023,Round 1
33,34,Levi Casboult,KEYF,3,0,0,0,0,60,0,5,2023,Round 1
34,34,Eric Hipwood,KEYF,3,0,0,0,0,42.9,0,7,2023,Round 1
35,34,Lachie Jones,DEF,3,1,1,2,1,50,33.3,6,2023,Round 1
36,34,Rory Lobb,KEYF,3,0,0,0,1,33.3,33.3,9,2023,Round 1
37,34,Taylor Walker,KEYF,3,0,1,1,2,42.9,66.7,7,2023,Round 1
38,39,Mabior Chol,KEYF,2,0,1,1,0,33.3,0,6,2023,Round 1
39,39,Jack Darling,KEYF,2,0,0,0,1,22.2,50,9,2023,Round 1
40,39,Jesse Hogan,KEYF,2,0,0,0,0,40,0,5,2023,Round 1
41,39,Tom McDonald,KEYF,2,0,0,0,1,18.2,50,11,2023,Round 1
42,39,Jack Silvagni,KEYF,2,0,1,1,1,11.1,50,18,2023,Round 1
43,44,Ben Brown,KEYF,1,0,0,0,0,100,0,1,2023,Round 1
44,44,Anthony Caminiti,KEYF,1,0,0,0,0,50,0,2,2023,Round 1
45,44,Zaine Cordy,KEYD,1,0,0,0,1,14.3,100,7,2023,Round 1
46,44,Sam Darcy,KEYF,1,0,0,0,0,25,0,4,2023,Round 1
47,44,Willem Drew,MID,1,2,1,3,0,100,0,1,2023,Round 1
48,44,Tom Lynch,KEYF,1,0,2,2,0,16.7,0,6,2023,Round 1
49,44,Aaron Naughton,KEYF,1,0,1,1,0,20,0,5,2023,Round 1
50,44,Jake Riccardi,KEYF,1,0,0,0,0,6.3,0,16,2023,Round 1
51,44,Jack Riewoldt,KEYF,1,0,1,1,0,25,0,4,2023,Round 1
52,44,Ollie Wines,MID,1,2,4,6,0,50,0,2,2023,Round 1
53,54,Blake Acres,MID,0,0,0,0,0,0,0,0,2023,Round 1
54,54,Taylor Adams,FWD,0,1,2,3,0,0,0,0,2023,Round 1
55,54,Ben Ainsworth,FWD,0,1,0,1,0,0,0,0,2023,Round 1
56,54,James Aish,MID,0,0,1,1,0,0,0,0,2023,Round 1
57,54,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2023,Round 1
58,54,Oscar Allen,KEYF,0,0,0,0,0,0,0,0,2023,Round 1
59,54,Karl Amon,MID,0,0,1,1,0,0,0,0,2023,Round 1
60,54,Noah Anderson,MID,0,3,1,4,0,0,0,0,2023,Round 1
61,54,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2023,Round 1
62,54,Lachie Ash,DEF,0,1,0,1,0,0,0,0,2023,Round 1
63,54,Will Ashcroft,MID,0,2,2,4,0,0,0,0,2023,Round 1
64,54,Tom Atkins,MID,0,2,2,4,0,0,0,0,2023,Round 1
65,54,Zac Bailey,FWD,0,0,2,2,0,0,0,0,2023,Round 1
66,54,Oskar Baker,MID,0,0,0,0,0,0,0,0,2023,Round 1
67,54,Liam Baker,DEF,0,0,0,0,0,0,0,0,2023,Round 1
68,54,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2023,Round 1
69,54,Noah Balta,KEYD,0,0,0,0,0,0,0,0,2023,Round 1
70,54,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2023,Round 1
71,54,Tom Barrass,KEYD,0,0,0,0,0,0,0,1,2023,Round 1
72,54,Josh Battle,KEYD,0,0,1,1,0,0,0,0,2023,Round 1
73,54,Miller Bergman,DEF,0,0,0,0,0,0,0,0,2023,Round 1
74,54,Miles Bergman,DEF,0,0,4,4,0,0,0,0,2023,Round 1
75,54,Jarrod Berry,MID,0,0,0,0,0,0,0,0,2023,Round 1
76,54,Sam Berry,MID,0,2,2,4,0,0,0,0,2023,Round 1
77,54,Jed Bews,DEF,0,0,0,0,0,0,0,0,2023,Round 1
78,54,Nick Blakey,DEF,0,0,0,0,0,0,0,0,2023,Round 1
79,54,James Blanck,KEYD,0,0,0,0,0,0,0,0,2023,Round 1
80,54,Shai Bolton,FWD,0,2,1,3,0,0,0,0,2023,Round 1
81,54,Aiden Bonar,KEYD,0,0,0,0,0,0,0,0,2023,Round 1
82,54,Marcus Bontempelli,MID,0,1,5,6,0,0,0,0,2023,Round 1
83,54,Jake Bowey,DEF,0,1,0,1,0,0,0,0,2023,Round 1
84,54,Lachlan Bramble,MID,0,0,0,0,0,0,0,0,2023,Round 1
85,54,Angus Brayshaw,MID,0,0,0,0,0,0,0,0,2023,Round 1
86,54,Andrew Brayshaw,MID,0,1,1,2,0,0,0,0,2023,Round 1
87,54,Luke Breust,FWD,0,0,0,0,0,0,0,0,2023,Round 1
88,54,Nathan Broad,DEF,0,0,1,1,0,0,0,0,2023,Round 1
89,54,Will Brodie,MID,0,1,4,5,0,0,0,0,2023,Round 1
90,54,Tyler Brown,MID,0,0,0,0,0,0,0,0,2023,Round 1
91,54,Josh Bruce,KEYD,0,0,0,0,0,0,0,0,2023,Round 1
92,54,Tanner Bruhn,MID,0,3,0,3,0,0,0,0,2023,Round 1
93,54,Jack Buckley,KEYD,0,0,0,0,0,0,0,0,2023,Round 1
94,54,Ryan Burton,DEF,0,0,0,0,0,0,0,0,2023,Round 1
95,54,Dan Butler,FWD,0,0,1,1,0,0,0,0,2023,Round 1
96,54,Zak Butters,MID,0,0,4,4,0,0,0,0,2023,Round 1
97,54,Jordon Butts,KEYD,0,0,1,1,0,0,0,0,2023,Round 1
98,54,Darcy Byrne-Jones,FWD,0,0,1,1,0,0,0,0,2023,Round 1
