,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Mark Jamar,RUC,44,0,2,2,9,58.7,20.5,75,2013,Round 8
1,2,Matthew Leuenberger,RUC,43,1,2,3,10,55.8,23.3,77,2013,Round 8
2,3,Will Minson,RUC,40,1,0,1,13,61.5,32.5,65,2013,Round 8
3,4,Robert Warnock,RUC,30,0,2,2,6,41.7,20,72,2013,Round 8
4,5,Max Bailey,RUC,29,2,2,4,12,49.2,41.4,59,2013,Round 8
5,5,Mike Pyke,RUC,29,0,0,0,5,52.7,17.2,55,2013,Round 8
6,7,Zac Clarke,RUC,27,1,1,2,6,40.3,22.2,67,2013,Round 8
7,8,Darren Jolly,RUC,26,3,1,4,9,39.4,34.6,66,2013,Round 8
8,9,Dean Cox,RUC,25,2,0,2,5,64.1,20,39,2013,Round 8
9,9,Trent West,RUC,25,1,4,5,5,50,20,50,2013,Round 8
10,11,Todd Goldstein,RUC,23,1,3,4,5,35.9,21.7,64,2013,Round 8
11,11,Sam Jacobs,RUC,23,2,1,3,7,54.8,30.4,42,2013,Round 8
12,11,Paddy Ryder,RUC,23,0,4,4,7,38.3,30.4,60,2013,Round 8
13,14,Shane Mumford,RUC,22,0,1,1,4,46.8,18.2,47,2013,Round 8
14,15,Jonathan Giles,RUC,20,1,0,1,8,35.7,40,56,2013,Round 8
15,15,David Hale,RUC,20,1,3,4,5,42.6,25,47,2013,Round 8
16,15,Matthew Lobbe,RUC,20,0,1,1,4,38.5,20,52,2013,Round 8
17,15,Nic Naitanui,RUC,20,0,3,3,6,50,30,40,2013,Round 8
18,19,Tom Bellchambers,RUC,19,0,0,0,8,55.9,42.1,34,2013,Round 8
19,20,Orren Stephenson,RUC,17,1,1,2,7,27,41.2,63,2013,Round 8
20,20,Ty Vickery,KEYF,17,1,0,1,5,44.7,29.4,38,2013,Round 8
21,22,Dean Brogan,RUC,16,1,4,5,4,31.4,25,51,2013,Round 8
22,22,Jarrad Redden,RUC,16,0,1,1,2,30.8,12.5,52,2013,Round 8
23,24,Ben McEvoy,RUC,15,1,0,1,3,36.6,20,41,2013,Round 8
24,25,Matthew Kreuzer,RUC,12,1,0,1,1,37.5,8.3,32,2013,Round 8
25,26,Mark Blicavs,RUC,10,1,0,1,1,29.4,10,34,2013,Round 8
26,26,Max Gawn,RUC,10,0,0,0,2,38.5,20,26,2013,Round 8
27,28,Jarrod Witts,RUC,7,0,0,0,1,46.7,14.3,15,2013,Round 8
28,29,Jack Hannath,RUC,6,1,0,1,1,19.4,16.7,31,2013,Round 8
29,29,Shaun McKernan,KEYF,6,1,0,1,0,40,0,15,2013,Round 8
30,29,Zac Smith,RUC,6,0,1,1,0,25,0,24,2013,Round 8
31,32,Tom Hickey,RUC,4,0,0,0,2,25,50,16,2013,Round 8
32,32,Tom J. Lynch,KEYF,4,0,1,1,0,14.8,0,27,2013,Round 8
33,34,Michael Barlow,MID,3,1,5,6,1,100,33.3,2,2013,Round 8
34,34,Patrick Dangerfield,MID,3,1,2,3,1,0,33.3,0,2013,Round 8
35,34,Majak Daw,KEYF,3,0,1,1,1,21.4,33.3,14,2013,Round 8
36,37,Jared Brennan,MID,2,0,4,4,1,11.1,50,18,2013,Round 8
37,37,Sam Day,KEYF,2,0,0,0,1,50,50,4,2013,Round 8
38,37,Nat Fyfe,MID,2,2,5,7,1,0,50,0,2013,Round 8
39,37,Jeremy Howe,FWD,2,0,1,1,0,100,0,1,2013,Round 8
40,37,Jordan Lisle,KEYF,2,0,0,0,1,11.8,50,17,2013,Round 8
41,37,Jaeger O'Meara,MID,2,2,2,4,1,0,50,0,2013,Round 8
42,37,Joel Selwood,MID,2,2,2,4,1,0,50,0,2013,Round 8
43,37,Justin Westhoff,KEYF,2,0,0,0,0,100,0,1,2013,Round 8
44,45,Jimmy Bartel,DEF,1,1,1,2,1,0,100,0,2013,Round 8
45,45,Harley Bennell,MID,1,2,0,2,0,0,0,0,2013,Round 8
46,45,Matthew Boyd,MID,1,1,3,4,0,0,0,0,2013,Round 8
47,45,Shaun Burgoyne,MID,1,0,2,2,0,0,0,0,2013,Round 8
48,45,Josh Caddy,MID,1,1,1,2,0,0,0,0,2013,Round 8
49,45,Stephen Coniglio,MID,1,1,4,5,0,0,0,0,2013,Round 8
50,45,Richard Douglas,MID,1,1,3,4,1,0,100,0,2013,Round 8
51,45,Brad Ebert,MID,1,1,0,1,0,0,0,0,2013,Round 8
52,45,Darren Glass,KEYD,1,0,0,0,0,0,0,0,2013,Round 8
53,45,Shaun Grigg,MID,1,2,1,3,0,0,0,0,2013,Round 8
54,45,Lachlan Hansen,KEYD,1,0,0,0,1,0,100,0,2013,Round 8
55,45,Hamish Hartlett,MID,1,1,2,3,0,0,0,0,2013,Round 8
56,45,Daniel Jackson,MID,1,0,5,5,0,100,0,1,2013,Round 8
57,45,Jordan Lewis,MID,1,4,6,10,1,0,100,0,2013,Round 8
58,45,Tom Liberatore,MID,1,3,3,6,0,100,0,1,2013,Round 8
59,45,Quinten Lynch,KEYF,1,0,0,0,0,33.3,0,3,2013,Round 8
60,45,David Mundy,MID,1,1,1,2,1,0,100,0,2013,Round 8
61,45,Luke Russell,DEF,1,0,1,1,0,0,0,0,2013,Round 8
62,45,Rory Sloane,MID,1,0,1,1,1,0,100,0,2013,Round 8
