,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sam Jacobs,RUC,38,0,0,0,13,51.4,34.2,74,2012,Preliminary Finals
1,2,Darren Jolly,RUC,34,1,1,2,14,42.5,41.2,80,2012,Preliminary Finals
2,3,Shane Mumford,RUC,32,0,0,0,10,43.8,31.3,73,2012,Preliminary Finals
3,4,David Hale,RUC,17,0,0,0,3,28.8,17.6,59,2012,Preliminary Finals
4,5,Mike Pyke,RUC,16,0,2,2,4,72.7,25,22,2012,Preliminary Finals
5,6,Jarryd Roughead,KEYF,11,1,2,3,2,45.8,18.2,24,2012,Preliminary Finals
6,7,Kurt Tippett,KEYF,6,2,0,2,1,60,16.7,10,2012,Preliminary Finals
7,8,Chris Dawes,KEYF,3,0,0,0,0,25,0,12,2012,Preliminary Finals
8,8,Jordan Lewis,FWD,3,4,1,5,1,0,33.3,0,2012,Preliminary Finals
9,10,Xavier Ellis,MID,1,0,0,0,0,0,0,0,2012,Preliminary Finals
10,10,Liam Shiels,MID,1,1,1,2,0,0,0,0,2012,Preliminary Finals
11,10,Steele Sidebottom,MID,1,0,1,1,0,0,0,0,2012,Preliminary Finals
12,10,Scott Thompson,MID,1,1,2,3,1,100,100,1,2012,Preliminary Finals
13,14,Dayne Beams,MID,0,1,3,4,0,0,0,0,2012,Preliminary Finals
14,14,Grant Birchall,DEF,0,0,0,0,0,0,0,0,2012,Preliminary Finals
15,14,Craig Bird,FWD,0,0,0,0,0,0,0,0,2012,Preliminary Finals
16,14,Jarryd Blair,FWD,0,1,3,4,0,0,0,0,2012,Preliminary Finals
17,14,Jude Bolton,FWD,0,0,1,1,0,0,0,0,2012,Preliminary Finals
18,14,Luke Breust,FWD,0,1,1,2,0,0,0,0,2012,Preliminary Finals
19,14,Nathan Brown,KEYD,0,0,0,0,0,0,0,2,2012,Preliminary Finals
20,14,Shaun Burgoyne,DEF,0,2,0,2,0,0,0,0,2012,Preliminary Finals
21,14,Ian Callinan,FWD,0,0,0,0,0,0,0,0,2012,Preliminary Finals
22,14,Travis Cloke,KEYF,0,0,0,0,0,0,0,0,2012,Preliminary Finals
23,14,Patrick Dangerfield,MID,0,4,5,9,0,0,0,0,2012,Preliminary Finals
24,14,Michael Doughty,DEF,0,0,0,0,0,0,0,0,2012,Preliminary Finals
25,14,Richard Douglas,MID,0,1,0,1,0,0,0,0,2012,Preliminary Finals
26,14,Jamie Elliott,FWD,0,0,0,0,0,0,0,0,2012,Preliminary Finals
27,14,Alex Fasolo,FWD,0,0,2,2,0,0,0,0,2012,Preliminary Finals
28,14,Lance Franklin,KEYF,0,0,0,0,0,0,0,0,2012,Preliminary Finals
29,14,Josh Gibson,KEYD,0,0,0,0,0,0,0,0,2012,Preliminary Finals
30,14,Tyson Goldsack,FWD,0,1,0,1,0,0,0,0,2012,Preliminary Finals
31,14,Adam Goodes,FWD,0,2,4,6,0,0,0,0,2012,Preliminary Finals
32,14,Heath Grundy,KEYD,0,0,0,0,0,0,0,0,2012,Preliminary Finals
33,14,Jack Gunston,FWD,0,0,0,0,0,0,0,0,2012,Preliminary Finals
34,14,Dan Hannebery,MID,0,0,5,5,0,0,0,0,2012,Preliminary Finals
35,14,Ricky Henderson,DEF,0,0,0,0,0,0,0,0,2012,Preliminary Finals
36,14,Kieren Jack,MID,0,3,4,7,0,0,0,0,2012,Preliminary Finals
37,14,Lewis Jetta,FWD,0,0,1,1,0,0,0,0,2012,Preliminary Finals
38,14,Graham Johncock,FWD,0,0,0,0,0,0,0,0,2012,Preliminary Finals
39,14,Alex Johnson,DEF,0,0,1,1,0,0,0,0,2012,Preliminary Finals
40,14,Ben Johnson,MID,0,0,0,0,0,0,0,0,2012,Preliminary Finals
41,14,Josh P. Kennedy,MID,0,5,5,10,0,0,0,0,2012,Preliminary Finals
42,14,Andrew Krakouer,FWD,0,0,1,1,0,0,0,0,2012,Preliminary Finals
43,14,Heritier Lumumba,DEF,0,0,0,0,0,0,0,0,2012,Preliminary Finals
44,14,David Mackay,MID,0,0,1,1,0,0,0,0,2012,Preliminary Finals
45,14,Nick Malceski,DEF,0,0,0,0,0,0,0,0,2012,Preliminary Finals
46,14,Marty Mattner,DEF,0,0,0,0,0,0,0,0,2012,Preliminary Finals
47,14,Jarrad McVeigh,MID,0,0,4,4,0,0,0,0,2012,Preliminary Finals
48,14,Sam Mitchell,MID,0,3,4,7,0,0,0,0,2012,Preliminary Finals
