,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sean Darcy,RUC,58,1,2,3,20,68.2,34.5,85,2023,Round 17
1,2,Tristan Xerri,RUC,45,0,3,3,11,50,24.4,90,2023,Round 17
2,3,Jarrod Witts,RUC,44,1,2,3,15,54.3,34.1,81,2023,Round 17
3,4,Reilly O'Brien,RUC,40,1,5,6,13,60.6,32.5,66,2023,Round 17
4,5,Darcy Cameron,RUC,35,0,0,0,10,52.2,28.6,67,2023,Round 17
5,5,Oscar McInerney,RUC,35,0,3,3,11,53,31.4,66,2023,Round 17
6,5,Rhys Stanley,RUC,35,2,1,3,6,43.2,17.1,81,2023,Round 17
7,8,Toby Nankervis,RUC,33,3,3,6,8,47.1,24.2,70,2023,Round 17
8,9,Andrew Phillips,RUC,31,0,3,3,11,38.8,35.5,80,2023,Round 17
9,10,Tim English,RUC,30,1,1,2,17,39.5,56.7,76,2023,Round 17
10,11,Kieren Briggs,RUC,28,3,3,6,5,39.4,17.9,71,2023,Round 17
11,12,Bailey J. Williams,RUC,26,1,2,3,6,39.4,23.1,66,2023,Round 17
12,13,Ned Reeves,RUC,24,2,2,4,12,37.5,50,64,2023,Round 17
13,14,Max Gawn,RUC,21,3,1,4,4,47.7,19,44,2023,Round 17
14,15,Sam Hayes,RUC,18,2,0,2,6,34.6,33.3,52,2023,Round 17
15,16,Brodie Grundy,RUC,17,1,6,7,2,47.2,11.8,36,2023,Round 17
16,16,Tom Hickey,RUC,17,2,2,4,4,30.4,23.5,56,2023,Round 17
17,18,Ben Miller,RUC,16,0,0,0,4,55.2,25,29,2023,Round 17
18,19,Rowan Marshall,RUC,15,4,4,8,4,23.1,26.7,65,2023,Round 17
19,19,Hayden McLean,RUC,15,0,0,0,4,40.5,26.7,37,2023,Round 17
20,21,Luke Jackson,RUC,11,0,2,2,2,55,18.2,20,2023,Round 17
21,22,Lewis Young,KEYD,10,1,1,2,2,16.7,20,60,2023,Round 17
22,23,Rory Lobb,KEYF,9,0,0,0,2,45,22.2,20,2023,Round 17
23,24,Mason Cox,RUC,6,0,0,0,1,37.5,16.7,16,2023,Round 17
24,24,Charlie Dixon,KEYF,6,2,3,5,2,21.4,33.3,28,2023,Round 17
25,24,Harry McKay,KEYF,6,0,1,1,1,23.1,16.7,26,2023,Round 17
26,27,Levi Casboult,KEYF,5,0,0,0,0,38.5,0,13,2023,Round 17
27,27,Sam Frost,KEYD,5,2,0,2,0,50,0,10,2023,Round 17
28,29,Callum Coleman-Jones,KEYF,3,0,1,1,1,20,33.3,15,2023,Round 17
29,29,Joe Daniher,KEYF,3,1,1,2,1,15.8,33.3,19,2023,Round 17
30,29,Jeremy Finlayson,KEYF,3,0,3,3,3,21.4,100,14,2023,Round 17
