,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Max Gawn,RUC,41,1,0,1,17,67.2,41.5,61,2018,Semi Finals
1,2,Brodie Grundy,RUC,38,1,1,2,11,55.9,28.9,68,2018,Semi Finals
2,3,Rory Lobb,RUC,28,2,0,2,10,38.9,35.7,72,2018,Semi Finals
3,4,Ben McEvoy,RUC,25,3,1,4,9,39.1,36,64,2018,Semi Finals
4,5,Mason Cox,KEYF,6,1,0,1,1,31.6,16.7,19,2018,Semi Finals
5,6,Sam Weideman,KEYF,4,0,1,1,1,28.6,25,14,2018,Semi Finals
6,7,Tom McDonald,KEYF,2,0,0,0,1,50,50,4,2018,Semi Finals
7,8,Jarryd Roughead,KEYF,1,0,2,2,0,7.7,0,13,2018,Semi Finals
8,8,Adam Tomlinson,MID,1,1,1,2,0,7.1,0,14,2018,Semi Finals
9,10,Taylor Adams,MID,0,2,3,5,0,0,0,0,2018,Semi Finals
10,10,James Aish,MID,0,0,0,0,0,0,0,0,2018,Semi Finals
11,10,Angus Brayshaw,MID,0,1,2,3,0,0,0,0,2018,Semi Finals
12,10,Luke Breust,FWD,0,0,3,3,0,0,0,0,2018,Semi Finals
13,10,Matt Buntine,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
14,10,Shaun Burgoyne,MID,0,1,0,1,0,0,0,0,2018,Semi Finals
15,10,Ryan Burton,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
16,10,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2018,Semi Finals
17,10,Stephen Coniglio,MID,0,0,4,4,0,0,0,0,2018,Semi Finals
18,10,Jack Crisp,DEF,0,1,2,3,0,0,0,0,2018,Semi Finals
19,10,Phil Davis,KEYD,0,0,0,0,0,0,0,0,2018,Semi Finals
20,10,Jordan De Goey,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
21,10,Brett Deledio,MID,0,0,1,1,0,0,0,0,2018,Semi Finals
22,10,Taylor Duryea,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
23,10,James Frawley,KEYD,0,0,0,0,0,0,0,0,2018,Semi Finals
24,10,Bayley Fritsch,FWD,0,0,1,1,0,0,0,0,2018,Semi Finals
25,10,Sam Frost,KEYD,0,0,0,0,0,0,0,0,2018,Semi Finals
26,10,Tyson Goldsack,KEYD,0,0,0,0,0,0,0,0,2018,Semi Finals
27,10,Toby Greene,FWD,0,0,0,0,0,0,0,1,2018,Semi Finals
28,10,Levi Greenwood,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
29,10,Ryan Griffen,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
30,10,Jack Gunston,KEYF,0,0,0,0,0,0,0,0,2018,Semi Finals
31,10,Mitch Hannan,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
32,10,Blake Hardwick,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
33,10,James Harmes,MID,0,1,3,4,0,0,0,0,2018,Semi Finals
34,10,Nick Haynes,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
35,10,Ricky Henderson,MID,0,0,0,0,0,0,0,0,2018,Semi Finals
36,10,Michael Hibberd,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
37,10,Harry Himmelberg,KEYF,0,0,1,1,0,0,0,0,2018,Semi Finals
38,10,Jacob Hopper,MID,0,2,3,5,0,0,0,0,2018,Semi Finals
39,10,Will Hoskin-Elliott,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
40,10,Daniel Howe,MID,0,0,0,0,0,0,0,0,2018,Semi Finals
41,10,Jeremy Howe,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
42,10,Jarman Impey,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
43,10,Neville Jetta,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
44,10,Nathan Jones,MID,0,0,0,0,0,0,0,0,2018,Semi Finals
45,10,Lachlan Keeffe,KEYD,0,0,0,0,0,0,0,0,2018,Semi Finals
46,10,Adam Kennedy,DEF,0,0,1,1,0,0,0,0,2018,Semi Finals
47,10,Tom Langdon,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
48,10,Zac Langdon,FWD,0,1,2,3,0,0,0,0,2018,Semi Finals
49,10,Jordan Lewis,DEF,0,0,3,3,0,0,0,0,2018,Semi Finals
50,10,Brayden Maynard,DEF,0,0,1,1,0,0,0,0,2018,Semi Finals
51,10,Chris Mayne,MID,0,1,1,2,0,0,0,0,2018,Semi Finals
52,10,Oscar McDonald,KEYD,0,0,0,0,0,0,0,0,2018,Semi Finals
53,10,Jake Melksham,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
54,10,Brody Mihocek,KEYF,0,0,1,1,0,0,0,0,2018,Semi Finals
55,10,David Mirra,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
56,10,Tom Mitchell,MID,0,2,6,8,0,0,0,0,2018,Semi Finals
57,10,Harry Morrison,FWD,0,1,2,3,0,0,0,0,2018,Semi Finals
58,10,Conor Nash,KEYF,0,0,0,0,0,0,0,0,2018,Semi Finals
59,10,Alex Neal-Bullen,FWD,0,0,1,1,0,0,0,0,2018,Semi Finals
60,10,Clayton Oliver,MID,0,3,4,7,0,0,0,0,2018,Semi Finals
61,10,Scott Pendlebury,MID,0,0,4,4,0,0,0,0,2018,Semi Finals
62,10,Christian Petracca,FWD,0,0,1,1,0,0,0,0,2018,Semi Finals
63,10,Tom Phillips,MID,0,0,1,1,0,0,0,0,2018,Semi Finals
64,10,Paul Puopolo,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
65,10,Sam J. Reid,FWD,0,0,1,1,0,0,0,0,2018,Semi Finals
66,10,Christian Salem,DEF,0,1,0,1,0,0,0,0,2018,Semi Finals
67,10,Ryan Schoenmakers,KEYF,0,0,0,0,0,0,0,2,2018,Semi Finals
68,10,Dylan Shiel,MID,0,1,3,4,0,0,0,0,2018,Semi Finals
69,10,Liam Shiels,MID,0,4,0,4,0,0,0,0,2018,Semi Finals
70,10,James Sicily,DEF,0,0,1,1,0,0,0,0,2018,Semi Finals
71,10,Steele Sidebottom,MID,0,1,4,5,0,0,0,0,2018,Semi Finals
72,10,Brayden Sier,MID,0,0,2,2,0,0,0,0,2018,Semi Finals
73,10,Isaac Smith,MID,0,0,0,0,0,0,0,0,2018,Semi Finals
74,10,Charlie Spargo,FWD,0,0,2,2,0,0,0,0,2018,Semi Finals
75,10,Jaidyn Stephenson,FWD,0,0,1,1,0,0,0,0,2018,Semi Finals
76,10,Tim Taranto,MID,0,0,3,3,0,0,0,0,2018,Semi Finals
77,10,Josh Thomas,FWD,0,0,1,1,0,0,0,0,2018,Semi Finals
78,10,Adam Treloar,MID,0,1,3,4,0,0,0,0,2018,Semi Finals
79,10,Dom Tyson,MID,0,1,2,3,0,0,0,0,2018,Semi Finals
80,10,Travis Varcoe,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
81,10,Jack Viney,MID,0,5,3,8,0,0,0,0,2018,Semi Finals
82,10,Callan Ward,MID,0,1,2,3,0,0,0,0,2018,Semi Finals
83,10,Lachie Whitfield,DEF,0,0,3,3,0,0,0,0,2018,Semi Finals
84,10,Zac Williams,DEF,0,0,0,0,0,0,0,0,2018,Semi Finals
85,10,James Worpel,FWD,0,1,1,2,0,0,0,0,2018,Semi Finals
86,10,Matt de Boer,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
87,10,Aaron vandenBerg,FWD,0,0,0,0,0,0,0,0,2018,Semi Finals
