,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sean Darcy,RUC,42,1,3,4,20,60,47.6,70,2022,Round 8
1,2,Reilly O'Brien,RUC,38,2,3,5,10,57.6,26.3,66,2022,Round 8
2,3,Sam Hayes,RUC,37,1,2,3,14,58.7,37.8,63,2022,Round 8
3,3,Jarrod Witts,RUC,37,2,5,7,11,55.2,29.7,67,2022,Round 8
4,5,Todd Goldstein,RUC,34,2,2,4,14,47.9,41.2,71,2022,Round 8
5,6,Toby Nankervis,RUC,33,1,2,3,12,62.3,36.4,53,2022,Round 8
6,7,Darcy Fort,RUC,31,0,3,3,6,67.4,19.4,46,2022,Round 8
7,7,Braydon Preuss,RUC,31,2,1,3,12,68.9,38.7,45,2022,Round 8
8,9,Sam Draper,RUC,29,3,2,5,14,56.9,48.3,51,2022,Round 8
9,10,Oscar McInerney,RUC,27,0,4,4,6,65.9,22.2,41,2022,Round 8
10,11,Mark Blicavs,RUC,21,3,5,8,5,30,23.8,70,2022,Round 8
11,12,Paddy Ryder,RUC,19,1,2,3,9,48.7,47.4,39,2022,Round 8
12,13,Matt Flynn,RUC,18,1,1,2,7,46.2,38.9,39,2022,Round 8
13,13,Max Lynch,RUC,18,2,1,3,9,30,50,60,2022,Round 8
14,15,Tom De Koning,RUC,17,1,3,4,7,29.3,41.2,58,2022,Round 8
15,16,Max Gawn,RUC,16,3,1,4,7,40,43.8,40,2022,Round 8
16,16,Peter Ladhams,RUC,16,1,3,4,4,26.2,25,61,2022,Round 8
17,16,Stefan Martin,RUC,16,1,1,2,8,26.7,50,60,2022,Round 8
18,16,Ivan Soldo,RUC,16,1,0,1,5,61.5,31.3,26,2022,Round 8
19,20,Darcy Cameron,RUC,14,0,2,2,5,30.4,35.7,46,2022,Round 8
20,21,Callum Jamieson,RUC,13,1,2,3,3,26,23.1,50,2022,Round 8
21,22,Rowan Marshall,RUC,12,0,1,1,5,46.2,41.7,26,2022,Round 8
22,23,Nick Bryan,RUC,11,1,0,1,3,50,27.3,22,2022,Round 8
23,24,Callum Coleman-Jones,RUC,10,2,0,2,4,32.3,40,31,2022,Round 8
24,25,Luke Jackson,RUC,7,0,0,0,4,36.8,57.1,19,2022,Round 8
25,25,Hayden McLean,KEYF,7,0,0,0,3,41.2,42.9,17,2022,Round 8
26,27,Elliott Himmelberg,KEYF,6,0,0,0,0,46.2,0,13,2022,Round 8
27,28,Jackson Callow,KEYF,5,0,0,0,0,31.3,0,16,2022,Round 8
28,28,Zaine Cordy,KEYD,5,0,0,0,2,35.7,40,14,2022,Round 8
29,30,Mabior Chol,KEYF,4,0,0,0,3,50,75,8,2022,Round 8
30,30,Brennan Cox,KEYD,4,0,0,0,1,23.5,25,17,2022,Round 8
31,32,Josh Treacy,KEYF,3,0,0,0,0,23.1,0,13,2022,Round 8
32,32,Jacob Weitering,KEYD,3,0,1,1,0,42.9,0,7,2022,Round 8
33,34,Aiden Begg,RUC,2,1,0,1,0,6.3,0,32,2022,Round 8
34,34,Sam De Koning,KEYD,2,0,0,0,1,66.7,50,3,2022,Round 8
35,34,Jeremy Finlayson,RUC,2,0,0,0,1,100,50,2,2022,Round 8
