,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Ben McEvoy,RUC,52,3,4,7,10,64.2,19.2,81,2018,Round 23
1,2,Paddy Ryder,RUC,46,3,0,3,21,78,45.7,59,2018,Round 23
2,3,Jarrod Witts,RUC,43,1,3,4,12,55.8,27.9,77,2018,Round 23
3,4,Max Gawn,RUC,37,0,1,1,15,71.2,40.5,52,2018,Round 23
4,4,Stefan Martin,RUC,37,4,4,8,10,44.6,27,83,2018,Round 23
5,6,Sean Darcy,RUC,35,1,1,2,9,46.7,25.7,75,2018,Round 23
6,6,Matthew Lobbe,RUC,35,0,1,1,13,46.7,37.1,75,2018,Round 23
7,8,Brodie Grundy,RUC,34,2,4,6,8,47.2,23.5,72,2018,Round 23
8,8,Sam Jacobs,RUC,34,0,1,1,14,48.6,41.2,70,2018,Round 23
9,10,Callum Sinclair,RUC,28,1,0,1,8,32.9,28.6,85,2018,Round 23
10,11,Todd Goldstein,RUC,27,2,3,5,8,49.1,29.6,55,2018,Round 23
11,12,Toby Nankervis,RUC,25,0,2,2,9,53.2,36,47,2018,Round 23
12,13,Ryan Abbott,RUC,24,1,2,3,3,34.3,12.5,70,2018,Round 23
13,14,Nathan Vardy,RUC,23,0,1,1,8,41.1,34.8,56,2018,Round 23
14,15,Matthew Leuenberger,RUC,22,0,0,0,7,66.7,31.8,33,2018,Round 23
15,16,Scott Lycett,RUC,16,0,1,1,1,38.1,6.3,42,2018,Round 23
16,17,Billy Frampton,RUC,15,0,1,1,4,46.9,26.7,32,2018,Round 23
17,17,Jackson Trengove,KEYD,15,3,1,4,4,32.6,26.7,46,2018,Round 23
18,19,Lewis Pierce,RUC,14,1,1,2,5,33.3,35.7,42,2018,Round 23
19,20,Rory Lobb,RUC,12,0,1,1,6,29.3,50,41,2018,Round 23
20,21,Oscar McInerney,KEYF,11,1,0,1,3,68.8,27.3,16,2018,Round 23
21,22,Rowan Marshall,KEYF,9,0,0,0,3,47.4,33.3,19,2018,Round 23
22,22,Jarryd Roughead,KEYF,9,1,2,3,2,47.4,22.2,19,2018,Round 23
23,24,Mason Cox,KEYF,6,0,0,0,3,54.5,50,11,2018,Round 23
24,25,Mark Blicavs,KEYD,5,0,0,0,1,50,20,10,2018,Round 23
25,25,Majak Daw,KEYD,5,0,0,0,2,71.4,40,7,2018,Round 23
26,25,Tom McDonald,KEYF,5,0,0,0,2,45.5,40,11,2018,Round 23
27,25,Jordan Roughead,RUC,5,1,0,1,2,31.3,40,16,2018,Round 23
28,25,Justin Westhoff,KEYF,5,0,2,2,1,62.5,20,8,2018,Round 23
29,30,Jake Stringer,FWD,4,0,1,1,1,6.8,25,59,2018,Round 23
30,30,Adam Tomlinson,MID,4,2,0,2,1,21.1,25,19,2018,Round 23
31,30,Sam Weideman,KEYF,4,0,1,1,1,44.4,25,9,2018,Round 23
32,33,Brayden Crossley,KEYF,3,0,1,1,1,27.3,33.3,11,2018,Round 23
33,33,Matt Taberner,KEYF,3,0,1,1,0,37.5,0,8,2018,Round 23
34,35,Aliir Aliir,KEYD,2,0,0,0,1,50,50,4,2018,Round 23
35,35,Christian Petracca,FWD,2,0,2,2,0,100,0,2,2018,Round 23
36,37,Nathan Broad,DEF,1,0,0,0,0,33.3,0,3,2018,Round 23
37,37,Mitch Brown,KEYF,1,0,0,0,0,50,0,2,2018,Round 23
38,37,Jordan Dawson,FWD,1,0,1,1,0,10,0,10,2018,Round 23
39,37,Shaun Grigg,MID,1,1,0,1,0,12.5,0,8,2018,Round 23
40,37,Jack Gunston,KEYF,1,0,0,0,0,100,0,1,2018,Round 23
41,37,Tom Hawkins,KEYF,1,0,0,0,0,14.3,0,7,2018,Round 23
42,37,Harry Himmelberg,KEYF,1,0,0,0,1,25,100,4,2018,Round 23
43,37,Lachlan Keeffe,KEYD,1,0,0,0,0,100,0,1,2018,Round 23
44,37,Harry McKay,KEYF,1,0,0,0,1,20,100,5,2018,Round 23
45,37,Jack Riewoldt,KEYF,1,0,0,0,0,25,0,4,2018,Round 23
46,37,Ryan Schoenmakers,KEYF,1,0,0,0,0,100,0,1,2018,Round 23
47,48,Gary Ablett,MID,0,1,2,3,0,0,0,0,2018,Round 23
48,48,Blake Acres,FWD,0,0,2,2,0,0,0,1,2018,Round 23
49,48,Taylor Adams,MID,0,0,4,4,0,0,0,0,2018,Round 23
50,48,Callum Ah Chee,DEF,0,0,1,1,0,0,0,0,2018,Round 23
51,48,Paul Ahern,MID,0,2,0,2,0,0,0,0,2018,Round 23
52,48,James Aish,MID,0,0,0,0,0,0,0,0,2018,Round 23
53,48,Oscar Allen,KEYD,0,0,0,0,0,0,0,0,2018,Round 23
54,48,Jed Anderson,MID,0,1,0,1,0,0,0,0,2018,Round 23
55,48,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2018,Round 23
56,48,David Armitage,FWD,0,0,1,1,0,0,0,0,2018,Round 23
57,48,David Astbury,KEYD,0,0,0,0,0,0,0,0,2018,Round 23
58,48,Rory Atkins,MID,0,0,1,1,0,0,0,0,2018,Round 23
59,48,Shaun Atley,FWD,0,0,0,0,0,0,0,0,2018,Round 23
60,48,Logan Austin,KEYD,0,0,1,1,0,0,0,0,2018,Round 23
61,48,Mark Baguley,FWD,0,1,0,1,0,0,0,0,2018,Round 23
62,48,Zac Bailey,FWD,0,0,0,0,0,0,0,0,2018,Round 23
63,48,Hayden Ballantyne,FWD,0,0,1,1,0,0,0,0,2018,Round 23
64,48,Michael Barlow,MID,0,1,4,5,0,0,0,0,2018,Round 23
65,48,Tom Barrass,KEYD,0,0,0,0,0,0,0,1,2018,Round 23
66,48,Dayne Beams,MID,0,1,4,5,0,0,0,0,2018,Round 23
67,48,Jarrod Berry,MID,0,3,3,6,0,0,0,0,2018,Round 23
68,48,Eddie Betts,FWD,0,0,0,0,0,0,0,0,2018,Round 23
69,48,Jed Bews,DEF,0,1,0,1,0,0,0,0,2018,Round 23
70,48,Jack Billings,FWD,0,0,1,1,0,0,0,0,2018,Round 23
71,48,Travis Boak,FWD,0,4,2,6,0,0,0,0,2018,Round 23
72,48,Aiden Bonar,FWD,0,0,0,0,0,0,0,0,2018,Round 23
73,48,Marcus Bontempelli,MID,0,1,2,3,0,0,0,0,2018,Round 23
74,48,Jack Bowes,MID,0,1,3,4,0,0,0,0,2018,Round 23
75,48,Kaiden Brand,KEYD,0,0,0,0,0,0,0,0,2018,Round 23
76,48,Angus Brayshaw,MID,0,0,1,1,0,0,0,0,2018,Round 23
77,48,Luke Breust,FWD,0,0,1,1,0,0,0,0,2018,Round 23
78,48,Luke Brown,DEF,0,0,0,0,0,0,0,0,2018,Round 23
79,48,Ben Brown,KEYF,0,0,0,0,0,0,0,0,2018,Round 23
80,48,Matt Buntine,DEF,0,0,0,0,0,0,0,0,2018,Round 23
81,48,Shaun Burgoyne,MID,0,1,3,4,0,0,0,0,2018,Round 23
82,48,Ryan Burton,DEF,0,0,2,2,0,0,0,0,2018,Round 23
83,48,Ciaran Byrne,DEF,0,0,0,0,0,0,0,0,2018,Round 23
84,48,Darcy Byrne-Jones,DEF,0,0,1,1,0,0,0,0,2018,Round 23
85,48,Josh Caddy,FWD,0,0,0,0,0,0,0,0,2018,Round 23
86,48,Jeremy Cameron,KEYF,0,0,0,0,0,0,0,0,2018,Round 23
87,48,Jake Carlisle,KEYD,0,0,0,0,0,0,0,0,2018,Round 23
88,48,Jason Castagna,FWD,0,0,0,0,0,0,0,0,2018,Round 23
89,48,Adam Cerra,FWD,0,1,0,1,0,0,0,0,2018,Round 23
90,48,Allen Christensen,FWD,0,0,1,1,0,0,0,0,2018,Round 23
91,48,Ryan Clarke,DEF,0,0,0,0,0,0,0,0,2018,Round 23
92,48,Tom Cole,DEF,0,0,1,1,0,0,0,0,2018,Round 23
93,48,Travis Colyer,FWD,0,0,0,0,0,0,0,0,2018,Round 23
94,48,Reece Conca,MID,0,0,0,0,0,0,0,0,2018,Round 23
95,48,Stephen Coniglio,MID,0,1,4,5,0,0,0,1,2018,Round 23
96,48,Trent Cotchin,MID,0,1,0,1,0,0,0,0,2018,Round 23
97,48,Brennan Cox,KEYF,0,1,0,1,0,0,0,1,2018,Round 23
98,48,Patrick Cripps,MID,0,11,6,17,0,0,0,0,2018,Round 23
99,48,Jamie Cripps,FWD,0,1,1,2,0,0,0,0,2018,Round 23
100,48,Jack Crisp,DEF,0,1,2,3,0,0,0,0,2018,Round 23
101,48,Matt Crouch,MID,0,1,2,3,0,0,0,0,2018,Round 23
102,48,Hayden Crozier,DEF,0,1,0,1,0,0,0,0,2018,Round 23
103,48,Harry Cunningham,MID,0,0,2,2,0,0,0,0,2018,Round 23
104,48,Ben Cunnington,MID,0,4,3,7,0,0,0,0,2018,Round 23
105,48,Charlie Curnow,KEYF,0,0,0,0,0,0,0,0,2018,Round 23
106,48,Ed Curnow,MID,0,2,2,4,0,0,0,0,2018,Round 23
107,48,Tom Cutler,MID,0,0,0,0,0,0,0,0,2018,Round 23
108,48,Patrick Dangerfield,FWD,0,2,4,6,0,0,0,0,2018,Round 23
109,48,Caleb Daniel,FWD,0,1,0,1,0,0,0,0,2018,Round 23
110,48,Jack Darling,KEYF,0,0,0,0,0,0,0,0,2018,Round 23
111,48,Phil Davis,KEYD,0,0,0,0,0,0,0,2,2018,Round 23
112,48,Jordan De Goey,FWD,0,1,1,2,0,0,0,0,2018,Round 23
113,48,Tom De Koning,KEYF,0,0,0,0,0,0,0,0,2018,Round 23
114,48,Richard Douglas,FWD,0,2,2,4,0,0,0,0,2018,Round 23
115,48,Liam Duggan,DEF,0,0,1,1,0,0,0,0,2018,Round 23
116,48,Taylin Duman,DEF,0,0,1,1,0,0,0,0,2018,Round 23
117,48,Trent Dumont,MID,0,0,1,1,0,0,0,0,2018,Round 23
118,48,Mitch Duncan,MID,0,1,2,3,0,0,0,1,2018,Round 23
119,48,Josh Dunkley,FWD,0,3,0,3,0,0,0,0,2018,Round 23
120,48,Brad Ebert,MID,0,1,1,2,0,0,0,0,2018,Round 23
121,48,Shane Edwards,FWD,0,0,1,1,0,0,0,0,2018,Round 23
122,48,Brandon Ellis,DEF,0,0,0,0,0,0,0,0,2018,Round 23
123,48,Cameron Ellis-Yolmen,MID,0,1,6,7,0,0,0,0,2018,Round 23
124,48,Kane Farrell,FWD,0,0,0,0,0,0,0,0,2018,Round 23
125,48,Jeremy Finlayson,DEF,0,0,0,0,0,0,0,2,2018,Round 23
126,48,Brayden Fiorini,MID,0,1,2,3,0,0,0,0,2018,Round 23
127,48,Oliver Florent,MID,0,1,0,1,0,0,0,0,2018,Round 23
128,48,Robbie Fox,FWD,0,0,0,0,0,0,0,0,2018,Round 23
