,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sean Darcy,RUC,37,0,4,4,7,44.6,18.9,83,2022,Round 20
1,2,Sam Draper,RUC,35,2,0,2,2,52.2,5.7,67,2022,Round 20
2,2,Rowan Marshall,RUC,35,1,6,7,12,53,34.3,66,2022,Round 20
3,2,Jarrod Witts,RUC,35,1,1,2,13,43.2,37.1,81,2022,Round 20
4,5,Braydon Preuss,RUC,33,0,1,1,7,55.9,21.2,59,2022,Round 20
5,6,Toby Nankervis,RUC,31,1,5,6,10,43.7,32.3,71,2022,Round 20
6,6,Reilly O'Brien,RUC,31,1,4,5,5,43.7,16.1,71,2022,Round 20
7,8,Nic Naitanui,RUC,30,2,1,3,7,42.9,23.3,70,2022,Round 20
8,9,Marc Pittonet,RUC,29,0,2,2,9,45.3,31,64,2022,Round 20
9,10,Max Gawn,RUC,28,2,2,4,10,46.7,35.7,60,2022,Round 20
10,11,Darcy Cameron,RUC,26,1,2,3,9,51,34.6,51,2022,Round 20
11,11,Ben McEvoy,RUC,26,1,2,3,8,38.8,30.8,67,2022,Round 20
12,13,Tim English,RUC,25,0,2,2,9,39.7,36,63,2022,Round 20
13,14,Oscar McInerney,RUC,24,1,1,2,10,42.9,41.7,56,2022,Round 20
14,15,Todd Goldstein,RUC,22,2,5,7,7,37.9,31.8,58,2022,Round 20
15,16,Mason Cox,RUC,20,0,2,2,7,51.3,35,39,2022,Round 20
16,17,Jonathon Ceglar,RUC,18,2,2,4,3,43.9,16.7,41,2022,Round 20
17,17,Tom Hickey,RUC,18,2,2,4,5,27.7,27.8,65,2022,Round 20
18,19,Mark Blicavs,RUC,13,2,0,2,1,43.3,7.7,30,2022,Round 20
19,19,Jeremy Finlayson,RUC,13,2,4,6,6,21,46.2,62,2022,Round 20
20,19,Darcy Fort,RUC,13,0,2,2,5,52,38.5,25,2022,Round 20
21,19,Sam Reid,KEYF,13,3,1,4,5,61.9,38.5,21,2022,Round 20
22,23,Tom De Koning,RUC,12,0,0,0,4,42.9,33.3,28,2022,Round 20
23,24,Bailey J. Williams,RUC,11,0,2,2,2,42.3,18.2,26,2022,Round 20
24,25,Luke Jackson,RUC,7,0,2,2,3,20.6,42.9,34,2022,Round 20
25,26,Peter Wright,KEYF,6,0,0,0,0,54.5,0,11,2022,Round 20
26,27,Callum Coleman-Jones,RUC,4,0,0,0,0,23.5,0,17,2022,Round 20
27,27,Charlie Dixon,KEYF,4,0,2,2,2,17.4,50,23,2022,Round 20
28,27,Elliott Himmelberg,KEYF,4,0,0,0,1,26.7,25,15,2022,Round 20
29,27,Ben Miller,KEYD,4,0,1,1,0,33.3,0,12,2022,Round 20
30,31,Noah Balta,KEYD,3,0,0,0,0,37.5,0,8,2022,Round 20
31,31,Tom Hawkins,KEYF,3,0,1,1,0,33.3,0,9,2022,Round 20
32,31,Taylor Walker,KEYF,3,0,2,2,1,33.3,33.3,9,2022,Round 20
33,34,Joel Amartey,KEYF,2,1,0,1,1,66.7,50,3,2022,Round 20
34,34,Jarrod Lienert,KEYD,2,0,0,0,1,40,50,5,2022,Round 20
35,36,Josh Bruce,KEYF,1,0,0,0,0,10,0,10,2022,Round 20
36,36,Levi Casboult,KEYF,1,0,1,1,0,11.1,0,9,2022,Round 20
37,36,Mabior Chol,KEYF,1,0,0,0,0,16.7,0,6,2022,Round 20
38,36,Patrick Cripps,MID,1,4,8,12,0,100,0,1,2022,Round 20
39,36,Tom Green,MID,1,2,1,3,1,11.1,100,9,2022,Round 20
40,36,Jesse Hogan,KEYF,1,0,0,0,0,25,0,4,2022,Round 20
41,36,Max King,KEYF,1,0,2,2,0,11.1,0,9,2022,Round 20
42,36,Jacob Koschitzke,KEYF,1,0,0,0,1,25,100,4,2022,Round 20
43,36,Mitch Lewis,KEYF,1,0,1,1,0,16.7,0,6,2022,Round 20
44,36,Rory Lobb,KEYF,1,0,0,0,1,5.9,100,17,2022,Round 20
45,36,Griffin Logue,KEYD,1,0,0,0,1,33.3,100,3,2022,Round 20
46,36,Tim Membrey,KEYF,1,0,0,0,0,50,0,2,2022,Round 20
47,36,Conor Nash,MID,1,0,1,1,0,20,0,5,2022,Round 20
48,36,Aaron Naughton,KEYF,1,0,0,0,0,20,0,5,2022,Round 20
49,36,Callan Ward,MID,1,2,4,6,0,12.5,0,8,2022,Round 20
50,36,Sam Weideman,KEYF,1,0,0,0,0,12.5,0,8,2022,Round 20
51,52,Blake Acres,MID,0,0,0,0,0,0,0,0,2022,Round 20
52,52,Marcus Adams,KEYD,0,0,0,0,0,0,0,0,2022,Round 20
53,52,Taylor Adams,MID,0,3,1,4,0,0,0,0,2022,Round 20
54,52,Callum Ah Chee,MID,0,1,0,1,0,0,0,0,2022,Round 20
55,52,Ben Ainsworth,FWD,0,0,0,0,0,0,0,0,2022,Round 20
56,52,James Aish,MID,0,4,2,6,0,0,0,0,2022,Round 20
57,52,Leek Aleer,KEYD,0,0,0,0,0,0,0,0,2022,Round 20
58,52,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2022,Round 20
59,52,Karl Amon,MID,0,0,3,3,0,0,0,0,2022,Round 20
60,52,Jed Anderson,FWD,0,2,0,2,0,0,0,0,2022,Round 20
61,52,Noah Anderson,MID,0,2,4,6,0,0,0,0,2022,Round 20
62,52,Mac Andrew,KEYD,0,0,0,0,0,0,0,0,2022,Round 20
63,52,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2022,Round 20
64,52,Noah Answerth,DEF,0,1,0,1,0,0,0,0,2022,Round 20
65,52,Jackson Archer,DEF,0,0,1,1,0,0,0,0,2022,Round 20
66,52,Lachie Ash,MID,0,0,1,1,0,0,0,0,2022,Round 20
67,52,Tom Atkins,DEF,0,0,1,1,0,0,0,0,2022,Round 20
68,52,Rory Atkins,MID,0,0,0,0,0,0,0,0,2022,Round 20
69,52,Zac Bailey,FWD,0,0,0,0,0,0,0,0,2022,Round 20
70,52,Liam Baker,DEF,0,0,1,1,0,0,0,0,2022,Round 20
71,52,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2022,Round 20
72,52,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2022,Round 20
73,52,Josh Battle,KEYD,0,0,0,0,0,0,0,0,2022,Round 20
74,52,Miles Bergman,MID,0,0,0,0,0,0,0,0,2022,Round 20
75,52,Jarrod Berry,MID,0,0,2,2,0,0,0,0,2022,Round 20
76,52,Sam Berry,MID,0,1,3,4,0,0,0,0,2022,Round 20
77,52,Jed Bews,DEF,0,0,0,0,0,0,0,0,2022,Round 20
78,52,Trent Bianco,FWD,0,0,0,0,0,0,0,0,2022,Round 20
79,52,Nick Blakey,DEF,0,0,1,1,0,0,0,0,2022,Round 20
80,52,James Blanck,KEYD,0,0,0,0,0,0,0,0,2022,Round 20
81,52,Travis Boak,MID,0,2,1,3,0,0,0,0,2022,Round 20
82,52,Shai Bolton,FWD,0,4,0,4,0,0,0,0,2022,Round 20
83,52,Aiden Bonar,KEYD,0,0,1,1,0,0,0,0,2022,Round 20
84,52,Marcus Bontempelli,MID,0,1,2,3,0,0,0,1,2022,Round 20
85,52,Angus Brayshaw,DEF,0,0,4,4,0,0,0,0,2022,Round 20
86,52,Andrew Brayshaw,MID,0,0,3,3,0,0,0,0,2022,Round 20
87,52,Luke Breust,FWD,0,0,1,1,0,0,0,0,2022,Round 20
88,52,Nathan Broad,DEF,0,0,0,0,0,0,0,0,2022,Round 20
89,52,Will Brodie,MID,0,2,5,7,0,0,0,0,2022,Round 20
