,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Will Minson,RUC,54,0,4,4,16,63.5,29.6,85,2012,Round 17
1,2,Todd Goldstein,RUC,47,1,2,3,9,47.5,19.1,99,2012,Round 17
2,3,Darren Jolly,RUC,38,0,1,1,11,51.4,28.9,74,2012,Round 17
3,4,Tom Bellchambers,RUC,35,1,0,1,8,54.7,22.9,64,2012,Round 17
4,5,Ivan Maric,RUC,34,1,2,3,6,37.8,17.6,90,2012,Round 17
5,5,Mike Pyke,RUC,34,0,1,1,8,54.8,23.5,62,2012,Round 17
6,7,David Hale,RUC,29,0,3,3,6,44.6,20.7,65,2012,Round 17
7,8,Ben McEvoy,RUC,28,1,1,2,6,26.9,21.4,104,2012,Round 17
8,9,Dean Cox,RUC,27,0,0,0,4,55.1,14.8,49,2012,Round 17
9,10,Shane Mumford,RUC,23,0,1,1,7,67.6,30.4,34,2012,Round 17
10,11,Trent West,RUC,22,0,2,2,5,32.4,22.7,68,2012,Round 17
11,12,Ben Hudson,RUC,21,3,4,7,6,47.7,28.6,44,2012,Round 17
12,12,Zac Smith,RUC,21,0,3,3,7,33.9,33.3,62,2012,Round 17
13,14,Jonathon Griffin,RUC,19,1,2,3,2,35.8,10.5,53,2012,Round 17
14,14,Nic Naitanui,RUC,19,2,0,2,5,61.3,26.3,31,2012,Round 17
15,16,Matthew Lobbe,RUC,18,1,2,3,4,37.5,22.2,48,2012,Round 17
16,16,Jake Spencer,RUC,18,1,0,1,3,34.6,16.7,52,2012,Round 17
17,18,Sam Jacobs,RUC,16,1,1,2,4,26.2,25,61,2012,Round 17
18,19,Israel Folau,KEYF,11,0,0,0,2,37.9,18.2,29,2012,Round 17
19,19,Stefan Martin,RUC,11,1,0,1,2,47.8,18.2,23,2012,Round 17
20,21,Zac Clarke,RUC,10,0,0,0,6,52.6,60,19,2012,Round 17
21,21,Jonathan Giles,RUC,10,0,3,3,2,25.6,20,39,2012,Round 17
22,23,Levi Casboult,KEYF,9,1,0,1,2,16.1,22.2,56,2012,Round 17
23,24,Daniel Stewart,KEYF,8,0,1,1,1,66.7,12.5,12,2012,Round 17
24,25,David Hille,KEYF,7,0,0,0,2,36.8,28.6,19,2012,Round 17
25,26,Chris Dawes,KEYF,6,1,0,1,2,31.6,33.3,19,2012,Round 17
26,26,Josh Jenkins,KEYF,6,0,0,0,1,33.3,16.7,18,2012,Round 17
27,26,Justin Koschitzke,KEYF,6,0,0,0,0,50,0,12,2012,Round 17
28,26,Jarryd Roughead,KEYF,6,1,4,5,4,21.4,66.7,28,2012,Round 17
29,26,Bret Thornton,KEYF,6,1,1,2,0,18.8,0,32,2012,Round 17
30,26,Justin Westhoff,KEYF,6,1,1,2,4,27.3,66.7,22,2012,Round 17
31,32,Michael Barlow,MID,3,1,4,5,0,0,0,0,2012,Round 17
32,32,Ayce Cordy,KEYF,3,0,0,0,0,75,0,4,2012,Round 17
33,32,Shaun Grigg,MID,3,1,1,2,1,0,33.3,0,2012,Round 17
34,32,Jordan Lewis,FWD,3,1,0,1,1,0,33.3,0,2012,Round 17
35,32,Lewis Roberts-Thomson,KEYF,3,0,2,2,1,15,33.3,20,2012,Round 17
36,32,Callan Ward,MID,3,3,4,7,2,0,66.7,0,2012,Round 17
