,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Brodie Grundy,RUC,49,2,2,4,0,0,0,0,2018,Grand Final
1,2,Scott Lycett,RUC,15,1,1,2,0,0,0,0,2018,Grand Final
2,3,Nathan Vardy,RUC,14,2,2,4,0,0,0,0,2018,Grand Final
3,4,Mason Cox,KEYF,8,0,0,0,0,0,0,0,2018,Grand Final
4,5,Taylor Adams,MID,0,1,8,9,0,0,0,0,2018,Grand Final
5,5,James Aish,MID,0,0,1,1,0,0,0,0,2018,Grand Final
6,5,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2018,Grand Final
7,5,Tom Cole,DEF,0,0,0,0,0,0,0,0,2018,Grand Final
8,5,Jamie Cripps,FWD,0,0,1,1,0,0,0,0,2018,Grand Final
9,5,Jack Crisp,DEF,0,1,1,2,0,0,0,0,2018,Grand Final
10,5,Jack Darling,KEYF,0,0,0,0,0,0,0,0,2018,Grand Final
11,5,Jordan De Goey,FWD,0,0,1,1,0,0,0,0,2018,Grand Final
12,5,Liam Duggan,DEF,0,0,0,0,0,0,0,0,2018,Grand Final
13,5,Tyson Goldsack,KEYD,0,0,0,0,0,0,0,0,2018,Grand Final
14,5,Levi Greenwood,DEF,0,0,0,0,0,0,0,0,2018,Grand Final
15,5,Will Hoskin-Elliott,FWD,0,0,1,1,0,0,0,0,2018,Grand Final
16,5,Jeremy Howe,DEF,0,0,0,0,0,0,0,0,2018,Grand Final
17,5,Shannon Hurn,DEF,0,0,0,0,0,0,0,0,2018,Grand Final
18,5,Mark Hutchings,MID,0,0,3,3,0,0,0,0,2018,Grand Final
19,5,Lewis Jetta,DEF,0,0,0,0,0,0,0,0,2018,Grand Final
20,5,Josh J. Kennedy,KEYF,0,0,0,0,0,0,0,0,2018,Grand Final
21,5,Tom Langdon,DEF,0,0,2,2,0,0,0,0,2018,Grand Final
22,5,Mark LeCras,FWD,0,1,2,3,0,0,0,0,2018,Grand Final
23,5,Chris Masten,MID,0,1,2,3,0,0,0,0,2018,Grand Final
24,5,Brayden Maynard,DEF,0,0,0,0,0,0,0,0,2018,Grand Final
25,5,Chris Mayne,MID,0,0,1,1,0,0,0,0,2018,Grand Final
26,5,Jeremy McGovern,KEYD,0,0,0,0,0,0,0,0,2018,Grand Final
27,5,Brody Mihocek,KEYF,0,0,0,0,0,0,0,0,2018,Grand Final
28,5,Scott Pendlebury,MID,0,0,5,5,0,0,0,0,2018,Grand Final
29,5,Tom Phillips,MID,0,0,3,3,0,0,0,0,2018,Grand Final
30,5,Jack Redden,MID,0,1,2,3,0,0,0,0,2018,Grand Final
31,5,Willie Rioli,FWD,0,2,1,3,0,0,0,0,2018,Grand Final
32,5,Liam Ryan,FWD,0,0,0,0,0,0,0,0,2018,Grand Final
33,5,Will Schofield,KEYD,0,0,0,0,0,0,0,0,2018,Grand Final
34,5,Dom Sheed,MID,0,3,5,8,0,0,0,0,2018,Grand Final
35,5,Luke Shuey,MID,0,0,9,9,0,0,0,0,2018,Grand Final
36,5,Steele Sidebottom,MID,0,1,3,4,0,0,0,0,2018,Grand Final
37,5,Brayden Sier,MID,0,3,4,7,0,0,0,0,2018,Grand Final
38,5,Jaidyn Stephenson,FWD,0,0,0,0,0,0,0,0,2018,Grand Final
39,5,Josh Thomas,FWD,0,1,0,1,0,0,0,0,2018,Grand Final
40,5,Adam Treloar,MID,0,0,5,5,0,0,0,0,2018,Grand Final
41,5,Travis Varcoe,FWD,0,0,0,0,0,0,0,0,2018,Grand Final
42,5,Daniel Venables,FWD,0,0,0,0,0,0,0,0,2018,Grand Final
43,5,Elliot Yeo,MID,0,0,2,2,0,0,0,0,2018,Grand Final
