,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Brodie Grundy,RUC,48,6,5,11,8,46.2,16.7,104,2019,Round 18
1,2,Jarrod Witts,RUC,46,4,4,8,10,51.1,21.7,90,2019,Round 18
2,3,Ben McEvoy,RUC,44,0,3,3,13,57.1,29.5,77,2019,Round 18
3,4,Todd Goldstein,RUC,40,1,2,3,15,56.3,37.5,71,2019,Round 18
4,5,Reilly O'Brien,RUC,39,1,6,7,10,48.1,25.6,81,2019,Round 18
5,6,Max Gawn,RUC,38,1,1,2,13,56.7,34.2,67,2019,Round 18
6,7,Rhys Stanley,RUC,32,0,0,0,11,47.1,34.4,68,2019,Round 18
7,8,Rowan Marshall,RUC,31,3,3,6,8,46.3,25.8,67,2019,Round 18
8,9,Stefan Martin,RUC,27,2,3,5,11,42.2,40.7,64,2019,Round 18
9,9,Dawson Simpson,RUC,27,2,0,2,5,39.7,18.5,68,2019,Round 18
10,9,Ivan Soldo,RUC,27,0,1,1,6,56.3,22.2,48,2019,Round 18
11,12,Sean Darcy,RUC,26,0,6,6,6,68.4,23.1,38,2019,Round 18
12,13,Tim English,RUC,23,2,2,4,5,46.9,21.7,49,2019,Round 18
13,14,Shaun McKernan,KEYF,22,1,2,3,2,37.3,9.1,59,2019,Round 18
14,15,Scott Lycett,RUC,21,1,4,5,6,36.8,28.6,57,2019,Round 18
15,16,Tom Hickey,RUC,20,1,1,2,5,32.3,25,62,2019,Round 18
16,17,Matthew Kreuzer,RUC,19,1,2,3,8,28.8,42.1,66,2019,Round 18
17,18,Braydon Preuss,RUC,18,1,1,2,6,66.7,33.3,27,2019,Round 18
18,19,Aaron Sandilands,RUC,17,0,5,5,7,73.9,41.2,23,2019,Round 18
19,20,Hayden McLean,RUC,16,0,1,1,3,28.1,18.8,57,2019,Round 18
20,21,Levi Casboult,KEYF,13,0,0,0,3,37.1,23.1,35,2019,Round 18
21,21,Oscar McInerney,RUC,13,0,1,1,5,33.3,38.5,39,2019,Round 18
22,23,Shane Mumford,RUC,11,0,3,3,1,22.9,9.1,48,2019,Round 18
23,24,Rory Lobb,RUC,10,1,1,2,2,43.5,20,23,2019,Round 18
24,25,Mabior Chol,RUC,7,0,1,1,3,25,42.9,28,2019,Round 18
25,26,Mason Cox,KEYF,6,0,0,0,3,50,50,12,2019,Round 18
