,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Tim English,RUC,60,5,5,10,22,59.4,36.7,101,2023,Round 18
1,2,Reilly O'Brien,RUC,44,1,1,2,10,50.6,22.7,87,2023,Round 18
2,3,Ivan Soldo,RUC,41,2,2,4,12,56.2,29.3,73,2023,Round 18
3,4,Max Gawn,RUC,39,3,7,10,17,47,43.6,83,2023,Round 18
4,4,Jarrod Witts,RUC,39,1,2,3,15,61.9,38.5,63,2023,Round 18
5,6,Tom De Koning,RUC,33,2,5,7,11,47.1,33.3,70,2023,Round 18
6,6,Oscar McInerney,RUC,33,2,1,3,8,38.4,24.2,86,2023,Round 18
7,8,Mason Cox,RUC,32,0,1,1,10,50,31.3,64,2023,Round 18
8,9,Kieren Briggs,RUC,30,0,7,7,7,35.3,23.3,85,2023,Round 18
9,10,Scott Lycett,RUC,28,3,0,3,10,38.4,35.7,73,2023,Round 18
10,10,Rhys Stanley,RUC,28,1,0,1,8,50.9,28.6,55,2023,Round 18
11,12,Rowan Marshall,RUC,26,1,1,2,3,43.3,11.5,60,2023,Round 18
12,13,Nick Bryan,RUC,25,0,1,1,7,39.1,28,64,2023,Round 18
13,13,Hayden McLean,RUC,25,1,1,2,6,29.4,24,85,2023,Round 18
14,13,Tristan Xerri,RUC,25,1,6,7,4,35.2,16,71,2023,Round 18
15,16,Sean Darcy,RUC,24,1,3,4,6,55.8,25,43,2023,Round 18
16,16,Ned Reeves,RUC,24,1,1,2,6,40.7,25,59,2023,Round 18
17,18,Luke Jackson,RUC,22,1,1,2,5,40.7,22.7,54,2023,Round 18
18,18,Bailey J. Williams,RUC,22,3,3,6,5,27.8,22.7,79,2023,Round 18
19,20,Ben Miller,RUC,18,0,0,0,3,58.1,16.7,31,2023,Round 18
20,21,Lloyd Meek,RUC,15,0,2,2,3,40.5,20,37,2023,Round 18
21,22,Levi Casboult,KEYF,10,0,1,1,0,45.5,0,22,2023,Round 18
22,22,Jack Silvagni,KEYF,10,1,2,3,1,38.5,10,26,2023,Round 18
23,22,Peter Wright,KEYF,10,0,0,0,0,47.6,0,21,2023,Round 18
24,25,Mark Blicavs,RUC,8,2,1,3,2,33.3,25,24,2023,Round 18
25,25,Billy Frampton,KEYD,8,1,0,1,1,25.8,12.5,31,2023,Round 18
26,25,Riley Thilthorpe,KEYF,8,0,2,2,1,50,12.5,16,2023,Round 18
27,28,Callum M. Brown,FWD,7,0,1,1,4,28,57.1,25,2023,Round 18
28,28,Callum Coleman-Jones,KEYF,7,0,1,1,0,31.8,0,22,2023,Round 18
29,28,Sam Darcy,KEYF,7,0,0,0,0,70,0,10,2023,Round 18
30,28,Jacob van Rooyen,KEYF,7,1,0,1,5,46.7,71.4,15,2023,Round 18
31,32,Joel Amartey,KEYF,6,0,0,0,1,33.3,16.7,18,2023,Round 18
32,33,Josh Treacy,KEYF,5,0,0,0,2,41.7,40,12,2023,Round 18
33,34,Jeremy Finlayson,KEYF,4,1,2,3,1,13.8,25,29,2023,Round 18
34,35,Logan McDonald,KEYF,3,0,1,1,0,30,0,10,2023,Round 18
35,35,Jack Williams,KEYF,3,0,0,0,1,16.7,33.3,18,2023,Round 18
36,37,Tom Hawkins,KEYF,2,0,2,2,0,33.3,0,6,2023,Round 18
37,37,Daniel McStay,KEYF,2,0,0,0,1,15.4,50,13,2023,Round 18
38,39,Ben Brown,KEYF,1,0,0,0,0,100,0,1,2023,Round 18
39,39,Patrick Cripps,MID,1,4,6,10,0,16.7,0,6,2023,Round 18
40,39,Joe Daniher,KEYF,1,0,1,1,0,7.7,0,13,2023,Round 18
41,39,Jack Darling,KEYF,1,0,0,0,0,14.3,0,7,2023,Round 18
42,39,Aaron Naughton,KEYF,1,0,0,0,0,50,0,2,2023,Round 18
43,44,Blake Acres,MID,0,1,2,3,0,0,0,0,2023,Round 18
44,44,Taylor Adams,FWD,0,4,3,7,0,0,0,0,2023,Round 18
45,44,Ben Ainsworth,FWD,0,0,0,0,0,0,0,0,2023,Round 18
46,44,James Aish,MID,0,2,1,3,0,0,0,0,2023,Round 18
47,44,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2023,Round 18
48,44,Oscar Allen,KEYF,0,0,0,0,0,0,0,0,2023,Round 18
49,44,Jye Amiss,KEYF,0,0,0,0,0,0,0,0,2023,Round 18
50,44,Karl Amon,MID,0,0,1,1,0,0,0,0,2023,Round 18
51,44,Noah Anderson,MID,0,3,4,7,0,0,0,0,2023,Round 18
52,44,Mac Andrew,KEYD,0,0,0,0,0,0,0,0,2023,Round 18
53,44,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2023,Round 18
54,44,Ryan Angwin,MID,0,0,3,3,0,0,0,0,2023,Round 18
55,44,Jackson Archer,DEF,0,0,1,1,0,0,0,0,2023,Round 18
56,44,Lachie Ash,DEF,0,0,1,1,0,0,0,0,2023,Round 18
57,44,Will Ashcroft,MID,0,0,4,4,0,0,0,0,2023,Round 18
58,44,Tom Atkins,MID,0,3,6,9,0,0,0,0,2023,Round 18
59,44,Rory Atkins,DEF,0,0,3,3,0,0,0,0,2023,Round 18
60,44,Zac Bailey,FWD,0,0,1,1,0,0,0,0,2023,Round 18
61,44,Liam Baker,DEF,0,0,0,0,0,0,0,0,2023,Round 18
62,44,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2023,Round 18
63,44,Noah Balta,KEYD,0,0,0,0,0,0,0,0,2023,Round 18
64,44,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2023,Round 18
65,44,Sam Banks,DEF,0,0,1,1,0,0,0,0,2023,Round 18
66,44,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2023,Round 18
67,44,Josh Battle,KEYD,0,0,0,0,0,0,0,0,2023,Round 18
68,44,Toby Bedford,FWD,0,0,1,1,0,0,0,0,2023,Round 18
69,44,Miles Bergman,DEF,0,1,0,1,0,0,0,0,2023,Round 18
