,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Max Gawn,RUC,41,2,2,4,10,51.9,24.4,79,2016,Round 23
1,2,Matthew Lobbe,RUC,40,3,1,4,16,50.6,40,79,2016,Round 23
2,3,Stefan Martin,RUC,36,5,1,6,12,40.9,33.3,88,2016,Round 23
3,4,Aaron Sandilands,RUC,35,3,2,5,11,54.7,31.4,64,2016,Round 23
4,5,Jason Holmes,RUC,34,2,0,2,13,43.6,38.2,78,2016,Round 23
5,6,Brodie Grundy,RUC,33,2,0,2,14,41.8,42.4,79,2016,Round 23
6,7,Shane Mumford,RUC,31,0,5,5,14,39.2,45.2,79,2016,Round 23
7,8,Keegan Brooksby,KEYD,29,1,4,5,7,35.8,24.1,81,2016,Round 23
8,8,Jonathan Giles,RUC,29,1,4,5,10,52.7,34.5,55,2016,Round 23
9,8,Shaun Hampson,RUC,29,0,2,2,8,50.9,27.6,57,2016,Round 23
10,11,Sam Jacobs,RUC,28,0,1,1,6,38.9,21.4,72,2016,Round 23
11,12,Todd Goldstein,RUC,24,1,2,3,10,32.4,41.7,74,2016,Round 23
12,13,Zac Smith,RUC,22,2,3,5,9,40.7,40.9,54,2016,Round 23
13,14,Matthew Leuenberger,RUC,18,2,1,3,6,41.9,33.3,43,2016,Round 23
14,15,Sam Naismith,RUC,16,1,1,2,8,38.1,50,42,2016,Round 23
15,16,Matthew Kreuzer,RUC,15,1,1,2,2,50,13.3,30,2016,Round 23
16,16,Marc Pittonet,RUC,15,1,1,2,2,31.9,13.3,47,2016,Round 23
17,16,Kurt Tippett,RUC,15,2,0,2,6,48.4,40,31,2016,Round 23
18,19,Jack Fitzpatrick,RUC,13,0,1,1,2,31,15.4,42,2016,Round 23
19,19,Scott Lycett,RUC,13,0,1,1,3,37.1,23.1,35,2016,Round 23
20,21,Andrew Phillips,RUC,12,2,0,2,4,40,33.3,30,2016,Round 23
21,22,Majak Daw,RUC,8,1,0,1,3,53.3,37.5,15,2016,Round 23
22,22,Will Minson,RUC,8,1,1,2,1,14.8,12.5,54,2016,Round 23
23,22,Rhys Stanley,RUC,8,1,0,1,2,21.1,25,38,2016,Round 23
24,25,Mark Blicavs,MID,7,0,2,2,3,0,42.9,0,2016,Round 23
25,26,Michael Apeness,KEYF,6,0,0,0,2,42.9,33.3,14,2016,Round 23
26,26,Josh Jenkins,KEYF,6,0,1,1,1,27.3,16.7,22,2016,Round 23
27,28,Tom Boyd,KEYF,5,2,1,3,2,20,40,25,2016,Round 23
28,28,Rory Lobb,KEYF,5,0,0,0,0,35.7,0,14,2016,Round 23
29,28,Callan Ward,MID,5,3,3,6,4,100,80,1,2016,Round 23
30,31,Jack Gunston,KEYF,4,0,2,2,1,0,25,0,2016,Round 23
31,31,Ollie Wines,MID,4,3,5,8,1,0,25,0,2016,Round 23
32,33,Josh Caddy,FWD,3,0,2,2,1,0,33.3,0,2016,Round 23
33,33,Josh Dunkley,FWD,3,0,1,1,1,0,33.3,0,2016,Round 23
34,33,Bryce Gibbs,MID,3,2,3,5,3,0,100,0,2016,Round 23
35,33,Ryan Griffen,MID,3,1,1,2,2,0,66.7,0,2016,Round 23
36,33,Luke Hodge,DEF,3,0,4,4,2,0,66.7,0,2016,Round 23
37,33,Shaun McKernan,KEYF,3,1,1,2,1,17.6,33.3,17,2016,Round 23
38,33,Ryan Schoenmakers,KEYF,3,0,0,0,0,0,0,0,2016,Round 23
39,33,Jackson Trengove,RUC,3,0,0,0,0,33.3,0,9,2016,Round 23
40,33,Jack Watts,KEYF,3,0,1,1,0,21.4,0,14,2016,Round 23
41,42,Connor Blakely,MID,2,0,0,0,1,0,50,0,2016,Round 23
42,42,Jack Crisp,MID,2,6,1,7,1,0,50,0,2016,Round 23
43,42,Sam Day,KEYF,2,0,0,0,1,20,50,10,2016,Round 23
44,42,Todd Elton,KEYF,2,1,0,1,1,13.3,50,15,2016,Round 23
45,42,Pearce Hanley,MID,2,0,3,3,2,0,100,0,2016,Round 23
46,42,Lin Jong,FWD,2,1,3,4,2,0,100,0,2016,Round 23
47,42,Scott Pendlebury,MID,2,2,4,6,0,0,0,0,2016,Round 23
48,42,Dylan Roberton,DEF,2,0,0,0,1,0,50,0,2016,Round 23
49,42,Luke Shuey,MID,2,3,1,4,1,0,50,0,2016,Round 23
50,42,Justin Westhoff,KEYF,2,0,0,0,0,66.7,0,3,2016,Round 23
51,42,Jesse White,KEYF,2,0,1,1,0,20,0,10,2016,Round 23
52,53,Blake Acres,FWD,1,3,0,3,1,0,100,0,2016,Round 23
53,53,Rory Atkins,MID,1,0,1,1,0,0,0,0,2016,Round 23
54,53,Jack Billings,FWD,1,1,0,1,0,0,0,0,2016,Round 23
55,53,Marcus Bontempelli,MID,1,1,1,2,0,0,0,0,2016,Round 23
56,53,Mitch Brown,KEYF,1,0,1,1,0,0,0,0,2016,Round 23
57,53,Patrick Cripps,MID,1,4,6,10,0,0,0,0,2016,Round 23
58,53,Ben Cunnington,MID,1,2,4,6,0,0,0,0,2016,Round 23
59,53,Patrick Dangerfield,MID,1,8,3,11,0,0,0,0,2016,Round 23
60,53,Jack Darling,KEYF,1,0,0,0,0,16.7,0,6,2016,Round 23
61,53,Cameron Ellis-Yolmen,MID,1,0,2,2,1,0,100,0,2016,Round 23
62,53,Sam Gilbert,KEYD,1,2,2,4,0,0,0,0,2016,Round 23
63,53,Tom J. Lynch,KEYF,1,0,1,1,0,100,0,1,2016,Round 23
64,53,Jack Martin,DEF,1,0,0,0,1,0,100,0,2016,Round 23
65,53,Steven May,KEYD,1,0,0,0,0,0,0,0,2016,Round 23
66,53,Sam Menegola,MID,1,0,2,2,0,0,0,0,2016,Round 23
67,53,Touk Miller,FWD,1,2,5,7,0,0,0,0,2016,Round 23
68,53,David Mundy,MID,1,0,8,8,0,0,0,0,2016,Round 23
69,53,Luke Parker,MID,1,5,2,7,1,100,100,1,2016,Round 23
70,53,Drew Petrie,KEYF,1,1,0,1,0,25,0,4,2016,Round 23
71,53,Xavier Richards,KEYF,1,0,0,0,1,50,100,2,2016,Round 23
72,53,Jack Riewoldt,KEYF,1,0,0,0,1,100,100,1,2016,Round 23
73,53,Nick Riewoldt,KEYF,1,0,0,0,0,0,0,0,2016,Round 23
74,53,James Sicily,FWD,1,0,0,0,0,0,0,0,2016,Round 23
75,53,Isaac Smith,FWD,1,0,2,2,0,0,0,0,2016,Round 23
76,53,Bernie Vince,DEF,1,0,1,1,0,0,0,0,2016,Round 23
77,53,Nick Vlastuin,DEF,1,1,0,1,0,0,0,0,2016,Round 23
78,53,Maverick Weller,FWD,1,0,1,1,0,0,0,0,2016,Round 23
79,53,Elliot Yeo,FWD,1,1,1,2,0,0,0,0,2016,Round 23
80,53,Jack Ziebell,MID,1,0,3,3,1,0,100,0,2016,Round 23
