,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Toby Nankervis,RUC,39,0,6,6,13,62.9,33.3,62,2021,Round 5
1,2,Sean Darcy,RUC,35,2,2,4,11,50,31.4,70,2021,Round 5
2,3,Reilly O'Brien,RUC,32,2,3,5,11,41.6,34.4,77,2021,Round 5
3,4,Oscar McInerney,RUC,31,1,2,3,6,52.5,19.4,59,2021,Round 5
4,4,Jordon Sweet,RUC,31,1,1,2,10,64.6,32.3,48,2021,Round 5
5,6,Todd Goldstein,RUC,29,1,2,3,7,58,24.1,50,2021,Round 5
6,7,Scott Lycett,RUC,28,3,2,5,13,43.1,46.4,65,2021,Round 5
7,7,Shane Mumford,RUC,28,1,7,8,8,33.3,28.6,84,2021,Round 5
8,9,Peter Wright,RUC,27,0,2,2,10,37.5,37,72,2021,Round 5
9,10,Brodie Grundy,RUC,25,1,1,2,7,45.5,28,55,2021,Round 5
10,11,Max Gawn,RUC,24,3,2,5,9,54.5,37.5,44,2021,Round 5
11,11,Tom Hickey,RUC,24,1,3,4,7,42.9,29.2,56,2021,Round 5
12,13,Luke Jackson,RUC,22,1,1,2,6,81.5,27.3,27,2021,Round 5
13,14,Paul Hunter,RUC,19,0,0,0,4,31.7,21.1,60,2021,Round 5
14,14,Nic Naitanui,RUC,19,3,4,7,9,36.5,47.4,52,2021,Round 5
15,16,Marc Pittonet,RUC,18,3,3,6,3,28.6,16.7,63,2021,Round 5
16,17,Ben McEvoy,RUC,17,1,1,2,7,34,41.2,50,2021,Round 5
17,18,Tom Campbell,RUC,15,1,1,2,2,57.7,13.3,26,2021,Round 5
18,18,Sam Reid,KEYF,15,1,5,6,3,53.6,20,28,2021,Round 5
19,20,Caleb Graham,RUC,14,0,1,1,4,35.9,28.6,39,2021,Round 5
20,21,Jake Carlisle,RUC,9,1,2,3,1,33.3,11.1,27,2021,Round 5
21,22,Rhys Stanley,RUC,8,4,2,6,1,17,12.5,47,2021,Round 5
22,22,Nathan Vardy,RUC,8,0,0,0,6,33.3,75,24,2021,Round 5
23,24,Levi Casboult,KEYF,7,0,1,1,3,50,42.9,14,2021,Round 5
24,24,Lewis Young,KEYD,7,0,1,1,4,63.6,57.1,11,2021,Round 5
25,26,Joe Daniher,KEYF,6,2,1,3,4,23.1,66.7,26,2021,Round 5
26,26,Tim English,RUC,6,0,0,0,3,37.5,50,16,2021,Round 5
27,28,Darcy Cameron,KEYF,4,1,1,2,1,16.7,25,24,2021,Round 5
28,28,Tom Hawkins,KEYF,4,0,1,1,3,33.3,75,12,2021,Round 5
29,28,Rory Lobb,KEYF,4,0,0,0,1,18.2,25,22,2021,Round 5
30,31,Nik Cox,MID,3,0,1,1,0,27.3,0,11,2021,Round 5
31,31,Billy Frampton,KEYF,3,0,1,1,0,33.3,0,9,2021,Round 5
32,31,Hugh Greenwood,MID,3,2,2,4,1,14.3,33.3,21,2021,Round 5
33,31,Tom J. Lynch,KEYF,3,0,0,0,0,33.3,0,9,2021,Round 5
34,35,Chris Burgess,RUC,2,0,0,0,1,14.3,50,14,2021,Round 5
