,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Aaron Sandilands,RUC,45,2,0,2,14,73.8,31.1,61,2014,Round 4
1,2,Sam Jacobs,RUC,39,1,1,2,13,59.1,33.3,66,2014,Round 4
2,3,Todd Goldstein,RUC,38,1,5,6,8,40.4,21.1,94,2014,Round 4
3,4,Jonathan Giles,RUC,37,3,4,7,9,45.7,24.3,81,2014,Round 4
4,5,Robert Warnock,RUC,35,2,4,6,10,46.1,28.6,76,2014,Round 4
5,6,Will Minson,RUC,32,1,3,4,6,36.8,18.8,87,2014,Round 4
6,7,Shaun Hampson,RUC,31,0,1,1,10,45.6,32.3,68,2014,Round 4
7,8,Jake Spencer,RUC,30,0,1,1,5,43.5,16.7,69,2014,Round 4
8,9,Mike Pyke,RUC,29,1,4,5,12,39.2,41.4,74,2014,Round 4
9,10,Matthew Lobbe,RUC,27,0,2,2,5,37.5,18.5,72,2014,Round 4
10,11,Brodie Grundy,RUC,24,0,2,2,5,49,20.8,49,2014,Round 4
11,11,Billy Longer,RUC,24,2,0,2,7,35.3,29.2,68,2014,Round 4
12,13,Tom Nicholls,RUC,23,3,4,7,9,29.1,39.1,79,2014,Round 4
13,14,Trent West,RUC,22,1,0,1,8,32.4,36.4,68,2014,Round 4
14,15,Jonathon Ceglar,RUC,19,2,4,6,4,36.5,21.1,52,2014,Round 4
15,16,Zac Clarke,RUC,17,0,0,0,4,73.9,23.5,23,2014,Round 4
16,17,Dean Cox,RUC,16,0,4,4,3,51.6,18.8,31,2014,Round 4
17,18,David Hale,RUC,15,0,1,1,4,40.5,26.7,37,2014,Round 4
18,18,Dawson Simpson,RUC,15,1,2,3,6,30.6,40,49,2014,Round 4
19,20,Tom Derickx,RUC,14,0,0,0,1,48.3,7.1,29,2014,Round 4
20,21,Scott Lycett,RUC,11,0,1,1,2,42.3,18.2,26,2014,Round 4
21,22,Jackson Trengove,KEYD,10,0,1,1,3,50,30,20,2014,Round 4
22,22,Jarrod Witts,RUC,10,1,1,2,2,27,20,37,2014,Round 4
23,24,Jake Carlisle,KEYF,9,1,0,1,2,17.6,22.2,51,2014,Round 4
24,25,Matthew Leuenberger,RUC,8,0,0,0,0,38.1,0,21,2014,Round 4
25,26,Ben Griffiths,KEYF,6,2,0,2,0,37.5,0,16,2014,Round 4
26,26,Nic Naitanui,RUC,6,1,0,1,2,42.9,33.3,14,2014,Round 4
27,28,Mark Blicavs,RUC,5,0,0,0,2,100,40,2,2014,Round 4
28,28,Hamish McIntosh,RUC,5,1,1,2,2,26.3,40,19,2014,Round 4
29,28,Ollie Wines,MID,5,4,3,7,2,0,40,0,2014,Round 4
