,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Brodie Grundy,RUC,37,0,2,2,13,48.1,35.1,77,2021,Round 22
1,2,Nic Naitanui,RUC,36,1,6,7,16,45.6,44.4,79,2021,Round 22
2,3,Todd Goldstein,RUC,35,0,3,3,8,51.5,22.9,68,2021,Round 22
3,4,Jonathon Ceglar,RUC,34,1,5,6,6,53.1,17.6,64,2021,Round 22
4,5,Oscar McInerney,RUC,32,4,2,6,8,49.2,25,65,2021,Round 22
5,6,Rhys Stanley,RUC,31,1,5,6,13,59.6,41.9,52,2021,Round 22
6,7,Sean Darcy,RUC,29,0,7,7,11,41.4,37.9,70,2021,Round 22
7,8,Shane Mumford,RUC,28,4,1,5,5,43.1,17.9,65,2021,Round 22
8,9,Max Gawn,RUC,26,3,7,10,4,50,15.4,52,2021,Round 22
9,10,Kieran Strachan,RUC,25,1,1,2,7,33.3,28,75,2021,Round 22
10,11,Sam Draper,RUC,24,3,2,5,7,40.7,29.2,59,2021,Round 22
11,12,Tom De Koning,RUC,23,2,3,5,6,32.4,26.1,71,2021,Round 22
12,12,Peter Ladhams,RUC,23,0,1,1,9,59,39.1,39,2021,Round 22
13,12,Toby Nankervis,RUC,23,0,2,2,8,44.2,34.8,52,2021,Round 22
14,15,Tom Hickey,RUC,22,3,1,4,9,36.7,40.9,60,2021,Round 22
15,16,Rowan Marshall,RUC,21,2,1,3,8,31.8,38.1,66,2021,Round 22
16,17,Luke Jackson,RUC,19,2,1,3,6,61.3,31.6,31,2021,Round 22
17,18,Zac Smith,RUC,18,1,2,3,6,32.1,33.3,56,2021,Round 22
18,19,Darcy Cameron,KEYF,16,0,1,1,5,69.6,31.3,23,2021,Round 22
19,19,Callum Coleman-Jones,KEYF,16,1,0,1,6,59.3,37.5,27,2021,Round 22
20,21,Scott Lycett,RUC,15,1,0,1,4,42.9,26.7,35,2021,Round 22
21,21,Ben McEvoy,RUC,15,1,1,2,6,83.3,40,18,2021,Round 22
22,23,Nathan Vardy,RUC,12,0,3,3,1,46.2,8.3,26,2021,Round 22
23,24,Tim English,RUC,10,0,0,0,1,18.9,10,53,2021,Round 22
24,24,Peter Wright,RUC,10,0,0,0,5,76.9,50,13,2021,Round 22
25,26,Tom Hawkins,KEYF,8,0,2,2,4,47.1,50,17,2021,Round 22
26,26,Lloyd Meek,RUC,8,1,0,1,1,22.9,12.5,35,2021,Round 22
27,28,Josh Walker,KEYD,7,0,2,2,2,41.2,28.6,17,2021,Round 22
28,29,Levi Casboult,KEYF,6,0,0,0,1,42.9,16.7,14,2021,Round 22
29,29,Mitch Lewis,KEYF,6,0,0,0,2,54.5,33.3,11,2021,Round 22
30,29,Esava Ratugolea,RUC,6,1,0,1,1,46.2,16.7,13,2021,Round 22
31,32,Chris Burgess,RUC,5,1,1,2,2,27.8,40,18,2021,Round 22
32,33,Tom Fullarton,RUC,4,0,1,1,0,13.3,0,30,2021,Round 22
33,33,Lewis Young,KEYD,4,0,0,0,0,21.1,0,19,2021,Round 22
34,35,Charlie Dixon,KEYF,3,0,1,1,1,33.3,33.3,9,2021,Round 22
35,35,Hayden McLean,KEYF,3,0,0,0,2,25,66.7,12,2021,Round 22
36,35,Riley Thilthorpe,KEYF,3,0,1,1,0,21.4,0,14,2021,Round 22
37,38,Ben Brown,KEYF,2,0,0,0,0,33.3,0,6,2021,Round 22
38,38,Tom J. Lynch,KEYF,2,0,0,0,0,28.6,0,7,2021,Round 22
39,38,Sam Reid,KEYF,2,0,3,3,1,15.4,50,13,2021,Round 22
40,41,Oscar Clavarino,KEYD,1,0,0,0,0,33.3,0,3,2021,Round 22
41,41,Darragh Joyce,KEYD,1,0,0,0,0,11.1,0,9,2021,Round 22
42,41,Alex Keath,KEYD,1,0,1,1,0,11.1,0,9,2021,Round 22
43,41,Nick Larkey,KEYF,1,0,0,0,0,100,0,1,2021,Round 22
44,41,Todd Marshall,KEYF,1,0,0,0,0,50,0,2,2021,Round 22
