,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Mason Cox,RUC,31,0,2,2,7,56.4,22.6,55,2023,Grand Final
1,2,Oscar McInerney,RUC,28,4,6,10,7,32.6,25,86,2023,Grand Final
2,3,Darcy Cameron,RUC,19,0,4,4,5,36.5,26.3,52,2023,Grand Final
3,4,Joe Daniher,KEYF,4,1,1,2,1,19,25,21,2023,Grand Final
4,5,Callum Ah Chee,FWD,0,0,0,0,0,0,0,0,2023,Grand Final
5,5,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2023,Grand Final
6,5,Zac Bailey,FWD,0,1,3,4,0,0,0,0,2023,Grand Final
7,5,Jarrod Berry,MID,0,1,1,2,0,0,0,0,2023,Grand Final
8,5,Charlie Cameron,FWD,0,0,0,0,0,0,0,0,2023,Grand Final
9,5,Keidean Coleman,DEF,0,0,2,2,0,0,0,0,2023,Grand Final
10,5,Jack Crisp,MID,0,0,1,1,0,0,0,0,2023,Grand Final
11,5,Nick Daicos,MID,0,1,1,2,0,0,0,0,2023,Grand Final
12,5,Josh Daicos,MID,0,0,2,2,0,0,0,0,2023,Grand Final
13,5,Jordan De Goey,MID,0,3,1,4,0,0,0,0,2023,Grand Final
14,5,Josh Dunkley,MID,0,2,3,5,0,0,0,0,2023,Grand Final
15,5,Jamie Elliott,FWD,0,0,2,2,0,0,0,0,2023,Grand Final
16,5,Jaspa Fletcher,MID,0,0,0,0,0,0,0,0,2023,Grand Final
17,5,Billy Frampton,KEYD,0,0,0,0,0,0,0,0,2023,Grand Final
18,5,Darcy Gardiner,KEYD,0,0,1,1,0,0,0,0,2023,Grand Final
19,5,Jack Ginnivan,FWD,0,0,0,0,0,0,0,0,2023,Grand Final
20,5,Bobby Hill,FWD,0,0,0,0,0,0,0,0,2023,Grand Final
21,5,Eric Hipwood,KEYF,0,0,0,0,0,0,0,0,2023,Grand Final
22,5,Will Hoskin-Elliott,FWD,0,0,0,0,0,0,0,0,2023,Grand Final
23,5,Jeremy Howe,KEYD,0,0,0,0,0,0,0,0,2023,Grand Final
24,5,Ryan Lester,KEYD,0,0,0,0,0,0,0,0,2023,Grand Final
25,5,Patrick Lipinski,FWD,0,0,3,3,0,0,0,0,2023,Grand Final
26,5,Jarryd Lyons,MID,0,0,1,1,0,0,0,0,2023,Grand Final
27,5,Oleg Markov,DEF,0,0,0,0,0,0,0,0,2023,Grand Final
28,5,Brayden Maynard,DEF,0,0,1,1,0,0,0,0,2023,Grand Final
29,5,Lincoln McCarthy,FWD,0,0,0,0,0,0,0,0,2023,Grand Final
30,5,Hugh McCluggage,MID,0,1,3,4,0,0,0,0,2023,Grand Final
31,5,Beau McCreery,FWD,0,0,1,1,0,0,0,0,2023,Grand Final
32,5,Conor McKenna,DEF,0,0,0,0,0,0,0,0,2023,Grand Final
33,5,Brody Mihocek,KEYF,0,0,0,0,0,0,0,0,2023,Grand Final
34,5,Tom Mitchell,MID,0,1,6,7,0,0,0,0,2023,Grand Final
35,5,Darcy Moore,KEYD,0,0,0,0,0,0,0,0,2023,Grand Final
36,5,Nathan Murphy,KEYD,0,0,0,0,0,0,0,0,2023,Grand Final
37,5,Lachie Neale,MID,0,1,4,5,0,0,0,0,2023,Grand Final
38,5,Scott Pendlebury,MID,0,4,2,6,0,0,0,0,2023,Grand Final
39,5,Isaac Quaynor,DEF,0,0,0,0,0,0,0,0,2023,Grand Final
40,5,Cam Rayner,FWD,0,1,1,2,0,0,0,0,2023,Grand Final
41,5,Deven Robertson,FWD,0,1,1,2,0,0,0,0,2023,Grand Final
42,5,Steele Sidebottom,MID,0,1,2,3,0,0,0,0,2023,Grand Final
43,5,Brandon Starcevich,DEF,0,0,1,1,0,0,0,0,2023,Grand Final
44,5,Darcy Wilmot,DEF,0,1,0,1,0,0,0,0,2023,Grand Final
45,5,Dayne Zorko,FWD,0,0,2,2,0,0,0,0,2023,Grand Final
