,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Tom Hickey,RUC,56,1,5,6,22,49.6,39.3,113,2016,Round 1
1,2,Nic Naitanui,RUC,46,3,2,5,14,75.4,30.4,61,2016,Round 1
2,3,Todd Goldstein,RUC,44,2,1,3,16,53.7,36.4,82,2016,Round 1
3,4,Matthew Lobbe,RUC,42,2,0,2,10,35.6,23.8,118,2016,Round 1
4,5,Sam Jacobs,RUC,35,2,0,2,8,43.2,22.9,81,2016,Round 1
5,6,Matthew Leuenberger,RUC,32,0,0,0,9,57.1,28.1,56,2016,Round 1
6,6,Kurt Tippett,RUC,32,0,0,0,0,0,0,0,2016,Round 1
7,8,Ben McEvoy,RUC,31,0,1,1,7,37.8,22.6,82,2016,Round 1
8,9,Rhys Stanley,RUC,29,0,1,1,7,50,24.1,58,2016,Round 1
9,10,Max Gawn,RUC,26,0,0,0,10,47.3,38.5,55,2016,Round 1
10,11,Shane Mumford,RUC,25,0,2,2,12,43.1,48,58,2016,Round 1
11,12,Shaun Hampson,RUC,24,1,0,1,7,36.9,29.2,65,2016,Round 1
12,12,Tom Nicholls,RUC,24,0,2,2,14,42.1,58.3,57,2016,Round 1
13,14,Stefan Martin,RUC,21,4,2,6,6,24.1,28.6,87,2016,Round 1
14,14,Andrew Phillips,RUC,21,0,1,1,4,47.7,19,44,2016,Round 1
15,14,Jordan Roughead,RUC,21,0,0,0,8,43.8,38.1,48,2016,Round 1
16,14,Jarrod Witts,RUC,21,1,1,2,0,0,0,0,2016,Round 1
17,18,Matthew Kreuzer,RUC,16,0,3,3,5,34.8,31.3,46,2016,Round 1
18,18,Zac Smith,RUC,16,0,4,4,3,30.2,18.8,53,2016,Round 1
19,20,Jonathon Griffin,RUC,14,1,1,2,0,32.6,0,43,2016,Round 1
20,21,Scott Lycett,RUC,13,0,1,1,8,33.3,61.5,39,2016,Round 1
21,22,Callum Sinclair,RUC,11,1,0,1,0,0,0,0,2016,Round 1
22,23,Mark Blicavs,MID,9,1,3,4,5,100,55.6,1,2016,Round 1
23,23,Jordan Lewis,MID,9,2,3,5,4,0,44.4,0,2016,Round 1
24,25,Ben Griffiths,KEYF,7,1,0,1,2,29.2,28.6,24,2016,Round 1
25,25,Marc Pittonet,RUC,7,0,2,2,2,22.6,28.6,31,2016,Round 1
26,27,Tom Boyd,KEYF,5,0,1,1,2,27.8,40,18,2016,Round 1
27,27,Zac Clarke,RUC,5,0,0,0,2,20.8,40,24,2016,Round 1
28,27,Josh Jenkins,KEYF,5,0,0,0,1,29.4,20,17,2016,Round 1
29,27,Shaun McKernan,KEYF,5,1,0,1,2,35.7,40,14,2016,Round 1
30,31,Travis Cloke,KEYF,4,0,3,3,0,0,0,0,2016,Round 1
31,31,Nat Fyfe,MID,4,2,0,2,1,0,25,0,2016,Round 1
32,31,Sam Gilbert,KEYD,4,1,3,4,1,0,25,0,2016,Round 1
33,31,Sebastian Ross,MID,4,2,1,3,2,0,50,0,2016,Round 1
34,31,Rory Sloane,MID,4,1,3,4,2,0,50,0,2016,Round 1
35,31,Jackson Trengove,RUC,4,0,0,0,1,50,25,8,2016,Round 1
36,37,Michael Barlow,MID,3,0,2,2,1,0,33.3,0,2016,Round 1
37,37,Justin Westhoff,KEYF,3,0,1,1,2,75,66.7,4,2016,Round 1
38,39,Ben Brown,KEYF,2,0,1,1,1,12.5,50,16,2016,Round 1
39,39,Sam Day,KEYF,2,0,1,1,0,14.3,0,14,2016,Round 1
40,39,Bryce Gibbs,MID,2,2,1,3,1,0,50,0,2016,Round 1
41,39,Josh Walker,KEYF,2,0,0,0,0,16.7,0,12,2016,Round 1
42,39,Callan Ward,MID,2,2,1,3,0,0,0,0,2016,Round 1
43,39,Elliot Yeo,FWD,2,1,3,4,0,100,0,1,2016,Round 1
44,45,Harris Andrews,KEYD,1,0,0,0,0,100,0,1,2016,Round 1
45,45,Tom Bell,FWD,1,0,2,2,0,0,0,0,2016,Round 1
46,45,Rohan Bewick,MID,1,0,1,1,1,0,100,0,2016,Round 1
47,45,Levi Casboult,KEYF,1,0,0,0,0,0,0,0,2016,Round 1
48,45,Patrick Cripps,MID,1,2,8,10,0,0,0,0,2016,Round 1
49,45,Ryan Crowley,FWD,1,0,2,2,1,0,100,0,2016,Round 1
50,45,Ben Cunnington,MID,1,2,8,10,0,0,0,0,2016,Round 1
51,45,Patrick Dangerfield,MID,1,4,3,7,1,100,100,1,2016,Round 1
52,45,Joe Daniher,KEYF,1,0,0,0,0,50,0,2,2016,Round 1
53,45,Mitch Duncan,MID,1,1,2,3,0,0,0,0,2016,Round 1
54,45,Josh Dunkley,FWD,1,0,0,0,0,0,0,0,2016,Round 1
55,45,Sam Fisher,KEYD,1,0,0,0,0,0,0,0,2016,Round 1
56,45,Corey Gault,KEYF,1,0,0,0,0,0,0,0,2016,Round 1
57,45,Pearce Hanley,MID,1,0,1,1,0,0,0,0,2016,Round 1
58,45,Will Langford,MID,1,2,4,6,0,0,0,0,2016,Round 1
59,45,Cameron Pedersen,KEYF,1,0,1,1,0,16.7,0,6,2016,Round 1
60,45,Mitch Robinson,MID,1,4,4,8,0,100,0,1,2016,Round 1
61,45,Rory Thompson,KEYD,1,0,0,0,0,100,0,1,2016,Round 1
62,45,Dean Towers,FWD,1,0,2,2,0,0,0,0,2016,Round 1
63,45,Jacob Townsend,FWD,1,2,0,2,1,100,100,1,2016,Round 1
64,45,Ty Vickery,KEYF,1,0,0,0,0,100,0,1,2016,Round 1
65,45,Mitch Wallis,FWD,1,3,3,6,0,0,0,0,2016,Round 1
66,45,Maverick Weller,FWD,1,3,3,6,0,0,0,0,2016,Round 1
67,68,Gary Ablett,MID,0,3,6,9,0,0,0,0,2016,Round 1
68,68,Blake Acres,FWD,0,0,4,4,0,0,0,0,2016,Round 1
69,68,Marcus Adams,KEYD,0,0,1,1,0,0,0,0,2016,Round 1
70,68,Taylor Adams,MID,0,3,1,4,0,0,0,0,2016,Round 1
71,68,Callum Ah Chee,FWD,0,0,0,0,0,0,0,0,2016,Round 1
72,68,Brendon Ah Chee,FWD,0,2,1,3,0,0,0,0,2016,Round 1
73,68,Patrick Ambrose,KEYD,0,0,0,0,0,0,0,0,2016,Round 1
74,68,Jed Anderson,FWD,0,1,0,1,0,0,0,0,2016,Round 1
75,68,David Armitage,MID,0,6,8,14,0,0,0,0,2016,Round 1
76,68,David Astbury,KEYD,0,0,0,0,0,0,0,0,2016,Round 1
77,68,Rory Atkins,MID,0,0,3,3,0,0,0,0,2016,Round 1
78,68,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2016,Round 1
79,68,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2016,Round 1
80,68,Hayden Ballantyne,FWD,0,0,1,1,0,0,0,0,2016,Round 1
