,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Jarrod Witts,RUC,58,0,5,5,12,73.4,20.7,79,2018,Round 7
1,2,Aaron Sandilands,RUC,49,2,3,5,26,76.6,53.1,64,2018,Round 7
2,3,Todd Goldstein,RUC,40,1,1,2,9,53.3,22.5,75,2018,Round 7
3,4,Brodie Grundy,RUC,39,2,2,4,13,52.7,33.3,74,2018,Round 7
4,5,Max Gawn,RUC,34,1,2,3,13,54.8,38.2,62,2018,Round 7
5,6,Tom Bellchambers,RUC,32,0,3,3,10,47.1,31.3,68,2018,Round 7
6,6,Sam Jacobs,RUC,32,3,1,4,8,45.1,25,71,2018,Round 7
7,8,Nic Naitanui,RUC,31,4,1,5,10,56.4,32.3,55,2018,Round 7
8,9,Rhys Stanley,RUC,29,3,0,3,6,48.3,20.7,60,2018,Round 7
9,10,Ben McEvoy,RUC,27,1,1,2,12,45.8,44.4,59,2018,Round 7
10,10,Callum Sinclair,RUC,27,0,3,3,8,34.6,29.6,78,2018,Round 7
11,12,Tom Hickey,RUC,26,1,1,2,10,42.6,38.5,61,2018,Round 7
12,13,Scott Lycett,RUC,25,1,6,7,7,54.3,28,46,2018,Round 7
13,14,Stefan Martin,RUC,24,4,3,7,7,33.8,29.2,71,2018,Round 7
14,15,Andrew Phillips,RUC,22,0,1,1,8,48.9,36.4,45,2018,Round 7
15,16,Matthew Kreuzer,RUC,19,1,1,2,3,40.4,15.8,47,2018,Round 7
16,16,Paddy Ryder,RUC,19,3,1,4,5,37.3,26.3,51,2018,Round 7
17,18,Lachlan Keeffe,KEYD,18,1,1,2,1,33.3,5.6,54,2018,Round 7
18,19,Toby Nankervis,RUC,14,3,1,4,5,23.3,35.7,60,2018,Round 7
19,20,Jonathon Patton,KEYF,13,2,1,3,2,31,15.4,42,2018,Round 7
20,21,Esava Ratugolea,KEYF,12,1,1,2,3,52.2,25,23,2018,Round 7
21,22,Tom Boyd,RUC,11,1,2,3,2,26.8,18.2,41,2018,Round 7
22,23,Mason Cox,KEYF,10,1,3,4,1,50,10,20,2018,Round 7
23,23,Oscar McInerney,KEYF,10,0,0,0,5,41.7,50,24,2018,Round 7
24,25,Ben Brown,KEYF,8,0,1,1,2,72.7,25,11,2018,Round 7
25,25,Tim English,RUC,8,1,0,1,3,25.8,37.5,31,2018,Round 7
26,27,Brayden Crossley,KEYF,7,1,1,2,1,31.8,14.3,22,2018,Round 7
27,27,Nat Fyfe,MID,7,3,8,11,4,58.3,57.1,12,2018,Round 7
28,27,Justin Westhoff,KEYF,7,0,1,1,4,16.7,57.1,42,2018,Round 7
29,30,Josh Jenkins,KEYF,6,0,1,1,2,28.6,33.3,21,2018,Round 7
30,30,Tim O'Brien,KEYF,6,1,0,1,4,46.2,66.7,13,2018,Round 7
31,32,Rowan Marshall,KEYF,4,0,0,0,1,30.8,25,13,2018,Round 7
32,33,Tom Hawkins,KEYF,3,0,0,0,1,27.3,33.3,11,2018,Round 7
33,34,Josh Caddy,FWD,2,0,0,0,0,15.4,0,13,2018,Round 7
34,34,Jarryd Roughead,KEYF,2,0,3,3,1,14.3,50,14,2018,Round 7
35,34,James Stewart,KEYF,2,0,0,0,0,20,0,10,2018,Round 7
36,37,Brennan Cox,KEYF,1,1,0,1,0,25,0,4,2018,Round 7
37,37,Joe Daniher,KEYF,1,0,2,2,0,14.3,0,7,2018,Round 7
38,37,Joel Selwood,MID,1,2,3,5,0,100,0,1,2018,Round 7
39,40,Taylor Adams,MID,0,3,1,4,0,0,0,0,2018,Round 7
40,40,Callum Ah Chee,DEF,0,0,0,0,0,0,0,0,2018,Round 7
41,40,Ben Ainsworth,FWD,0,1,2,3,0,0,0,0,2018,Round 7
42,40,Jacob Allison,DEF,0,0,0,0,0,0,0,0,2018,Round 7
43,40,Patrick Ambrose,KEYD,0,0,1,1,0,0,0,0,2018,Round 7
44,40,Karl Amon,MID,0,0,3,3,0,0,0,0,2018,Round 7
45,40,Jed Anderson,MID,0,1,2,3,0,0,0,0,2018,Round 7
46,40,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2018,Round 7
47,40,Flynn Appleby,DEF,0,0,1,1,0,0,0,0,2018,Round 7
48,40,David Armitage,FWD,0,0,1,1,0,0,0,0,2018,Round 7
49,40,David Astbury,KEYD,0,0,0,0,0,0,0,0,2018,Round 7
50,40,Rory Atkins,MID,0,0,1,1,0,0,0,0,2018,Round 7
51,40,Shaun Atley,FWD,0,0,0,0,0,0,0,0,2018,Round 7
52,40,Mark Baguley,FWD,0,1,0,1,0,0,0,0,2018,Round 7
53,40,Zac Bailey,FWD,0,0,0,0,0,0,0,0,2018,Round 7
54,40,Hayden Ballantyne,FWD,0,0,0,0,0,0,0,0,2018,Round 7
55,40,Charlie Ballard,KEYD,0,0,0,0,0,0,0,0,2018,Round 7
56,40,Bailey Banfield,FWD,0,1,2,3,0,0,0,0,2018,Round 7
57,40,Tom Barrass,KEYD,0,0,0,0,0,0,0,0,2018,Round 7
58,40,Dominic Barry,MID,0,1,0,1,0,0,0,0,2018,Round 7
59,40,Dayne Beams,MID,0,3,2,5,0,0,0,1,2018,Round 7
60,40,Jarrod Berry,MID,0,1,2,3,0,0,0,0,2018,Round 7
61,40,Eddie Betts,FWD,0,0,0,0,0,0,0,0,2018,Round 7
62,40,Jed Bews,DEF,0,1,1,2,0,0,0,0,2018,Round 7
63,40,Jack Billings,FWD,0,0,0,0,0,0,0,0,2018,Round 7
64,40,Jarryd Blair,FWD,0,0,1,1,0,0,0,0,2018,Round 7
65,40,Connor Blakely,DEF,0,0,0,0,0,0,0,0,2018,Round 7
66,40,Mark Blicavs,KEYD,0,0,0,0,0,0,0,0,2018,Round 7
67,40,Travis Boak,FWD,0,0,1,1,0,0,0,0,2018,Round 7
68,40,Riley Bonner,DEF,0,0,0,0,0,0,0,0,2018,Round 7
69,40,Jack Bowes,MID,0,0,0,0,0,0,0,0,2018,Round 7
70,40,Angus Brayshaw,MID,0,3,2,5,0,0,0,0,2018,Round 7
71,40,Andrew Brayshaw,MID,0,1,1,2,0,0,0,0,2018,Round 7
72,40,Luke Breust,FWD,0,1,1,2,0,0,0,0,2018,Round 7
73,40,Nathan Broad,DEF,0,0,0,0,0,0,0,2,2018,Round 7
74,40,Luke Brown,DEF,0,0,0,0,0,0,0,0,2018,Round 7
75,40,Nathan Brown,KEYD,0,0,0,0,0,0,0,0,2018,Round 7
76,40,Dylan Buckley,FWD,0,0,0,0,0,0,0,0,2018,Round 7
77,40,Shaun Burgoyne,MID,0,0,1,1,0,0,0,0,2018,Round 7
78,40,Ryan Burton,DEF,0,0,3,3,0,0,0,0,2018,Round 7
