,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Sean Darcy,RUC,40,1,4,5,19,53.3,47.5,75,2022,Semi Finals
1,2,Max Gawn,RUC,36,2,3,5,15,52.9,41.7,68,2022,Semi Finals
2,3,Darcy Fort,RUC,29,3,1,4,6,35.4,20.7,82,2022,Semi Finals
3,4,Mason Cox,RUC,19,0,2,2,2,43.2,10.5,44,2022,Semi Finals
4,5,Darcy Cameron,RUC,14,2,1,3,4,31.1,28.6,45,2022,Semi Finals
5,6,Luke Jackson,RUC,9,2,2,4,2,36,22.2,25,2022,Semi Finals
6,7,Tom Fullarton,KEYF,4,0,2,2,0,19,0,21,2022,Semi Finals
7,8,Ben Brown,KEYF,3,0,0,0,1,33.3,33.3,9,2022,Semi Finals
8,9,Rory Lobb,KEYF,2,0,0,0,0,14.3,0,14,2022,Semi Finals
9,10,Blake Acres,MID,0,0,2,2,0,0,0,0,2022,Semi Finals
10,10,Callum Ah Chee,MID,0,0,1,1,0,0,0,0,2022,Semi Finals
11,10,James Aish,MID,0,0,3,3,0,0,0,0,2022,Semi Finals
12,10,Jye Amiss,KEYF,0,0,0,0,0,0,0,0,2022,Semi Finals
13,10,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2022,Semi Finals
14,10,Noah Answerth,DEF,0,0,1,1,0,0,0,0,2022,Semi Finals
15,10,Zac Bailey,FWD,0,0,1,1,0,0,0,0,2022,Semi Finals
16,10,Bailey Banfield,FWD,0,0,0,0,0,0,0,0,2022,Semi Finals
17,10,Jarrod Berry,MID,0,2,2,4,0,0,0,0,2022,Semi Finals
18,10,Trent Bianco,FWD,0,0,1,1,0,0,0,0,2022,Semi Finals
19,10,Angus Brayshaw,DEF,0,1,5,6,0,0,0,0,2022,Semi Finals
20,10,Andrew Brayshaw,MID,0,0,3,3,0,0,0,0,2022,Semi Finals
21,10,Will Brodie,MID,0,3,3,6,0,0,0,0,2022,Semi Finals
22,10,Charlie Cameron,FWD,0,0,0,0,0,0,0,0,2022,Semi Finals
23,10,Josh Carmichael,FWD,0,0,0,0,0,0,0,0,2022,Semi Finals
24,10,Heath Chapman,DEF,0,0,0,0,0,0,0,0,2022,Semi Finals
25,10,Jordan Clark,DEF,0,0,2,2,0,0,0,0,2022,Semi Finals
26,10,Keidean Coleman,DEF,0,0,0,0,0,0,0,0,2022,Semi Finals
27,10,Brennan Cox,KEYD,0,0,0,0,0,0,0,0,2022,Semi Finals
28,10,Jack Crisp,MID,0,1,5,6,0,0,0,0,2022,Semi Finals
29,10,Nick Daicos,DEF,0,0,1,1,0,0,0,0,2022,Semi Finals
30,10,Josh Daicos,MID,0,1,1,2,0,0,0,0,2022,Semi Finals
31,10,Jordan De Goey,MID,0,5,1,6,0,0,0,0,2022,Semi Finals
32,10,Jamie Elliott,FWD,0,0,0,0,0,0,0,0,2022,Semi Finals
33,10,Michael Frederick,FWD,0,0,0,0,0,0,0,0,2022,Semi Finals
