,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Shane Mumford,RUC,38,1,1,2,10,50.7,26.3,75,2014,Round 16
1,2,Matthew Lobbe,RUC,35,0,4,4,12,46.1,34.3,76,2014,Round 16
2,3,Dean Cox,RUC,34,0,1,1,7,56.7,20.6,60,2014,Round 16
3,3,Todd Goldstein,RUC,34,0,1,1,9,40,26.5,85,2014,Round 16
4,3,Ivan Maric,RUC,34,1,5,6,7,45.3,20.6,75,2014,Round 16
5,3,Robert Warnock,RUC,34,1,2,3,13,55.7,38.2,61,2014,Round 16
6,7,Will Minson,RUC,33,3,2,5,5,31.4,15.2,105,2014,Round 16
7,7,Jarrod Witts,RUC,33,0,2,2,11,55,33.3,60,2014,Round 16
8,9,Scott Lycett,RUC,32,0,3,3,4,57.1,12.5,56,2014,Round 16
9,9,Stefan Martin,RUC,32,3,1,4,8,39,25,82,2014,Round 16
10,9,Hamish McIntosh,RUC,32,0,0,0,4,47.1,12.5,68,2014,Round 16
11,12,Sam Jacobs,RUC,28,0,2,2,8,39.4,28.6,71,2014,Round 16
12,13,Paddy Ryder,RUC,27,2,3,5,3,35.1,11.1,77,2014,Round 16
13,14,Billy Longer,RUC,25,1,0,1,9,40.3,36,62,2014,Round 16
14,15,Aaron Sandilands,RUC,24,2,0,2,5,43.6,20.8,55,2014,Round 16
15,16,Mark Jamar,RUC,23,0,0,0,4,40.4,17.4,57,2014,Round 16
16,17,Mike Pyke,RUC,22,1,1,2,5,25,22.7,88,2014,Round 16
17,18,David Hale,RUC,20,0,0,0,7,45.5,35,44,2014,Round 16
18,19,Mark Blicavs,RUC,19,0,0,0,2,46.3,10.5,41,2014,Round 16
19,20,Zac Clarke,RUC,15,0,2,2,4,34.1,26.7,44,2014,Round 16
20,21,Zac Smith,RUC,14,2,0,2,5,20.9,35.7,67,2014,Round 16
21,22,Max Gawn,KEYF,12,0,0,0,4,37.5,33.3,32,2014,Round 16
22,23,Jonathon Ceglar,RUC,11,1,3,4,3,23.4,27.3,47,2014,Round 16
23,24,Brodie Grundy,RUC,10,0,2,2,3,43.5,30,23,2014,Round 16
24,25,Levi Casboult,KEYF,8,1,0,1,1,42.1,12.5,19,2014,Round 16
25,25,Ty Vickery,KEYF,8,0,3,3,4,38.1,50,21,2014,Round 16
26,27,Cameron Pedersen,KEYF,6,1,0,1,1,85.7,16.7,7,2014,Round 16
27,27,Justin Westhoff,KEYF,6,0,1,1,2,42.9,33.3,14,2014,Round 16
28,29,Rhys Stanley,KEYF,5,2,0,2,4,27.8,80,18,2014,Round 16
29,29,David Swallow,MID,5,1,7,8,3,0,60,0,2014,Round 16
30,31,Sam Day,KEYF,4,0,1,1,1,26.7,25,15,2014,Round 16
31,31,David Myers,MID,4,1,7,8,0,100,0,1,2014,Round 16
32,31,Luke Parker,FWD,4,2,5,7,0,100,0,4,2014,Round 16
33,31,Sam Reid,KEYF,4,0,4,4,2,17.4,50,23,2014,Round 16
34,35,Nat Fyfe,MID,3,2,4,6,2,0,66.7,0,2014,Round 16
35,35,Jordan Lewis,MID,3,3,2,5,1,0,33.3,0,2014,Round 16
36,37,Claye Beams,MID,2,1,3,4,2,0,100,0,2014,Round 16
37,37,Michael Close,KEYF,2,0,0,0,0,13.3,0,15,2014,Round 16
38,37,Patrick Dangerfield,MID,2,1,0,1,2,0,100,0,2014,Round 16
39,37,Joe Daniher,KEYF,2,0,1,1,0,15.4,0,13,2014,Round 16
40,37,Xavier Ellis,DEF,2,0,3,3,1,0,50,0,2014,Round 16
41,37,Levi Greenwood,MID,2,4,4,8,0,0,0,0,2014,Round 16
42,37,Luke Hodge,MID,2,0,1,1,0,0,0,0,2014,Round 16
43,37,Josh Jenkins,KEYF,2,0,0,0,0,16.7,0,12,2014,Round 16
44,37,David Mundy,MID,2,1,4,5,1,0,50,0,2014,Round 16
