,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Scott Lycett,RUC,38,2,3,5,12,50,31.6,76,2023,Finals Week 1
1,2,Mason Cox,RUC,34,0,6,6,6,51.5,17.6,66,2023,Finals Week 1
2,2,Oscar McInerney,RUC,34,3,2,5,6,38.6,17.6,88,2023,Finals Week 1
3,4,Max Gawn,RUC,31,2,8,10,11,39.2,35.5,79,2023,Finals Week 1
4,5,Kieren Briggs,RUC,28,4,5,9,7,40,25,70,2023,Finals Week 1
5,6,Tom Hickey,RUC,24,2,0,2,11,38.7,45.8,62,2023,Finals Week 1
6,6,Marc Pittonet,RUC,24,1,3,4,10,42.9,41.7,56,2023,Finals Week 1
7,8,Rowan Marshall,RUC,18,2,7,9,7,24.7,38.9,73,2023,Finals Week 1
8,9,Darcy Cameron,RUC,14,1,1,2,5,41.2,35.7,34,2023,Finals Week 1
9,10,Tom De Koning,RUC,11,2,3,5,1,36.7,9.1,30,2023,Finals Week 1
10,10,Hayden McLean,RUC,11,0,1,1,4,36.7,36.4,30,2023,Finals Week 1
11,12,Lachlan Keeffe,KEYF,7,0,0,0,0,46.7,0,15,2023,Finals Week 1
12,13,Joe Daniher,KEYF,1,0,1,1,1,6.7,100,15,2023,Finals Week 1
13,13,Ollie Lord,KEYF,1,0,2,2,0,25,0,4,2023,Finals Week 1
14,13,Tom McDonald,KEYF,1,0,0,0,0,11.1,0,9,2023,Finals Week 1
15,13,Harry McKay,KEYF,1,0,1,1,0,14.3,0,7,2023,Finals Week 1
16,13,Jacob van Rooyen,KEYF,1,0,0,0,0,6.7,0,15,2023,Finals Week 1
17,18,Blake Acres,MID,0,1,4,5,0,0,0,0,2023,Finals Week 1
18,18,Taylor Adams,FWD,0,2,1,3,0,0,0,0,2023,Finals Week 1
19,18,Callum Ah Chee,FWD,0,0,0,0,0,0,0,0,2023,Finals Week 1
20,18,Aliir Aliir,KEYD,0,0,0,0,0,0,0,0,2023,Finals Week 1
21,18,Joel Amartey,KEYF,0,0,0,0,0,0,0,3,2023,Finals Week 1
22,18,Harris Andrews,KEYD,0,0,0,0,0,0,0,0,2023,Finals Week 1
23,18,Lachie Ash,DEF,0,0,1,1,0,0,0,0,2023,Finals Week 1
24,18,Zac Bailey,FWD,0,2,1,3,0,0,0,0,2023,Finals Week 1
25,18,Josh Battle,KEYD,0,0,0,0,0,0,0,0,2023,Finals Week 1
26,18,Toby Bedford,FWD,0,0,3,3,0,0,0,0,2023,Finals Week 1
27,18,Miles Bergman,DEF,0,0,0,0,0,0,0,0,2023,Finals Week 1
28,18,Jarrod Berry,MID,0,0,3,3,0,0,0,0,2023,Finals Week 1
29,18,Nick Blakey,DEF,0,0,0,0,0,0,0,0,2023,Finals Week 1
30,18,Travis Boak,MID,0,0,0,0,0,0,0,0,2023,Finals Week 1
31,18,Jake Bowey,DEF,0,0,1,1,0,0,0,0,2023,Finals Week 1
32,18,Angus Brayshaw,MID,0,0,1,1,0,0,0,0,2023,Finals Week 1
33,18,Callum M. Brown,FWD,0,0,0,0,0,0,0,0,2023,Finals Week 1
34,18,Jack Buckley,KEYD,0,0,0,0,0,0,0,0,2023,Finals Week 1
35,18,Ryan Burton,DEF,0,0,0,0,0,0,0,0,2023,Finals Week 1
36,18,Dan Butler,FWD,0,0,0,0,0,0,0,0,2023,Finals Week 1
37,18,Zak Butters,MID,0,1,2,3,0,0,0,0,2023,Finals Week 1
38,18,Darcy Byrne-Jones,FWD,0,0,0,0,0,0,0,0,2023,Finals Week 1
39,18,Finn Callaghan,MID,0,0,2,2,0,0,0,0,2023,Finals Week 1
40,18,Charlie Cameron,FWD,0,0,1,1,0,0,0,0,2023,Finals Week 1
41,18,Anthony Caminiti,KEYF,0,0,0,0,0,0,0,7,2023,Finals Week 1
42,18,Braeden Campbell,MID,0,0,3,3,0,0,0,0,2023,Finals Week 1
43,18,Adam Cerra,MID,0,0,3,3,0,0,0,0,2023,Finals Week 1
44,18,Kade Chandler,FWD,0,0,0,0,0,0,0,0,2023,Finals Week 1
45,18,Alex Cincotta,DEF,0,0,0,0,0,0,0,0,2023,Finals Week 1
46,18,Hunter Clark,MID,0,1,1,2,0,0,0,0,2023,Finals Week 1
