,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Stefan Martin,RUC,51,2,4,6,12,56.7,23.5,90,2016,Round 7
1,2,Max Gawn,RUC,46,5,1,6,21,53.5,45.7,86,2016,Round 7
2,3,Jonathon Griffin,RUC,41,1,4,5,6,41.8,14.6,98,2016,Round 7
3,3,Shane Mumford,RUC,41,0,5,5,17,44.1,41.5,93,2016,Round 7
4,5,Shaun Hampson,RUC,37,0,0,0,12,43,32.4,86,2016,Round 7
5,6,Todd Goldstein,RUC,35,3,1,4,10,54.7,28.6,64,2016,Round 7
6,7,Daniel Currie,RUC,32,0,1,1,8,40,25,80,2016,Round 7
7,8,Sam Jacobs,RUC,27,1,1,2,6,40.3,22.2,67,2016,Round 7
8,9,Brodie Grundy,RUC,24,0,1,1,8,38.7,33.3,62,2016,Round 7
9,10,Tom Campbell,RUC,23,0,3,3,6,51.1,26.1,45,2016,Round 7
10,10,Nic Naitanui,RUC,23,2,1,3,8,45.1,34.8,51,2016,Round 7
11,12,Tom Hickey,RUC,22,0,1,1,5,32.4,22.7,68,2016,Round 7
12,13,Matthew Leuenberger,RUC,21,1,1,2,6,32.3,28.6,65,2016,Round 7
13,14,Jonathon Ceglar,RUC,20,3,0,3,5,33.3,25,60,2016,Round 7
14,14,Matthew Kreuzer,RUC,20,2,3,5,6,27.4,30,73,2016,Round 7
15,16,Ben McEvoy,RUC,19,0,0,0,4,44.2,21.1,43,2016,Round 7
16,17,Scott Lycett,RUC,15,1,0,1,3,34.9,20,43,2016,Round 7
17,18,Zac Smith,RUC,14,1,2,3,5,34.1,35.7,41,2016,Round 7
18,18,Kurt Tippett,RUC,14,2,2,4,8,31.1,57.1,45,2016,Round 7
19,18,Jackson Trengove,RUC,14,9,5,14,3,17.9,21.4,78,2016,Round 7
20,21,Jordan Roughead,RUC,13,3,0,3,4,41.9,30.8,31,2016,Round 7
21,22,Rhys Stanley,RUC,12,1,0,1,6,23.5,50,51,2016,Round 7
22,23,Rory Lobb,KEYF,11,0,2,2,4,50,36.4,22,2016,Round 7
23,24,Mason Cox,KEYF,10,0,0,0,0,43.5,0,23,2016,Round 7
24,24,Callum Sinclair,RUC,10,1,1,2,3,35.7,30,28,2016,Round 7
25,26,Ben Griffiths,KEYF,7,0,0,0,5,38.9,71.4,18,2016,Round 7
26,26,Peter Wright,KEYF,7,0,0,0,1,35,14.3,20,2016,Round 7
27,28,Josh Walker,KEYF,6,0,0,0,2,54.5,33.3,11,2016,Round 7
28,29,Connor Blakely,MID,5,1,1,2,4,0,80,0,2016,Round 7
29,29,Mark Blicavs,MID,5,2,4,6,2,100,40,2,2016,Round 7
30,29,Shaun McKernan,KEYF,5,1,0,1,1,83.3,20,6,2016,Round 7
31,29,Justin Westhoff,KEYF,5,2,2,4,2,27.8,40,18,2016,Round 7
32,33,Levi Casboult,KEYF,4,0,1,1,2,33.3,50,12,2016,Round 7
33,33,Zac Dawson,KEYD,4,0,0,0,2,23.5,50,17,2016,Round 7
34,33,Cameron Pedersen,KEYF,4,1,1,2,2,26.7,50,15,2016,Round 7
35,33,Matt Rosa,MID,4,0,0,0,0,0,0,0,2016,Round 7
36,37,Josh Caddy,FWD,3,1,2,3,0,0,0,0,2016,Round 7
37,37,Bryce Gibbs,MID,3,3,1,4,0,0,0,0,2016,Round 7
38,37,Josh Jenkins,KEYF,3,0,0,0,2,33.3,66.7,9,2016,Round 7
39,37,Will Langford,MID,3,2,3,5,1,0,33.3,0,2016,Round 7
40,37,Tom J. Lynch,KEYF,3,1,0,1,2,100,66.7,1,2016,Round 7
41,37,Nick Riewoldt,KEYF,3,0,1,1,2,0,66.7,0,2016,Round 7
42,37,Callan Ward,MID,3,4,6,10,1,0,33.3,0,2016,Round 7
43,44,Jimmy Bartel,MID,2,1,4,5,1,0,50,0,2016,Round 7
44,44,Ben Brown,KEYF,2,0,1,1,0,18.2,0,11,2016,Round 7
45,44,Ryan Crowley,FWD,2,0,2,2,1,0,50,0,2016,Round 7
46,44,Joe Daniher,KEYF,2,0,1,1,0,100,0,2,2016,Round 7
47,44,Charlie Dixon,KEYF,2,0,1,1,1,33.3,50,6,2016,Round 7
48,44,Brad Ebert,MID,2,0,2,2,0,0,0,0,2016,Round 7
49,44,Sam Fisher,KEYD,2,0,1,1,1,0,50,0,2016,Round 7
50,44,Brendon Goddard,MID,2,0,0,0,1,0,50,0,2016,Round 7
51,44,Shaun Grigg,MID,2,2,3,5,1,0,50,0,2016,Round 7
52,44,Isaac Smith,FWD,2,0,3,3,0,0,0,0,2016,Round 7
53,44,Dom Tyson,MID,2,1,4,5,0,0,0,0,2016,Round 7
54,55,Marcus Bontempelli,MID,1,3,0,3,1,0,100,0,2016,Round 7
55,55,Adam Cooney,MID,1,0,0,0,0,0,0,0,2016,Round 7
56,55,Patrick Cripps,MID,1,3,6,9,1,0,100,0,2016,Round 7
