,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Tom Bellchambers,RUC,48,0,1,1,17,56.5,35.4,85,2012,Round 20
1,2,Dean Cox,RUC,45,0,5,5,9,56.3,20,80,2012,Round 20
2,2,Shane Mumford,RUC,45,0,2,2,12,55.6,26.7,81,2012,Round 20
3,4,Darren Jolly,RUC,42,1,2,3,11,37.5,26.2,112,2012,Round 20
4,5,Ben McEvoy,RUC,39,3,0,3,14,50,35.9,78,2012,Round 20
5,6,Jonathan Giles,RUC,38,1,4,5,11,64.4,28.9,59,2012,Round 20
6,7,Todd Goldstein,RUC,34,1,0,1,11,39.1,32.4,87,2012,Round 20
7,8,Sam Jacobs,RUC,33,1,0,1,7,47.8,21.2,69,2012,Round 20
8,9,Ivan Maric,RUC,29,1,0,1,13,44.6,44.8,65,2012,Round 20
9,10,Jake Spencer,RUC,28,0,1,1,8,44.4,28.6,63,2012,Round 20
10,11,Jonathon Griffin,RUC,27,0,0,0,4,39.7,14.8,68,2012,Round 20
11,12,Max Bailey,RUC,26,2,1,3,5,45.6,19.2,57,2012,Round 20
12,12,Matthew Kreuzer,RUC,26,1,1,2,5,51,19.2,51,2012,Round 20
13,14,Will Minson,RUC,25,2,2,4,4,46.3,16,54,2012,Round 20
14,15,Nic Naitanui,RUC,22,2,5,7,9,61.1,40.9,36,2012,Round 20
15,16,Ben Hudson,RUC,21,0,1,1,8,39.6,38.1,53,2012,Round 20
16,16,Mike Pyke,RUC,21,0,3,3,4,42,19,50,2012,Round 20
17,18,Matthew Lobbe,RUC,15,1,1,2,3,35.7,20,42,2012,Round 20
18,19,Orren Stephenson,RUC,14,4,1,5,5,15.2,35.7,92,2012,Round 20
19,20,Jarrad Redden,RUC,13,1,1,2,5,34.2,38.5,38,2012,Round 20
20,21,Charlie Dixon,KEYD,12,4,2,6,5,26.1,41.7,46,2012,Round 20
21,21,James Sellar,KEYD,12,1,2,3,1,30.8,8.3,39,2012,Round 20
22,23,David Hale,RUC,10,1,0,1,2,38.5,20,26,2012,Round 20
23,24,Kepler Bradley,KEYF,9,0,0,0,5,52.9,55.6,17,2012,Round 20
24,25,Andrew Phillips,RUC,8,2,0,2,6,30.8,75,26,2012,Round 20
25,26,Levi Casboult,KEYF,7,0,1,1,1,35,14.3,20,2012,Round 20
26,27,Jimmy Bartel,MID,6,3,2,5,2,0,33.3,0,2012,Round 20
27,27,Justin Koschitzke,KEYF,6,0,1,1,2,46.2,33.3,13,2012,Round 20
28,29,Josh Jenkins,KEYF,5,0,1,1,0,27.8,0,18,2012,Round 20
29,29,Tom J. Lynch,KEYF,5,0,3,3,2,17.2,40,29,2012,Round 20
30,31,Chris Dawes,KEYF,4,0,0,0,0,21.1,0,19,2012,Round 20
31,31,Beau Maister,KEYF,4,1,0,1,0,44.4,0,9,2012,Round 20
32,31,Zephaniah Skinner,FWD,4,0,1,1,0,0,0,0,2012,Round 20
33,34,Jared Brennan,DEF,3,0,2,2,1,21.4,33.3,14,2012,Round 20
34,34,Tom Campbell,RUC,3,0,0,0,1,14.3,33.3,21,2012,Round 20
35,34,Jeremy Howe,FWD,3,0,3,3,1,0,33.3,0,2012,Round 20
36,34,Drew Petrie,KEYF,3,0,1,1,2,75,66.7,4,2012,Round 20
37,34,David Swallow,MID,3,1,2,3,1,0,33.3,0,2012,Round 20
38,39,Jonathan Brown,KEYF,2,0,0,0,0,50,0,4,2012,Round 20
39,39,Dyson Heppell,DEF,2,1,1,2,1,0,50,0,2012,Round 20
40,39,Jordan Lisle,KEYF,2,2,0,2,0,15.4,0,13,2012,Round 20
41,39,Luke McGuane,KEYF,2,0,0,0,1,18.2,50,11,2012,Round 20
42,39,Jack Trengove,MID,2,2,1,3,2,100,100,1,2012,Round 20
43,39,Josh Walker,KEYF,2,1,1,2,1,8.3,50,24,2012,Round 20
44,39,Justin Westhoff,KEYF,2,0,1,1,0,66.7,0,3,2012,Round 20
45,46,Harley Bennell,MID,1,2,1,3,0,0,0,0,2012,Round 20
46,46,Matthew Boyd,MID,1,3,1,4,0,0,0,0,2012,Round 20
47,46,Matthew Broadbent,MID,1,1,0,1,0,0,0,0,2012,Round 20
48,46,Jeremy Cameron,KEYF,1,0,0,0,0,0,0,0,2012,Round 20
49,46,Nick Dal Santo,MID,1,0,4,4,0,0,0,0,2012,Round 20
50,46,Patrick Dangerfield,MID,1,4,6,10,1,0,100,0,2012,Round 20
51,46,Brett Deledio,MID,1,4,3,7,0,0,0,0,2012,Round 20
52,46,Mitch Duncan,MID,1,2,1,3,0,0,0,0,2012,Round 20
53,46,Corey Enright,DEF,1,0,1,1,0,0,0,0,2012,Round 20
54,46,Israel Folau,KEYF,1,0,0,0,1,20,100,5,2012,Round 20
55,46,Adam Goodes,FWD,1,0,3,3,0,0,0,0,2012,Round 20
56,46,Scott Gumbleton,KEYF,1,0,1,1,0,14.3,0,7,2012,Round 20
57,46,Jordan Lewis,FWD,1,3,2,5,0,0,0,0,2012,Round 20
58,46,Nathan Lovett-Murray,MID,1,1,4,5,0,0,0,0,2012,Round 20
59,46,Trent McKenzie,DEF,1,0,3,3,0,100,0,1,2012,Round 20
60,46,David Mundy,MID,1,2,3,5,1,100,100,1,2012,Round 20
61,46,Ryan O'Keefe,MID,1,1,6,7,0,0,0,0,2012,Round 20
62,46,Jared Petrenko,FWD,1,1,1,2,1,0,100,0,2012,Round 20
63,46,Ben Rutten,KEYD,1,0,0,0,1,100,100,1,2012,Round 20
64,46,Joel Selwood,MID,1,1,3,4,0,0,0,0,2012,Round 20
65,46,Rory Sloane,MID,1,3,1,4,0,0,0,0,2012,Round 20
66,46,Clay Smith,MID,1,2,2,4,0,0,0,0,2012,Round 20
67,46,Lee Spurr,DEF,1,0,1,1,0,0,0,0,2012,Round 20
68,46,Jackson Trengove,KEYD,1,0,1,1,0,0,0,0,2012,Round 20
69,70,Gary Ablett,MID,0,3,1,4,0,0,0,0,2012,Round 20
70,70,Leigh Adams,FWD,0,0,0,0,0,0,0,0,2012,Round 20
71,70,Jed Adcock,DEF,0,0,0,0,0,0,0,0,2012,Round 20
72,70,Dylan Addison,DEF,0,0,0,0,0,0,0,0,2012,Round 20
73,70,Jackson Allen,DEF,0,0,2,2,0,0,0,0,2012,Round 20
74,70,Liam Anthony,MID,0,0,1,1,0,0,0,0,2012,Round 20
75,70,Dennis Armfield,FWD,0,0,0,0,0,0,0,0,2012,Round 20
76,70,David Armitage,MID,0,1,3,4,0,0,0,0,2012,Round 20
77,70,Tony Armstrong,DEF,0,0,0,0,0,0,0,0,2012,Round 20
78,70,Shaun Atley,DEF,0,0,0,0,0,0,0,0,2012,Round 20
79,70,Mark Baguley,DEF,0,0,0,0,0,0,0,0,2012,Round 20
80,70,Rohan Bail,MID,0,3,2,5,0,0,0,0,2012,Round 20
81,70,Hayden Ballantyne,FWD,0,0,0,0,0,0,0,0,2012,Round 20
82,70,Todd Banfield,FWD,0,0,0,0,0,0,0,0,2012,Round 20
83,70,Michael Barlow,MID,0,0,1,1,0,0,0,0,2012,Round 20
84,70,Ryan Bastinac,MID,0,0,0,0,0,0,0,0,2012,Round 20
85,70,Matthew Bate,FWD,0,0,2,2,0,0,0,0,2012,Round 20
86,70,Claye Beams,MID,0,2,0,2,0,0,0,0,2012,Round 20
87,70,Dayne Beams,MID,0,2,9,11,0,0,0,0,2012,Round 20
88,70,Tom Bell,MID,0,2,4,6,0,0,0,0,2012,Round 20
89,70,Eddie Betts,FWD,0,0,0,0,0,0,0,0,2012,Round 20
90,70,Rohan Bewick,FWD,0,0,0,0,0,0,0,0,2012,Round 20
91,70,Grant Birchall,DEF,0,1,1,2,0,0,0,0,2012,Round 20
92,70,Craig Bird,FWD,0,0,3,3,0,0,0,0,2012,Round 20
93,70,Simon Black,MID,0,0,1,1,0,0,0,0,2012,Round 20
94,70,Jarryd Blair,FWD,0,3,2,5,0,0,0,0,2012,Round 20
95,70,Sam Blease,FWD,0,0,2,2,0,0,0,0,2012,Round 20
96,70,Nathan Blee,DEF,0,0,0,0,0,0,0,0,2012,Round 20
97,70,Travis Boak,MID,0,4,2,6,0,0,0,0,2012,Round 20
98,70,Jacob Brennan,DEF,0,0,0,0,0,0,0,0,2012,Round 20
99,70,Luke Breust,FWD,0,3,1,4,0,0,0,0,2012,Round 20
100,70,Nathan Brown,KEYD,0,0,0,0,0,0,0,0,2012,Round 20
101,70,Campbell Brown,FWD,0,0,0,0,0,0,0,0,2012,Round 20
102,70,Alex Browne,DEF,0,0,2,2,0,0,0,0,2012,Round 20
103,70,Tomas Bugg,DEF,0,1,0,1,0,0,0,1,2012,Round 20
104,70,Matt Buntine,DEF,0,0,0,0,0,0,0,0,2012,Round 20
105,70,Shaun Burgoyne,DEF,0,3,0,3,0,0,0,0,2012,Round 20
106,70,Josh Caddy,MID,0,2,0,2,0,0,0,0,2012,Round 20
107,70,Ian Callinan,FWD,0,0,1,1,0,0,0,0,2012,Round 20
108,70,Matt Campbell,FWD,0,0,2,2,0,0,0,0,2012,Round 20
109,70,Jake Carlisle,KEYD,0,0,0,0,0,0,0,0,2012,Round 20
110,70,Andrew Carrazzo,MID,0,4,1,5,0,0,0,0,2012,Round 20
111,70,Dom Cassisi,MID,0,2,2,4,0,0,0,0,2012,Round 20
112,70,Troy Chaplin,KEYD,0,0,0,0,0,0,0,0,2012,Round 20
113,70,Allen Christensen,FWD,0,0,7,7,0,0,0,0,2012,Round 20
114,70,Martin Clarke,DEF,0,0,4,4,0,0,0,0,2012,Round 20
115,70,Stephen Clifton,MID,0,0,4,4,0,0,0,0,2012,Round 20
116,70,Travis Cloke,KEYF,0,0,0,0,0,0,0,0,2012,Round 20
117,70,Travis Colyer,FWD,0,0,2,2,0,0,0,0,2012,Round 20
118,70,Reece Conca,MID,0,2,0,2,0,0,0,0,2012,Round 20
119,70,Chad Cornes,KEYD,0,0,0,0,0,0,0,0,2012,Round 20
120,70,Kane Cornes,MID,0,1,1,2,0,0,0,0,2012,Round 20
