,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Will Minson,RUC,47,1,2,3,14,44.8,29.8,105,2013,Round 4
1,2,Sam Jacobs,RUC,38,1,1,2,7,48.1,18.4,79,2013,Round 4
2,3,Todd Goldstein,RUC,36,0,2,2,6,53.7,16.7,67,2013,Round 4
3,4,Max Bailey,RUC,33,1,3,4,7,53.2,21.2,62,2013,Round 4
4,5,Mark Jamar,RUC,31,2,4,6,6,52.5,19.4,59,2013,Round 4
5,6,Shane Mumford,RUC,30,1,0,1,7,54.5,23.3,55,2013,Round 4
6,7,Dean Cox,RUC,29,0,2,2,10,49.2,34.5,59,2013,Round 4
7,7,Jonathan Giles,RUC,29,3,2,5,10,33.3,34.5,87,2013,Round 4
8,9,Ben McEvoy,RUC,27,0,2,2,7,39.7,25.9,68,2013,Round 4
9,10,David Hille,RUC,25,1,1,2,8,52.1,32,48,2013,Round 4
10,10,Ivan Maric,RUC,25,1,0,1,7,40.3,28,62,2013,Round 4
11,12,Trent West,RUC,23,2,0,2,6,33.3,26.1,69,2013,Round 4
12,13,Jonathon Griffin,RUC,22,1,1,2,5,28.2,22.7,78,2013,Round 4
13,14,Matthew Leuenberger,RUC,21,1,2,3,5,34.4,23.8,61,2013,Round 4
14,15,Ben Hudson,RUC,20,2,2,4,7,40,35,50,2013,Round 4
15,16,Robert Warnock,RUC,17,1,0,1,4,34,23.5,50,2013,Round 4
16,17,Tom Bellchambers,RUC,16,2,2,4,7,43.2,43.8,37,2013,Round 4
17,17,Matthew Lobbe,RUC,16,1,0,1,4,48.5,25,33,2013,Round 4
18,17,Brent Renouf,RUC,16,1,0,1,5,41,31.3,39,2013,Round 4
19,17,Zac Smith,RUC,16,0,0,0,3,44.4,18.8,36,2013,Round 4
20,21,Mike Pyke,RUC,15,1,1,2,3,34.1,20,44,2013,Round 4
21,22,Shaun Hampson,KEYF,14,0,1,1,3,50,21.4,28,2013,Round 4
22,23,Max Gawn,RUC,13,1,0,1,4,43.3,30.8,30,2013,Round 4
23,23,David Hale,RUC,13,0,1,1,1,36.1,7.7,36,2013,Round 4
24,25,Mark Blicavs,RUC,11,1,2,3,2,44,18.2,25,2013,Round 4
25,25,Josh Jenkins,KEYF,11,0,2,2,2,22,18.2,50,2013,Round 4
26,27,Charlie Dixon,KEYF,9,4,1,5,2,25,22.2,36,2013,Round 4
27,28,Ayce Cordy,KEYF,8,0,0,0,2,32,25,25,2013,Round 4
28,29,Ty Vickery,KEYF,7,1,0,1,2,41.2,28.6,17,2013,Round 4
29,30,Quinten Lynch,KEYF,6,2,1,3,3,21.4,50,28,2013,Round 4
30,30,Callum Sinclair,RUC,6,1,2,3,1,24,16.7,25,2013,Round 4
31,32,Nat Fyfe,MID,4,1,10,11,2,0,50,0,2013,Round 4
32,32,Stefan Martin,KEYF,4,0,0,0,1,40,25,10,2013,Round 4
33,34,David Mundy,MID,3,2,3,5,2,0,66.7,0,2013,Round 4
34,34,Cameron Pedersen,KEYD,3,0,0,0,3,27.3,100,11,2013,Round 4
35,34,Rhys Stanley,KEYD,3,0,0,0,2,33.3,66.7,9,2013,Round 4
36,37,Michael Barlow,MID,2,2,5,7,1,0,50,0,2013,Round 4
37,37,Mitch Clark,KEYF,2,0,0,0,0,33.3,0,6,2013,Round 4
38,37,Sam Frost,KEYF,2,1,1,2,1,13.3,50,15,2013,Round 4
39,37,Shaun Grigg,MID,2,0,0,0,0,0,0,0,2013,Round 4
40,37,Beau Maister,KEYF,2,0,0,0,0,22.2,0,9,2013,Round 4
41,37,Drew Petrie,KEYF,2,0,0,0,1,50,50,4,2013,Round 4
42,43,Kepler Bradley,KEYF,1,0,1,1,1,4.8,100,21,2013,Round 4
43,43,Jared Brennan,MID,1,3,4,7,1,100,100,1,2013,Round 4
