,Rank,Player,Position,HO    ,CC,SC,C,HTA,HTW%,HTA%,RC,Season,Round
0,1,Mark Jamar,RUC,46,1,0,1,10,65.7,21.7,70,2012,Round 8
1,2,Brent Renouf,RUC,42,1,1,2,9,47.7,21.4,88,2012,Round 8
2,3,Aaron Sandilands,RUC,41,1,2,3,8,55.4,19.5,74,2012,Round 8
3,4,Todd Goldstein,RUC,38,3,2,5,7,40.4,18.4,94,2012,Round 8
4,4,Sam Jacobs,RUC,38,1,0,1,16,52.8,42.1,72,2012,Round 8
5,6,Will Minson,RUC,33,2,1,3,7,50.8,21.2,65,2012,Round 8
6,7,Shaun Hampson,KEYF,29,0,0,0,7,44.6,24.1,65,2012,Round 8
7,7,Ivan Maric,RUC,29,2,0,2,12,41.4,41.4,70,2012,Round 8
8,9,Darren Jolly,RUC,28,0,5,5,4,40,14.3,70,2012,Round 8
9,10,Billy Longer,RUC,25,0,2,2,7,40.3,28,62,2012,Round 8
10,11,Mike Pyke,RUC,24,0,2,2,6,29.6,25,81,2012,Round 8
11,12,Dean Cox,RUC,22,0,4,4,7,52.4,31.8,42,2012,Round 8
12,12,Nic Naitanui,RUC,22,2,2,4,3,55,13.6,40,2012,Round 8
13,14,Tom Bellchambers,RUC,20,0,1,1,3,40.8,15,49,2012,Round 8
14,14,Zac Smith,RUC,20,0,2,2,2,32.8,10,61,2012,Round 8
15,16,David Hale,RUC,19,2,2,4,6,27.1,31.6,70,2012,Round 8
16,17,Matthew Kreuzer,RUC,17,1,1,2,5,34.7,29.4,49,2012,Round 8
17,17,Orren Stephenson,RUC,17,0,2,2,3,44.7,17.6,38,2012,Round 8
18,19,Jonathan Giles,RUC,16,1,3,4,3,35.6,18.8,45,2012,Round 8
19,20,Trent West,RUC,15,0,1,1,4,38.5,26.7,39,2012,Round 8
20,21,Mitch Clark,KEYF,14,1,3,4,4,43.8,28.6,32,2012,Round 8
21,22,Paddy Ryder,RUC,13,0,0,0,3,46.4,23.1,28,2012,Round 8
22,23,Andrew Phillips,RUC,12,0,1,1,5,37.5,41.7,32,2012,Round 8
23,24,Zac Clarke,RUC,10,0,2,2,2,62.5,20,16,2012,Round 8
24,25,Kurt Tippett,KEYF,9,0,2,2,2,50,22.2,18,2012,Round 8
25,26,Jason Blake,DEF,8,1,3,4,4,19,50,42,2012,Round 8
26,26,Justin Koschitzke,KEYF,8,0,4,4,2,19.5,25,41,2012,Round 8
27,28,Ayce Cordy,KEYF,6,0,0,0,0,46.2,0,13,2012,Round 8
28,28,Lewis Roberts-Thomson,KEYF,6,1,1,2,0,26.1,0,23,2012,Round 8
29,28,Justin Westhoff,KEYF,6,1,0,1,2,33.3,33.3,18,2012,Round 8
30,31,Chris Dawes,KEYF,5,0,0,0,0,31.3,0,16,2012,Round 8
31,31,Quinten Lynch,KEYF,5,0,0,0,0,41.7,0,12,2012,Round 8
32,31,Rory Thompson,KEYD,5,0,1,1,1,71.4,20,7,2012,Round 8
33,34,Josh Jenkins,KEYF,4,0,1,1,0,16.7,0,24,2012,Round 8
